shi_cd,shi_nm,time_step,time_step_col,upper_raw,lower_raw,upper_tol,lower_tol,POD_upper_raw,FAR_upper_raw,PPV_upper_raw,POD_lower_raw,FAR_lower_raw,PPV_lower_raw,POD_upper_tol,FAR_upper_tol,PPV_upper_tol,POD_lower_tol,FAR_lower_tol,PPV_lower_tol,best_antecedent_days,best_k,a,b,c,POD_api,FAR_api,PPV_api
17,Ilha do Fundão,1/2,I_30min,121.191967,7.039936,74.752000,8.575943,0.000000,0.002088,0.000000,1.000000,0.803758,0.007732,0.000000,0.010438,0.000000,0.666667,0.741127,0.005602,10,0.900000,18.297143,-0.010000,37.028571,0.333333,0.037578,0.052632
17,Ilha do Fundão,1,I_1h,85.743838,5.719888,51.169649,6.707900,0.000000,0.002088,0.000000,1.000000,0.766180,0.008108,0.000000,0.010438,0.000000,0.666667,0.705637,0.005882,1,0.600000,11.081633,-0.010000,27.500000,0.333333,0.029228,0.066667
17,Ilha do Fundão,2,I_2h,45.540376,4.729256,29.553346,5.336330,0.000000,0.002088,0.000000,1.000000,0.672234,0.009231,0.000000,0.010438,0.000000,0.666667,0.603340,0.006873,10,0.900000,6.306122,-0.010000,16.250000,0.333333,0.041754,0.047619
17,Ilha do Fundão,3,I_3h,30.393438,4.085826,20.334351,4.397243,0.000000,0.002088,0.000000,1.000000,0.586639,0.010563,0.000000,0.010438,0.000000,0.666667,0.544885,0.007605,1,0.600000,4.204082,-0.010000,10.170068,0.333333,0.060543,0.033333
17,Ilha do Fundão,6,I_6h,20.489298,3.436535,12.575057,3.466215,0.000000,0.002088,0.000000,1.000000,0.344468,0.017857,0.000000,0.010438,0.000000,0.666667,0.342380,0.012048,1,0.600000,1.679048,-0.010000,5.483333,0.333333,0.081420,0.025000
17,Ilha do Fundão,8,I_8h,16.541804,2.800000,9.622851,2.820018,0.000000,0.002088,0.000000,1.000000,0.308977,0.019868,0.000000,0.010438,0.000000,0.666667,0.302714,0.013605,2,0.850000,5.190319,-0.062105,0.171942,0.666667,0.156576,0.025974
17,Ilha do Fundão,10,I_10h,13.468284,2.240000,8.275398,2.267623,0.000000,0.002088,0.000000,1.000000,0.331942,0.018519,0.000000,0.010438,0.000000,0.666667,0.315240,0.013072,2,0.800000,4.160310,-0.062105,0.139923,0.666667,0.162839,0.025000
17,Ilha do Fundão,12,I_12h,11.228532,1.866667,7.569405,1.890019,0.000000,0.002088,0.000000,1.000000,0.344468,0.017857,0.000000,0.010438,0.000000,0.666667,0.334029,0.012346,1,0.600000,2.598586,-0.218421,0.991700,0.666667,0.173278,0.023529
17,Ilha do Fundão,24,I_24h,5.619268,0.933333,4.437485,0.945010,0.000000,0.002179,0.000000,1.000000,0.385621,0.016667,0.000000,0.010893,0.000000,0.666667,0.374728,0.011494,10,0.950000,4.773573,-0.062105,0.641688,0.666667,0.193900,0.021978
18,Sub bacia Secundária do Rio da Prata do Mendanha,1/6,I_15min,105.575293,4.614283,76.845962,8.504059,0.000000,0.002288,0.000000,1.000000,0.965675,0.043084,0.000000,0.011442,0.000000,0.947368,0.775744,0.050420,1,0.600000,55.083214,-0.010000,26.619049,0.052632,0.011442,0.166667
18,Sub bacia Secundária do Rio da Prata do Mendanha,1/2,I_30min,90.260372,4.214283,61.377824,6.602744,0.000000,0.002288,0.000000,1.000000,0.942792,0.044084,0.000000,0.011442,0.000000,0.947368,0.789474,0.049587,1,0.600000,42.103859,-0.010000,22.426297,0.052632,0.011442,0.166667
18,Sub bacia Secundária do Rio da Prata do Mendanha,1,I_1h,64.637114,3.709666,40.665165,5.513900,0.000000,0.002288,0.000000,1.000000,0.894737,0.046341,0.052632,0.011442,0.166667,0.947368,0.750572,0.052023,4,0.800000,31.093920,-0.010000,15.275353,0.105263,0.011442,0.285714
18,Sub bacia Secundária do Rio da Prata do Mendanha,2,I_2h,37.458450,2.982023,26.705691,4.015725,0.000000,0.002288,0.000000,1.000000,0.864989,0.047859,0.052632,0.011442,0.166667,0.947368,0.736842,0.052941,4,0.700000,25.972384,-0.010000,0.957182,0.105263,0.011442,0.285714
18,Sub bacia Secundária do Rio da Prata do Mendanha,3,I_3h,26.151226,2.517241,18.772652,2.956200,0.052632,0.002288,0.500000,1.000000,0.839817,0.049223,0.052632,0.011442,0.166667,0.947368,0.771167,0.050704,9,0.950000,50.439552,-0.062105,7.114627,0.368421,0.070938,0.184211
18,Sub bacia Secundária do Rio da Prata do Mendanha,6,I_6h,15.180988,1.822765,12.368596,1.831841,0.052632,0.002288,0.500000,1.000000,0.752860,0.054598,0.052632,0.011442,0.166667,0.947368,0.752860,0.051873,9,0.950000,28.619608,-0.062105,3.547452,0.421053,0.093822,0.163265
18,Sub bacia Secundária do Rio da Prata do Mendanha,8,I_8h,11.938489,1.374638,9.439629,1.437107,0.052632,0.002288,0.500000,1.000000,0.794050,0.051913,0.052632,0.011442,0.166667,0.947368,0.757437,0.051576,4,0.950000,9.670623,-0.010000,3.488688,0.105263,0.011442,0.285714
18,Sub bacia Secundária do Rio da Prata do Mendanha,10,I_10h,10.819372,1.155239,7.740281,1.192659,0.000000,0.002288,0.000000,1.000000,0.775744,0.053073,0.052632,0.011442,0.166667,0.947368,0.748284,0.052174,7,0.950000,3.747869,-0.739474,2.366759,0.684211,0.254005,0.104839
18,Sub bacia Secundária do Rio da Prata do Mendanha,12,I_12h,9.552752,0.962699,6.485159,1.034191,0.000000,0.002288,0.000000,1.000000,0.791762,0.052055,0.052632,0.011442,0.166667,0.947368,0.732265,0.053254,7,0.950000,3.429046,-0.739474,1.960785,0.684211,0.258581,0.103175
18,Sub bacia Secundária do Rio da Prata do Mendanha,24,I_24h,7.942494,0.582705,3.900903,0.618407,0.000000,0.002398,0.000000,1.000000,0.707434,0.057508,0.055556,0.011990,0.166667,0.944444,0.671463,0.057239,9,0.950000,3.253178,-0.010000,0.869249,0.222222,0.023981,0.285714
19,Sub bacia Secundária do Rio Campinho,1/6,I_15min,129.138652,4.800000,89.311104,5.135880,0.000000,0.002083,0.000000,1.000000,0.962500,0.060976,0.000000,0.010417,0.000000,0.933333,0.947917,0.057971,3,0.800000,27.098126,-0.114211,15.943757,0.633333,0.247917,0.137681
19,Sub bacia Secundária do Rio Campinho,1/2,I_30min,112.895601,3.200000,67.784140,4.347940,0.000000,0.002083,0.000000,1.000000,0.985417,0.059642,0.033333,0.010417,0.166667,0.933333,0.950000,0.057851,1,0.600000,33.473937,-0.166316,15.152113,0.433333,0.120833,0.183099
19,Sub bacia Secundária do Rio Campinho,1,I_1h,88.090652,2.400000,48.518403,3.699522,0.000000,0.002083,0.000000,1.000000,0.989583,0.059406,0.066667,0.010417,0.285714,0.933333,0.920833,0.059574,1,0.950000,19.336003,-0.062105,12.062803,0.400000,0.085417,0.226415
19,Sub bacia Secundária do Rio Campinho,2,I_2h,50.696185,2.100000,28.327596,2.876437,0.000000,0.002083,0.000000,1.000000,0.975000,0.060241,0.066667,0.010417,0.285714,0.933333,0.906250,0.060475,5,0.950000,41.229517,-0.166316,8.635041,0.466667,0.122917,0.191781
19,Sub bacia Secundária do Rio Campinho,3,I_3h,36.125180,1.800000,21.155648,2.298153,0.000000,0.002083,0.000000,1.000000,0.970833,0.060484,0.066667,0.010417,0.285714,0.933333,0.908333,0.060345,6,0.700000,10.263265,-0.062105,5.624607,0.433333,0.108333,0.200000
19,Sub bacia Secundária do Rio Campinho,6,I_6h,18.760881,1.200000,14.355038,1.468203,0.000000,0.002083,0.000000,1.000000,0.977083,0.060120,0.033333,0.010417,0.166667,0.933333,0.927083,0.059197,1,0.800000,8.864130,-0.010000,0.208319,0.300000,0.052083,0.264706
19,Sub bacia Secundária do Rio Campinho,8,I_8h,15.489124,1.200000,11.172377,1.336250,0.000000,0.002083,0.000000,1.000000,0.933333,0.062762,0.033333,0.010417,0.166667,0.933333,0.875000,0.062500,10,0.950000,5.954830,-0.010000,1.174485,0.433333,0.114583,0.191176
19,Sub bacia Secundária do Rio Campinho,10,I_10h,14.746339,1.100000,9.393428,1.127183,0.000000,0.002083,0.000000,1.000000,0.885417,0.065934,0.033333,0.010417,0.166667,0.933333,0.850000,0.064220,10,0.950000,4.826518,-0.010000,0.908570,0.433333,0.120833,0.183099
19,Sub bacia Secundária do Rio Campinho,12,I_12h,13.161913,0.916667,8.085031,0.981854,0.000000,0.002083,0.000000,1.000000,0.904167,0.064655,0.033333,0.010417,0.166667,0.933333,0.852083,0.064073,1,0.600000,4.034407,-0.062105,2.845839,0.233333,0.037500,0.280000
19,Sub bacia Secundária do Rio Campinho,24,I_24h,11.020787,0.458333,4.561790,0.506519,0.000000,0.002174,0.000000,1.000000,0.967391,0.059197,0.035714,0.010870,0.166667,0.928571,0.891304,0.059633,1,0.950000,3.134062,-0.010000,0.350297,0.250000,0.032609,0.318182
20,Sub bacia Secundária do Rio Cação Vermelho,1/6,I_15min,149.078746,4.800000,96.443534,5.000000,0.000000,0.002123,0.000000,1.000000,0.970276,0.053830,0.000000,0.010616,0.000000,0.923077,0.959660,0.050420,6,0.950000,49.646533,-0.114211,12.499204,0.500000,0.352442,0.072626
20,Sub bacia Secundária do Rio Cação Vermelho,1/2,I_30min,134.548041,3.200000,82.405181,4.200000,0.000000,0.002123,0.000000,1.000000,0.993631,0.052632,0.000000,0.010616,0.000000,0.923077,0.959660,0.050420,5,0.950000,29.767392,-1.000000,10.642239,0.653846,0.447983,0.074561
20,Sub bacia Secundária do Rio Cação Vermelho,1,I_1h,104.968572,2.400000,58.047332,3.650000,0.000000,0.002123,0.000000,1.000000,0.987261,0.052953,0.000000,0.010616,0.000000,0.923077,0.942675,0.051282,5,0.950000,10.009817,-0.531053,7.663068,0.692308,0.473461,0.074689
20,Sub bacia Secundária do Rio Cação Vermelho,2,I_2h,65.713940,2.100000,33.134636,3.300000,0.000000,0.002123,0.000000,1.000000,0.983015,0.053170,0.000000,0.010616,0.000000,0.961538,0.878981,0.056948,10,0.950000,7.629145,-0.062105,5.721221,0.538462,0.341826,0.080000
20,Sub bacia Secundária do Rio Cação Vermelho,3,I_3h,49.017058,1.800000,24.364990,2.350000,0.000000,0.002123,0.000000,1.000000,0.978769,0.053388,0.000000,0.010616,0.000000,0.923077,0.912951,0.052863,5,0.950000,3.407674,-0.895789,4.628993,0.615385,0.426752,0.073733
20,Sub bacia Secundária do Rio Cação Vermelho,6,I_6h,31.458638,1.200000,15.475532,1.466667,0.000000,0.002123,0.000000,1.000000,0.966030,0.054054,0.000000,0.010616,0.000000,0.923077,0.940552,0.051392,1,0.700000,22.976980,-0.062105,1.795015,0.153846,0.048832,0.148148
20,Sub bacia Secundária do Rio Cação Vermelho,8,I_8h,24.960238,1.200000,13.665077,1.210771,0.000000,0.002123,0.000000,1.000000,0.938429,0.055556,0.000000,0.010616,0.000000,0.923077,0.934183,0.051724,1,0.800000,22.445763,-0.062105,1.419262,0.153846,0.055202,0.133333
20,Sub bacia Secundária do Rio Cação Vermelho,10,I_10h,19.968191,0.980000,11.914108,1.008100,0.000000,0.002123,0.000000,1.000000,0.946921,0.055085,0.000000,0.010616,0.000000,0.923077,0.940552,0.051392,10,0.900000,20.134756,-0.322632,2.163193,0.423077,0.299363,0.072368
20,Sub bacia Secundária do Rio Cação Vermelho,12,I_12h,16.640159,0.816667,9.934580,0.840083,0.000000,0.002123,0.000000,1.000000,0.961783,0.054280,0.000000,0.010616,0.000000,0.923077,0.955414,0.050633,10,0.900000,17.524565,-0.322632,1.789019,0.423077,0.318471,0.068323
20,Sub bacia Secundária do Rio Cação Vermelho,24,I_24h,8.320079,0.416667,5.886864,0.420042,0.000000,0.002227,0.000000,1.000000,1.000000,0.054737,0.000000,0.011136,0.000000,0.923077,0.995546,0.050955,1,0.700000,10.146036,-0.062105,0.488919,0.153846,0.048998,0.153846
21,Sub bacia do Rio Piraquê/Cabuçu,1/6,I_15min,113.299410,6.326707,85.327441,6.376524,0.000000,0.001848,0.000000,1.000000,0.890943,0.041750,0.000000,0.011091,0.000000,0.952381,0.889094,0.039920,1,0.600000,149.301148,-0.426842,15.071343,0.333333,0.123845,0.094595
21,Sub bacia do Rio Piraquê/Cabuçu,1/2,I_30min,97.774403,5.868340,65.881921,5.992341,0.000000,0.001848,0.000000,1.000000,0.837338,0.044304,0.000000,0.011091,0.000000,0.952381,0.831793,0.042553,1,0.900000,103.867732,-0.010000,2.810382,0.047619,0.011091,0.142857
21,Sub bacia do Rio Piraquê/Cabuçu,1,I_1h,75.068938,5.070005,46.765034,5.104992,0.000000,0.001848,0.000000,1.000000,0.785582,0.047085,0.000000,0.011091,0.000000,0.952381,0.780037,0.045249,1,0.600000,15.954020,-0.166316,12.452450,0.380952,0.101664,0.126984
21,Sub bacia do Rio Piraquê/Cabuçu,2,I_2h,43.254101,3.646589,27.132877,3.676572,0.000000,0.001848,0.000000,1.000000,0.785582,0.047085,0.000000,0.011091,0.000000,0.952381,0.785582,0.044944,10,0.900000,29.489569,-0.010000,3.987593,0.190476,0.031423,0.190476
21,Sub bacia do Rio Piraquê/Cabuçu,3,I_3h,31.056527,2.888971,20.702527,2.910871,0.000000,0.001848,0.000000,1.000000,0.781885,0.047297,0.000000,0.011091,0.000000,0.952381,0.776340,0.045455,10,0.950000,24.663811,-0.010000,3.827548,0.190476,0.024030,0.235294
21,Sub bacia do Rio Piraquê/Cabuçu,6,I_6h,19.088575,1.713496,12.321636,1.824211,0.000000,0.001848,0.000000,1.000000,0.841035,0.044118,0.000000,0.011091,0.000000,0.952381,0.772643,0.045662,4,0.800000,8.258232,-0.010000,0.095698,0.380952,0.068392,0.177778
21,Sub bacia do Rio Piraquê/Cabuçu,8,I_8h,14.417639,1.430391,9.615255,1.437680,0.000000,0.001848,0.000000,1.000000,0.778189,0.047511,0.000000,0.011091,0.000000,0.952381,0.778189,0.045351,10,0.950000,13.273784,-0.010000,1.445129,0.190476,0.020333,0.266667
21,Sub bacia do Rio Piraquê/Cabuçu,10,I_10h,12.363437,1.167299,8.260136,1.177794,0.000000,0.001848,0.000000,1.000000,0.794824,0.046563,0.047619,0.011091,0.142857,0.952381,0.794824,0.044444,5,0.850000,4.733887,-0.010000,0.998025,0.380952,0.064695,0.186047
21,Sub bacia do Rio Piraquê/Cabuçu,12,I_12h,10.878435,0.972749,7.022307,0.995412,0.000000,0.001848,0.000000,1.000000,0.820702,0.045161,0.000000,0.011091,0.000000,0.952381,0.800370,0.044150,9,0.800000,5.207373,-0.010000,0.466514,0.333333,0.049908,0.205882
21,Sub bacia do Rio Piraquê/Cabuçu,24,I_24h,8.900764,0.486375,4.075636,0.516667,0.000000,0.001938,0.000000,1.000000,0.891473,0.043659,0.047619,0.011628,0.142857,0.952381,0.844961,0.043860,8,0.950000,3.333045,-0.010000,0.560529,0.285714,0.042636,0.214286
22,Sub bacia do Rio do Ponto,1/6,I_15min,155.382652,4.800000,99.435657,7.359878,0.000000,0.002237,0.000000,1.000000,0.953020,0.053333,0.000000,0.011186,0.000000,0.916667,0.834452,0.055696,9,0.700000,28.716422,-0.010000,1.375066,0.708333,0.275168,0.121429
22,Sub bacia do Rio do Ponto,1/2,I_30min,125.176602,3.200000,80.441570,4.873204,0.000000,0.002237,0.000000,1.000000,0.988814,0.051502,0.000000,0.011186,0.000000,0.916667,0.908277,0.051402,10,0.950000,11.775174,-0.114211,19.822467,0.666667,0.225951,0.136752
22,Sub bacia do Rio do Ponto,1,I_1h,106.236966,2.400000,57.634972,3.764202,0.000000,0.002237,0.000000,1.000000,0.982103,0.051836,0.000000,0.011186,0.000000,0.916667,0.914989,0.051044,3,0.950000,5.368170,-0.114211,16.387756,0.500000,0.145414,0.155844
22,Sub bacia do Rio do Ponto,2,I_2h,65.628836,2.100000,33.289438,3.244955,0.000000,0.002237,0.000000,1.000000,0.970917,0.052402,0.000000,0.011186,0.000000,0.916667,0.843400,0.055138,3,0.950000,14.600057,-0.010000,0.000000,0.500000,0.136465,0.164384
