shi_cd,shi_nm,season,time_step,time_step_col,upper_raw,lower_raw,upper_tol,lower_tol,POD_upper_raw,FAR_upper_raw,PPV_upper_raw,POD_lower_raw,FAR_lower_raw,PPV_lower_raw,POD_upper_tol,FAR_upper_tol,PPV_upper_tol,POD_lower_tol,FAR_lower_tol,PPV_lower_tol,best_antecedent_days,a,b,c,POD_api,FAR_api,PPV_api,n_ea,n_esa
33,Sub bacia da Lagoa Rodrigo de Freitas,Outono,10,I_10h,18.184710,1.022259,10.335180,1.301305,0.000000,0.007874,0.000000,1.000000,0.913386,0.261146,0.024390,0.015748,0.333333,0.951220,0.755906,0.288889,10,4.131603,-0.166316,2.283281,0.475000,0.095652,0.633333,41,127
33,Sub bacia da Lagoa Rodrigo de Freitas,Outono,12,I_12h,15.166431,0.857384,8.974720,1.132384,0.000000,0.007874,0.000000,1.000000,0.937008,0.256250,0.024390,0.015748,0.333333,0.951220,0.732283,0.295455,10,3.447143,-0.166316,1.899345,0.475000,0.095652,0.633333,41,127
33,Sub bacia da Lagoa Rodrigo de Freitas,Outono,24,I_24h,7.583215,0.446664,4.736189,0.651567,0.000000,0.008000,0.000000,1.000000,0.928000,0.261146,0.024390,0.016000,0.333333,0.951220,0.624000,0.333333,10,1.108392,-0.114211,0.952862,0.625000,0.149123,0.595238,41,125
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,1/6,I_15min,37.084723,4.655127,34.844885,6.291414,0.117647,0.010417,0.666667,1.000000,0.927083,0.160377,0.117647,0.010417,0.666667,0.941176,0.864583,0.161616,1,8.972860,-0.114211,13.393196,0.411765,0.115789,0.388889,17,96
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,1/2,I_30min,30.434055,3.855127,29.522305,4.611025,0.117647,0.010417,0.666667,1.000000,0.906250,0.163462,0.117647,0.010417,0.666667,0.941176,0.906250,0.155340,1,15.253338,-0.062105,7.389577,0.352941,0.052632,0.545455,17,96
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,1,I_1h,19.470555,2.963782,18.326533,3.898751,0.176471,0.010417,0.750000,1.000000,0.927083,0.160377,0.176471,0.010417,0.750000,0.941176,0.875000,0.160000,1,32.667849,-0.114211,2.715848,0.352941,0.042105,0.600000,17,96
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,2,I_2h,11.273798,2.436218,11.108690,2.671287,0.176471,0.010417,0.750000,1.000000,0.895833,0.165049,0.176471,0.010417,0.750000,0.941176,0.885417,0.158416,1,13.105431,-0.062105,1.465708,0.352941,0.042105,0.600000,17,96
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,3,I_3h,9.841549,2.132422,9.306850,2.162126,0.117647,0.010417,0.666667,1.000000,0.885417,0.166667,0.117647,0.010417,0.666667,0.941176,0.864583,0.161616,1,20.254015,-0.166316,3.594638,0.352941,0.031579,0.666667,17,96
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,6,I_6h,7.466667,1.314634,6.565835,1.382927,0.117647,0.010417,0.666667,1.000000,0.927083,0.160377,0.117647,0.010417,0.666667,0.941176,0.895833,0.156863,1,4.711364,-0.062105,1.807621,0.352941,0.042105,0.600000,17,96
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,8,I_8h,5.625000,1.050000,5.457368,1.197742,0.117647,0.010417,0.666667,1.000000,0.947917,0.157407,0.117647,0.010417,0.666667,0.941176,0.895833,0.156863,1,4.178745,-0.062105,1.390203,0.352941,0.042105,0.600000,17,96
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,10,I_10h,4.843181,0.840000,4.517159,0.958194,0.117647,0.010417,0.666667,1.000000,0.989583,0.151786,0.117647,0.010417,0.666667,0.941176,0.947917,0.149533,1,4.535081,-0.114211,1.616243,0.352941,0.031579,0.666667,17,96
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,12,I_12h,4.161314,0.823119,3.770566,0.857957,0.117647,0.010417,0.666667,1.000000,0.968750,0.154545,0.117647,0.010417,0.666667,0.941176,0.916667,0.153846,1,3.861877,-0.114211,1.363109,0.352941,0.031579,0.666667,17,96
33,Sub bacia da Lagoa Rodrigo de Freitas,Inverno,24,I_24h,2.428696,0.458333,2.339881,0.460840,0.117647,0.010870,0.666667,1.000000,0.880435,0.173469,0.117647,0.010870,0.666667,0.941176,0.858696,0.168421,1,3.004701,-0.062105,0.914634,0.235294,0.010870,0.800000,17,92
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,1/6,I_15min,96.800000,5.024203,74.648000,6.654537,0.000000,0.005952,0.000000,1.000000,0.928571,0.174603,0.000000,0.011905,0.000000,0.939394,0.851190,0.178161,1,43.019268,-0.166316,0.447742,0.606061,0.255952,0.317460,33,168
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,1/2,I_30min,78.000000,4.419591,48.181071,5.847443,0.000000,0.005952,0.000000,1.000000,0.916667,0.176471,0.000000,0.011905,0.000000,0.939394,0.815476,0.184524,1,34.616275,-0.218421,1.014774,0.636364,0.267857,0.318182,33,168
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,1,I_1h,51.600000,3.225871,32.309830,4.920499,0.000000,0.005952,0.000000,1.000000,0.946429,0.171875,0.000000,0.011905,0.000000,0.939394,0.767857,0.193750,1,27.603356,-0.270526,6.222865,0.424242,0.119048,0.411765,33,168
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,2,I_2h,30.500000,2.508739,18.560283,3.708338,0.000000,0.005952,0.000000,1.000000,0.940476,0.172775,0.030303,0.011905,0.333333,0.939394,0.767857,0.193750,1,27.696674,-0.322632,4.212734,0.484848,0.101190,0.484848,33,168
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,3,I_3h,20.733333,2.092008,14.429781,2.660080,0.000000,0.005952,0.000000,1.000000,0.940476,0.172775,0.000000,0.011905,0.000000,0.939394,0.845238,0.179191,1,39.128177,-0.426842,3.925839,0.424242,0.065476,0.560000,33,168
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,6,I_6h,10.600000,1.675873,8.091483,1.880933,0.000000,0.005952,0.000000,1.000000,0.869048,0.184358,0.030303,0.011905,0.333333,0.939394,0.744048,0.198718,2,3.541314,-0.114211,2.019028,0.666667,0.160714,0.448980,33,168
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,8,I_8h,8.025000,1.396757,6.099126,1.509075,0.030303,0.005952,0.500000,1.000000,0.833333,0.190751,0.030303,0.011905,0.333333,0.939394,0.702381,0.208054,1,3.486787,-0.583158,2.911856,0.484848,0.059524,0.615385,33,168
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,10,I_10h,6.420000,1.136275,5.030781,1.230399,0.030303,0.005952,0.500000,1.000000,0.809524,0.195266,0.090909,0.011905,0.600000,0.939394,0.726190,0.202614,1,5.977731,-0.635263,2.466054,0.454545,0.035714,0.714286,33,168
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,12,I_12h,5.350000,0.946896,4.272771,1.039324,0.030303,0.005952,0.500000,1.000000,0.845238,0.188571,0.090909,0.011905,0.600000,0.939394,0.738095,0.200000,1,5.408751,-0.635263,2.123326,0.454545,0.041667,0.681818,33,168
33,Sub bacia da Lagoa Rodrigo de Freitas,Primavera,24,I_24h,3.583333,0.473448,2.555401,0.547052,0.032258,0.006452,0.500000,1.000000,0.909677,0.180233,0.032258,0.012903,0.333333,0.935484,0.774194,0.194631,1,1.403654,-0.218421,0.709027,0.677419,0.109677,0.552632,31,155
34,Micro bacia da Praia Vermelha,Verao,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,0,133
34,Micro bacia da Praia Vermelha,Verao,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,0,133
34,Micro bacia da Praia Vermelha,Verao,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,0,133
34,Micro bacia da Praia Vermelha,Verao,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,0,133
34,Micro bacia da Praia Vermelha,Verao,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,0,133
34,Micro bacia da Praia Vermelha,Verao,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,0,133
34,Micro bacia da Praia Vermelha,Verao,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,0,133
34,Micro bacia da Praia Vermelha,Verao,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,0,133
34,Micro bacia da Praia Vermelha,Verao,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,0,133
34,Micro bacia da Praia Vermelha,Verao,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,0,126
34,Micro bacia da Praia Vermelha,Outono,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,1,94
34,Micro bacia da Praia Vermelha,Outono,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,1,94
34,Micro bacia da Praia Vermelha,Outono,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,1,94
34,Micro bacia da Praia Vermelha,Outono,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,1,94
34,Micro bacia da Praia Vermelha,Outono,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,1,94
34,Micro bacia da Praia Vermelha,Outono,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,1,94
34,Micro bacia da Praia Vermelha,Outono,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,1,94
34,Micro bacia da Praia Vermelha,Outono,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,1,94
34,Micro bacia da Praia Vermelha,Outono,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,1,94
34,Micro bacia da Praia Vermelha,Outono,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,1,93
34,Micro bacia da Praia Vermelha,Inverno,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,0,45
34,Micro bacia da Praia Vermelha,Inverno,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,0,45
34,Micro bacia da Praia Vermelha,Inverno,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,0,45
34,Micro bacia da Praia Vermelha,Inverno,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,0,45
34,Micro bacia da Praia Vermelha,Inverno,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,0,45
34,Micro bacia da Praia Vermelha,Inverno,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,0,45
34,Micro bacia da Praia Vermelha,Inverno,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,0,45
34,Micro bacia da Praia Vermelha,Inverno,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,0,45
34,Micro bacia da Praia Vermelha,Inverno,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,0,45
34,Micro bacia da Praia Vermelha,Inverno,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,0,42
34,Micro bacia da Praia Vermelha,Primavera,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,,0,83
34,Micro bacia da Praia Vermelha,Primavera,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,,0,83
34,Micro bacia da Praia Vermelha,Primavera,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,,0,83
34,Micro bacia da Praia Vermelha,Primavera,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,,0,83
34,Micro bacia da Praia Vermelha,Primavera,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,,0,83
34,Micro bacia da Praia Vermelha,Primavera,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,,0,83
34,Micro bacia da Praia Vermelha,Primavera,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,,0,83
34,Micro bacia da Praia Vermelha,Primavera,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,,0,83
34,Micro bacia da Praia Vermelha,Primavera,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,,0,83
34,Micro bacia da Praia Vermelha,Primavera,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,,0,76
35,Sub bacia do Rio das Pedras,Verao,1/6,I_15min,120.000000,10.997871,74.473000,12.967046,0.000000,0.005181,0.000000,1.000000,0.834197,0.100559,0.000000,0.010363,0.000000,0.944444,0.792746,0.100000,1,100.453357,-0.218421,8.648086,0.666667,0.196891,0.240000,18,193
35,Sub bacia do Rio das Pedras,Verao,1/2,I_30min,76.800000,8.993475,65.800766,9.548132,0.000000,0.005181,0.000000,1.000000,0.823834,0.101695,0.000000,0.010363,0.000000,0.944444,0.803109,0.098837,1,75.147681,-0.218421,5.835349,0.666667,0.217617,0.222222,18,193
35,Sub bacia do Rio das Pedras,Verao,1,I_1h,52.200000,6.482227,42.236499,6.639847,0.000000,0.005181,0.000000,1.000000,0.823834,0.101695,0.000000,0.010363,0.000000,0.944444,0.818653,0.097143,1,62.108880,-0.374737,8.156935,0.611111,0.207254,0.215686,18,193
35,Sub bacia do Rio das Pedras,Verao,2,I_2h,29.300000,4.011172,23.253772,4.297407,0.000000,0.005181,0.000000,1.000000,0.839378,0.100000,0.000000,0.010363,0.000000,0.944444,0.823834,0.096591,1,28.686084,-0.322632,5.169915,0.611111,0.196891,0.224490,18,193
35,Sub bacia do Rio das Pedras,Verao,3,I_3h,20.582602,3.270059,17.597333,3.463200,0.000000,0.005181,0.000000,1.000000,0.834197,0.100559,0.000000,0.010363,0.000000,0.944444,0.808290,0.098266,1,19.335469,-0.322632,3.911837,0.611111,0.196891,0.224490,18,193
35,Sub bacia do Rio das Pedras,Verao,6,I_6h,12.565813,1.900000,9.968755,2.071627,0.000000,0.005181,0.000000,1.000000,0.823834,0.101695,0.000000,0.010363,0.000000,0.944444,0.756477,0.104294,1,15.513295,-0.218421,0.743599,0.611111,0.191710,0.229167,18,193
35,Sub bacia do Rio das Pedras,Verao,8,I_8h,9.672604,1.425000,7.564412,1.742363,0.000000,0.005181,0.000000,1.000000,0.844560,0.099448,0.000000,0.010363,0.000000,0.944444,0.725389,0.108280,1,13.798961,-0.114211,0.327809,0.444444,0.103627,0.285714,18,193
35,Sub bacia do Rio das Pedras,Verao,10,I_10h,7.746884,1.140000,6.293786,1.393891,0.000000,0.005181,0.000000,1.000000,0.865285,0.097297,0.000000,0.010363,0.000000,0.944444,0.756477,0.104294,1,6.771906,-0.166316,2.049508,0.388889,0.077720,0.318182,18,193
35,Sub bacia do Rio das Pedras,Verao,12,I_12h,6.455737,0.950000,5.290255,1.161576,0.000000,0.005181,0.000000,1.000000,0.865285,0.097297,0.000000,0.010363,0.000000,0.944444,0.772021,0.102410,1,6.563816,-0.218421,1.920611,0.388889,0.067358,0.350000,18,193
35,Sub bacia do Rio das Pedras,Verao,24,I_24h,4.848679,0.475000,3.690432,0.580788,0.000000,0.005495,0.000000,1.000000,0.906593,0.098361,0.000000,0.010989,0.000000,0.944444,0.807692,0.103659,1,5.584127,-0.218421,0.713032,0.500000,0.098901,0.333333,18,182
35,Sub bacia do Rio das Pedras,Outono,1/6,I_15min,78.400000,9.755418,73.968000,10.142167,0.076923,0.009091,0.500000,1.000000,0.881818,0.118182,0.076923,0.018182,0.333333,0.923077,0.872727,0.111111,10,150.486531,-0.114211,20.344837,0.461538,0.108911,0.352941,13,110
35,Sub bacia do Rio das Pedras,Outono,1/2,I_30min,60.262360,6.400000,59.397527,7.696906,0.076923,0.009091,0.500000,1.000000,0.927273,0.113043,0.076923,0.018182,0.333333,0.923077,0.881818,0.110092,10,82.442966,-0.062105,11.424335,0.461538,0.099010,0.375000,13,110
35,Sub bacia do Rio das Pedras,Outono,1,I_1h,45.845409,3.800000,38.569816,4.887830,0.076923,0.009091,0.500000,1.000000,0.954545,0.110169,0.076923,0.018182,0.333333,0.923077,0.936364,0.104348,10,42.411988,-0.062105,8.103680,0.461538,0.108911,0.352941,13,110
35,Sub bacia do Rio das Pedras,Outono,2,I_2h,26.170953,2.500000,24.153372,3.049131,0.076923,0.009091,0.500000,1.000000,0.981818,0.107438,0.076923,0.018182,0.333333,0.923077,0.954545,0.102564,10,17.192768,-0.062105,5.332017,0.461538,0.138614,0.300000,13,110
35,Sub bacia do Rio das Pedras,Outono,3,I_3h,19.882529,2.466667,19.692749,2.969273,0.076923,0.009091,0.500000,1.000000,0.927273,0.113043,0.076923,0.018182,0.333333,0.923077,0.872727,0.111111,10,17.653239,-0.114211,5.010446,0.384615,0.108911,0.312500,13,110
35,Sub bacia do Rio das Pedras,Outono,6,I_6h,12.980472,1.633333,11.183453,1.945941,0.076923,0.009091,0.500000,1.000000,0.890909,0.117117,0.076923,0.018182,0.333333,0.923077,0.727273,0.130435,9,14.013061,-0.166316,0.128795,0.769231,0.326733,0.232558,13,110
35,Sub bacia do Rio das Pedras,Outono,8,I_8h,11.193071,1.225000,8.441241,1.461739,0.076923,0.009091,0.500000,1.000000,0.927273,0.113043,0.076923,0.018182,0.333333,0.923077,0.772727,0.123711,9,9.910231,-0.270526,1.526555,0.692308,0.316832,0.219512,13,110
35,Sub bacia do Rio das Pedras,Outono,10,I_10h,9.513312,1.000000,6.957189,1.177391,0.076923,0.009091,0.500000,1.000000,0.945455,0.111111,0.076923,0.018182,0.333333,0.923077,0.790909,0.121212,9,9.165176,-0.322632,1.247306,0.769231,0.326733,0.232558,13,110
35,Sub bacia do Rio das Pedras,Outono,12,I_12h,8.089432,0.833333,6.008494,0.982681,0.076923,0.009091,0.500000,1.000000,0.963636,0.109244,0.076923,0.018182,0.333333,0.923077,0.818182,0.117647,9,7.804359,-0.322632,1.055540,0.769231,0.336634,0.227273,13,110
35,Sub bacia do Rio das Pedras,Outono,24,I_24h,4.345745,0.416667,3.734692,0.491340,0.076923,0.009259,0.500000,1.000000,1.000000,0.107438,0.076923,0.018519,0.333333,0.923077,0.861111,0.114286,9,4.977094,-0.322632,0.515558,0.769231,0.404040,0.200000,13,108
35,Sub bacia do Rio das Pedras,Inverno,1/6,I_15min,56.000000,11.200000,54.496000,12.065936,0.000000,0.020833,0.000000,1.000000,0.500000,0.200000,0.000000,0.020833,0.000000,0.833333,0.479167,0.178571,5,31.836059,-0.270526,21.221249,0.500000,0.020833,0.750000,6,48
35,Sub bacia do Rio das Pedras,Inverno,1/2,I_30min,38.800000,6.000000,33.348000,7.390924,0.000000,0.020833,0.000000,1.000000,0.770833,0.139535,0.166667,0.020833,0.500000,0.833333,0.625000,0.142857,1,12.480450,-0.583158,15.712461,0.500000,0.020833,0.750000,6,48
35,Sub bacia do Rio das Pedras,Inverno,1,I_1h,20.400000,4.200000,17.204000,5.448561,0.166667,0.020833,0.500000,1.000000,0.833333,0.130435,0.166667,0.020833,0.500000,0.833333,0.520833,0.166667,1,5.340372,-0.114211,9.344121,0.666667,0.020833,0.800000,6,48
35,Sub bacia do Rio das Pedras,Inverno,2,I_2h,11.600000,3.200000,11.130000,4.075000,0.166667,0.020833,0.500000,1.000000,0.708333,0.150000,0.166667,0.020833,0.500000,0.833333,0.354167,0.227273,1,2.337171,-0.270526,6.690923,0.833333,0.041667,0.714286,6,48
35,Sub bacia do Rio das Pedras,Inverno,3,I_3h,8.066667,2.133333,7.910000,2.766667,0.166667,0.020833,0.500000,1.000000,0.833333,0.130435,0.166667,0.020833,0.500000,0.833333,0.562500,0.156250,2,4.238801,-0.010000,2.184794,0.833333,0.041667,0.714286,6,48
35,Sub bacia do Rio das Pedras,Inverno,6,I_6h,4.233333,1.133333,4.218594,1.591667,0.666667,0.020833,0.800000,1.000000,0.958333,0.115385,0.666667,0.020833,0.800000,0.833333,0.750000,0.121951,0,,,,,,,6,48
35,Sub bacia do Rio das Pedras,Inverno,8,I_8h,3.360961,0.850000,3.273559,1.193750,0.666667,0.020833,0.800000,1.000000,0.958333,0.115385,0.666667,0.020833,0.800000,0.833333,0.875000,0.106383,0,,,,,,,6,48
35,Sub bacia do Rio das Pedras,Inverno,10,I_10h,2.805316,0.720000,2.759234,0.985000,0.666667,0.020833,0.800000,1.000000,0.979167,0.113208,0.666667,0.020833,0.800000,0.833333,0.916667,0.102041,0,,,,,,,6,48
35,Sub bacia do Rio das Pedras,Inverno,12,I_12h,2.497773,1.000000,2.402145,1.120833,0.333333,0.020833,0.666667,1.000000,0.666667,0.157895,0.500000,0.020833,0.750000,0.833333,0.416667,0.200000,1,0.436407,-0.062105,1.942688,0.666667,0.020833,0.800000,6,48
35,Sub bacia do Rio das Pedras,Inverno,24,I_24h,1.519444,0.591667,1.460223,0.629167,0.166667,0.021739,0.500000,1.000000,0.478261,0.214286,0.333333,0.021739,0.666667,0.833333,0.434783,0.200000,7,1.047773,-0.010000,0.179140,0.833333,0.068182,0.625000,6,46
35,Sub bacia do Rio das Pedras,Primavera,1/6,I_15min,82.529630,7.042850,74.560000,7.940134,0.000000,0.008403,0.000000,1.000000,0.857143,0.064220,0.000000,0.016807,0.000000,0.857143,0.806723,0.058824,1,76.318886,-0.114211,14.715732,0.285714,0.016807,0.500000,7,119
35,Sub bacia do Rio das Pedras,Primavera,1/2,I_30min,67.200000,5.985145,63.305347,6.818645,0.000000,0.008403,0.000000,1.000000,0.857143,0.064220,0.000000,0.016807,0.000000,0.857143,0.781513,0.060606,1,64.075430,-0.062105,2.923543,0.285714,0.016807,0.500000,7,119
35,Sub bacia do Rio das Pedras,Primavera,1,I_1h,44.221854,4.983457,40.086912,5.655371,0.000000,0.008403,0.000000,1.000000,0.823529,0.066667,0.000000,0.016807,0.000000,0.857143,0.781513,0.060606,1,34.497262,-0.062105,4.525708,0.285714,0.016807,0.500000,7,119
35,Sub bacia do Rio das Pedras,Primavera,2,I_2h,25.506301,4.006608,20.656733,4.198230,0.000000,0.008403,0.000000,1.000000,0.781513,0.070000,0.000000,0.016807,0.000000,0.857143,0.747899,0.063158,1,18.255638,-0.062105,4.410592,0.285714,0.016807,0.500000,7,119
35,Sub bacia do Rio das Pedras,Primavera,3,I_3h,17.592789,3.329953,14.225781,3.411855,0.000000,0.008403,0.000000,1.000000,0.722689,0.075269,0.000000,0.016807,0.000000,0.857143,0.680672,0.068966,1,17.574840,-0.062105,2.371767,0.285714,0.016807,0.500000,7,119
35,Sub bacia do Rio das Pedras,Primavera,6,I_6h,8.882493,2.509798,7.852906,2.679011,0.000000,0.008403,0.000000,1.000000,0.420168,0.122807,0.000000,0.016807,0.000000,0.857143,0.369748,0.120000,1,5.604464,-0.114211,3.151485,0.428571,0.025210,0.500000,7,119
35,Sub bacia do Rio das Pedras,Primavera,8,I_8h,6.661870,1.969744,6.195260,2.195138,0.000000,0.008403,0.000000,1.000000,0.403361,0.127273,0.000000,0.016807,0.000000,0.857143,0.344538,0.127660,1,6.866501,-0.218421,2.519540,0.571429,0.025210,0.571429,7,119
35,Sub bacia do Rio das Pedras,Primavera,10,I_10h,5.509263,1.651423,5.234742,1.824377,0.000000,0.008403,0.000000,1.000000,0.394958,0.129630,0.000000,0.016807,0.000000,0.857143,0.327731,0.133333,1,4.208247,-0.114211,1.941128,0.428571,0.016807,0.600000,7,119
35,Sub bacia do Rio das Pedras,Primavera,12,I_12h,4.939968,1.386690,4.362285,1.535439,0.000000,0.008403,0.000000,1.000000,0.386555,0.132075,0.000000,0.016807,0.000000,0.857143,0.319328,0.136364,1,3.373787,-0.218421,2.228576,0.428571,0.025210,0.500000,7,119
35,Sub bacia do Rio das Pedras,Primavera,24,I_24h,3.193444,0.711062,2.206539,0.781508,0.000000,0.009174,0.000000,1.000000,0.431193,0.129630,0.000000,0.018349,0.000000,0.857143,0.330275,0.142857,1,1.766250,-0.270526,1.249637,0.428571,0.027523,0.500000,7,109
36,Micro bacia de Copacabana,Verao,1/6,I_15min,118.079821,10.280360,98.512313,19.592582,0.000000,0.006173,0.000000,1.000000,0.845679,0.110390,0.000000,0.012346,0.000000,0.941176,0.604938,0.140351,2,169.318205,-0.218421,37.012424,0.294118,0.055556,0.357143,17,162
36,Micro bacia de Copacabana,Verao,1/2,I_30min,116.438205,9.140601,84.132425,16.403116,0.000000,0.006173,0.000000,1.000000,0.820988,0.113333,0.000000,0.012346,0.000000,0.941176,0.555556,0.150943,9,120.575991,-0.062105,24.606286,0.470588,0.125786,0.285714,17,162
36,Micro bacia de Copacabana,Verao,1,I_1h,83.348332,7.417362,60.174410,9.212756,0.000000,0.006173,0.000000,1.000000,0.765432,0.120567,0.000000,0.012346,0.000000,0.941176,0.641975,0.133333,3,55.395583,-0.062105,14.868310,0.352941,0.067901,0.352941,17,162
36,Micro bacia de Copacabana,Verao,2,I_2h,43.872175,4.830802,39.659598,5.208055,0.000000,0.006173,0.000000,1.000000,0.783951,0.118056,0.000000,0.012346,0.000000,0.941176,0.728395,0.119403,3,61.983805,-0.114211,11.113743,0.352941,0.061728,0.375000,17,162
36,Micro bacia de Copacabana,Verao,3,I_3h,32.207577,3.220535,27.920831,4.540059,0.000000,0.006173,0.000000,1.000000,0.827160,0.112583,0.000000,0.012346,0.000000,0.941176,0.648148,0.132231,10,46.104459,-0.062105,5.631341,0.588235,0.132075,0.322581,17,162
36,Micro bacia de Copacabana,Verao,6,I_6h,17.086086,1.629836,15.128566,2.458229,0.000000,0.006173,0.000000,1.000000,0.907407,0.103659,0.000000,0.012346,0.000000,0.941176,0.685185,0.125984,7,31.308321,-0.062105,4.197424,0.352941,0.081761,0.315789,17,162
36,Micro bacia de Copacabana,Verao,8,I_8h,12.814565,1.998995,11.481063,2.009530,0.000000,0.006173,0.000000,1.000000,0.660494,0.137097,0.000000,0.012346,0.000000,0.941176,0.641975,0.133333,10,2.279140,-0.010000,2.419503,0.647059,0.220126,0.239130,17,162
36,Micro bacia de Copacabana,Verao,10,I_10h,10.251652,1.599196,9.190299,1.712303,0.000000,0.006173,0.000000,1.000000,0.672840,0.134921,0.000000,0.012346,0.000000,0.941176,0.635802,0.134454,7,4.143857,-0.010000,0.974709,0.470588,0.150943,0.250000,17,162
36,Micro bacia de Copacabana,Verao,12,I_12h,8.543043,1.346428,7.659476,1.429672,0.000000,0.006173,0.000000,1.000000,0.660494,0.137097,0.000000,0.012346,0.000000,0.941176,0.648148,0.132231,7,3.537646,-0.010000,0.891166,0.470588,0.150943,0.250000,17,162
36,Micro bacia de Copacabana,Verao,24,I_24h,4.271522,0.752583,3.998273,0.755323,0.000000,0.006536,0.000000,1.000000,0.647059,0.146552,0.000000,0.013072,0.000000,0.941176,0.647059,0.139130,10,0.762643,-0.010000,0.919884,0.705882,0.264901,0.230769,17,153
36,Micro bacia de Copacabana,Outono,1/6,I_15min,118.846628,17.600000,115.846896,17.701838,0.000000,0.008547,0.000000,1.000000,0.504274,0.262500,0.000000,0.017094,0.000000,0.952381,0.504274,0.253165,10,102.466823,-0.010000,6.678536,0.315789,0.036697,0.600000,21,117
36,Micro bacia de Copacabana,Outono,1/2,I_30min,106.316289,12.400000,94.106109,12.476264,0.000000,0.008547,0.000000,1.000000,0.589744,0.233333,0.047619,0.017094,0.333333,0.952381,0.581197,0.227273,1,1.247626,-1.000000,24.983191,0.761905,0.213675,0.390244,21,117
36,Micro bacia de Copacabana,Outono,1,I_1h,89.215915,7.595521,57.584855,8.400000,0.000000,0.008547,0.000000,1.000000,0.649573,0.216495,0.095238,0.017094,0.500000,0.952381,0.598291,0.222222,1,3.335489,-1.000000,22.695479,0.571429,0.059829,0.631579,21,117
36,Micro bacia de Copacabana,Outono,2,I_2h,67.338870,4.902048,41.125833,5.700000,0.000000,0.008547,0.000000,1.000000,0.675214,0.210000,0.095238,0.017094,0.500000,0.952381,0.615385,0.217391,1,2.780655,-1.000000,13.371945,0.571429,0.059829,0.631579,21,117
