shi_cd,date,shi_nm,I_15min,I_30min,I_1h,I_2h,I_3h,I_6h,I_8h,I_10h,I_12h,I_24h,daily_total_mm
14,2019-12-05,Micro bacia da Praia de São Bento,21.6,18.8,16.0,8.4,5.733333333333333,2.8666666666666667,2.15,1.72,1.4333333333333333,0.7166666666666667,17.200000000000003
14,2019-12-22,Micro bacia da Praia de São Bento,15.2,15.2,10.2,6.1,4.733333333333333,2.8333333333333335,2.125,1.7,1.4166666666666667,0.7083333333333334,17.0
14,2019-12-23,Micro bacia da Praia de São Bento,47.2,44.0,28.6,14.6,9.733333333333333,5.766666666666667,4.65,3.8200000000000003,3.1833333333333336,1.6416666666666666,39.4
14,2020-01-03,Micro bacia da Praia de São Bento,38.4,30.0,22.8,13.5,9.333333333333334,4.666666666666667,3.575,2.8600000000000003,2.3833333333333333,1.1916666666666667,28.6
14,2020-01-06,Micro bacia da Praia de São Bento,25.6,17.200000000000003,10.200000000000001,5.3,3.533333333333333,1.7666666666666666,1.325,1.06,0.8833333333333333,0.44166666666666665,10.600000000000001
14,2020-01-13,Micro bacia da Praia de São Bento,32.0,21.6,12.400000000000002,7.800000000000001,5.266666666666667,2.766666666666667,2.175,1.8,1.5,0.7666666666666666,18.4
14,2020-01-17,Micro bacia da Praia de São Bento,8.8,6.4,3.4000000000000004,2.3000000000000003,1.866666666666667,1.4666666666666668,1.2000000000000002,1.12,0.9500000000000001,0.6166666666666667,14.8
14,2020-02-02,Micro bacia da Praia de São Bento,53.6,52.8,32.4,16.3,19.133333333333333,10.366666666666665,7.8,6.24,5.2,2.6,62.4
14,2020-02-03,Micro bacia da Praia de São Bento,24.8,15.2,9.600000000000001,7.000000000000001,5.800000000000001,4.1000000000000005,3.075,2.46,2.0500000000000003,1.2,28.8
14,2020-02-10,Micro bacia da Praia de São Bento,52.8,41.599999999999994,27.4,16.7,12.200000000000001,10.766666666666666,8.225,7.0,5.833333333333333,2.9166666666666665,70.0
14,2020-02-11,Micro bacia da Praia de São Bento,8.8,7.6000000000000005,6.4,4.4,3.6,2.733333333333334,2.2,2.12,1.8166666666666667,1.1416666666666668,27.400000000000002
14,2020-02-12,Micro bacia da Praia de São Bento,16.0,9.2,5.0,3.3,2.4,1.3333333333333333,1.025,0.8400000000000001,0.7000000000000001,0.48333333333333334,11.600000000000001
14,2020-02-21,Micro bacia da Praia de São Bento,18.4,16.0,11.4,6.8,4.533333333333333,3.733333333333333,2.8,2.2399999999999998,1.8666666666666665,0.9333333333333332,22.4
14,2020-02-27,Micro bacia da Praia de São Bento,8.0,6.0,4.3999999999999995,2.7,2.3333333333333335,1.3,0.9750000000000001,0.9800000000000001,1.0166666666666666,0.5166666666666667,12.4
14,2020-02-29,Micro bacia da Praia de São Bento,60.8,38.8,22.0,20.9,14.466666666666667,7.366666666666666,5.5249999999999995,4.42,3.683333333333333,1.8416666666666666,44.2
14,2020-03-01,Micro bacia da Praia de São Bento,39.2,32.0,20.8,15.9,12.6,9.200000000000001,7.45,6.0,6.166666666666667,3.9499999999999997,94.79999999999998
14,2020-03-02,Micro bacia da Praia de São Bento,4.0,3.6,2.8000000000000003,2.5,2.0,1.7000000000000002,1.325,1.1,1.0166666666666668,0.6166666666666667,14.799999999999999
14,2020-03-20,Micro bacia da Praia de São Bento,51.2,40.8,30.8,17.1,13.466666666666667,6.866666666666667,5.15,4.12,3.4333333333333336,1.7166666666666668,41.2
14,2020-03-21,Micro bacia da Praia de São Bento,8.0,5.999999999999999,3.4,2.0,2.0666666666666664,1.2333333333333334,1.075,0.9600000000000002,0.9833333333333334,0.6916666666666668,16.6
14,2020-04-08,Micro bacia da Praia de São Bento,7.2,6.3999999999999995,5.2,3.6999999999999997,2.9333333333333336,1.9000000000000001,1.6500000000000001,1.3800000000000001,1.1500000000000001,0.5750000000000001,13.8
14,2020-05-02,Micro bacia da Praia de São Bento,44.0,31.6,20.0,11.0,8.4,5.766666666666667,4.325,3.46,2.8833333333333333,1.4416666666666667,34.6
14,2020-05-07,Micro bacia da Praia de São Bento,30.4,27.2,20.0,15.100000000000001,10.666666666666666,5.833333333333333,4.475,3.6399999999999997,3.0833333333333335,1.5416666666666667,37.0
14,2020-05-14,Micro bacia da Praia de São Bento,13.6,13.2,8.4,4.800000000000001,3.9333333333333336,2.3000000000000003,1.725,1.3800000000000001,1.1500000000000001,0.5750000000000001,13.8
14,2020-05-15,Micro bacia da Praia de São Bento,4.8,4.0,3.8000000000000003,3.1,2.733333333333333,1.8,1.475,1.2,1.1166666666666667,0.5750000000000001,13.799999999999999
14,2020-08-21,Micro bacia da Praia de São Bento,16.0,12.399999999999999,9.4,7.6000000000000005,6.866666666666667,4.000000000000001,3.1500000000000004,2.54,2.1166666666666667,1.2,28.799999999999997
14,2020-08-22,Micro bacia da Praia de São Bento,8.8,6.800000000000001,4.6000000000000005,3.1999999999999997,2.4666666666666663,1.9666666666666668,1.825,1.54,1.3499999999999999,0.7166666666666667,17.200000000000003
14,2020-09-20,Micro bacia da Praia de São Bento,4.0,3.2,2.8,2.1,1.9333333333333336,1.5333333333333334,1.2,1.0000000000000002,0.9,0.45,10.8
14,2020-09-21,Micro bacia da Praia de São Bento,8.0,7.199999999999999,6.6,5.699999999999999,5.066666666666666,2.533333333333333,1.9,1.52,1.2666666666666666,0.6583333333333333,15.8
14,2020-09-22,Micro bacia da Praia de São Bento,24.8,20.8,17.2,12.4,10.0,7.633333333333334,6.2,5.16,4.633333333333334,2.783333333333333,66.8
14,2020-11-18,Micro bacia da Praia de São Bento,14.4,12.4,10.8,9.2,7.266666666666667,3.6333333333333333,2.725,2.2,1.8333333333333333,1.05,25.200000000000003
14,2020-11-19,Micro bacia da Praia de São Bento,4.0,2.8000000000000007,2.2,1.2000000000000002,1.0666666666666667,0.9,0.8,0.64,0.5333333333333333,0.44166666666666665,10.6
14,2020-11-20,Micro bacia da Praia de São Bento,20.8,17.2,9.2,7.3,5.266666666666667,3.6,2.9,2.54,2.3833333333333333,1.2166666666666666,29.200000000000003
14,2020-12-01,Micro bacia da Praia de São Bento,28.0,23.6,18.4,10.399999999999999,7.133333333333333,3.6,2.7,2.16,1.8,0.9,21.599999999999998
14,2020-12-07,Micro bacia da Praia de São Bento,24.8,22.799999999999997,16.6,10.0,6.866666666666667,4.033333333333333,3.025,2.42,2.016666666666667,1.9583333333333333,47.00000000000001
14,2020-12-08,Micro bacia da Praia de São Bento,12.0,9.2,7.2,4.9,4.466666666666667,2.433333333333333,1.825,1.46,1.2166666666666666,0.6083333333333333,14.600000000000001
14,2020-12-13,Micro bacia da Praia de São Bento,46.4,28.799999999999997,14.6,7.3,4.866666666666666,2.433333333333333,1.825,1.46,1.2166666666666666,0.6083333333333333,14.6
14,2020-12-24,Micro bacia da Praia de São Bento,7.2,6.800000000000001,3.6000000000000005,2.5,1.866666666666667,1.0,1.15,1.08,0.9333333333333332,0.4916666666666667,11.8
14,2020-12-25,Micro bacia da Praia de São Bento,50.4,39.6,29.6,19.1,14.666666666666666,7.766666666666667,6.05,4.86,4.05,2.125,51.0
14,2021-01-02,Micro bacia da Praia de São Bento,42.4,36.0,23.4,11.8,7.866666666666667,5.066666666666666,4.15,3.46,3.0500000000000003,2.1083333333333334,50.599999999999994
14,2021-01-03,Micro bacia da Praia de São Bento,22.4,17.2,12.600000000000001,7.9,5.666666666666667,2.9333333333333336,2.25,1.8,1.5,0.75,18.0
14,2021-02-05,Micro bacia da Praia de São Bento,30.4,24.4,15.2,10.1,8.133333333333333,5.166666666666667,4.225,3.38,2.8166666666666664,1.7,40.8
14,2021-02-06,Micro bacia da Praia de São Bento,16.0,14.0,7.6,6.4,5.6000000000000005,2.8000000000000003,2.1,1.6800000000000002,1.4166666666666667,0.8583333333333334,20.6
14,2021-02-08,Micro bacia da Praia de São Bento,14.4,13.600000000000001,8.6,5.2,4.0,2.0333333333333337,1.55,1.24,1.0333333333333334,0.5166666666666667,12.399999999999999
14,2021-02-20,Micro bacia da Praia de São Bento,27.2,20.4,12.0,6.0,4.066666666666666,2.066666666666667,1.55,1.24,1.0333333333333334,0.5166666666666667,12.399999999999999
14,2021-03-06,Micro bacia da Praia de São Bento,52.8,36.0,21.8,12.299999999999999,8.466666666666667,4.233333333333333,3.175,2.54,2.1166666666666667,1.0583333333333333,25.4
14,2021-03-30,Micro bacia da Praia de São Bento,36.8,22.799999999999997,12.6,6.4,4.266666666666667,2.1666666666666665,1.625,1.3,1.0833333333333333,0.9583333333333334,23.0
14,2021-04-06,Micro bacia da Praia de São Bento,32.8,32.4,17.0,8.7,7.466666666666666,3.8666666666666667,2.9,2.32,1.9333333333333333,0.9666666666666667,23.2
14,2021-04-13,Micro bacia da Praia de São Bento,11.2,8.4,5.6000000000000005,4.6,3.3333333333333335,2.5,2.075,1.6800000000000002,1.4166666666666667,0.7166666666666667,17.2
14,2021-04-21,Micro bacia da Praia de São Bento,20.0,10.8,8.4,4.2,2.8666666666666667,1.4333333333333333,1.375,1.12,1.0,0.6916666666666668,16.6
14,2021-04-22,Micro bacia da Praia de São Bento,33.6,29.6,16.2,8.5,5.733333333333333,4.2,3.175,2.54,2.1166666666666667,1.075,25.799999999999997
14,2021-04-27,Micro bacia da Praia de São Bento,20.0,17.2,15.8,8.700000000000001,5.866666666666667,3.0,2.3000000000000003,1.8800000000000001,1.5666666666666667,0.7833333333333333,18.8
14,2021-04-29,Micro bacia da Praia de São Bento,21.6,13.200000000000001,8.200000000000001,4.300000000000001,3.266666666666667,1.7000000000000002,1.3,1.04,0.8666666666666667,0.4666666666666666,11.200000000000001
14,2021-05-07,Micro bacia da Praia de São Bento,54.4,38.0,25.0,16.2,13.133333333333333,8.200000000000001,6.2,4.96,4.133333333333334,2.125,51.0
14,2021-05-12,Micro bacia da Praia de São Bento,10.4,10.4,7.4,4.9,3.6,1.866666666666667,1.4000000000000001,1.12,0.9333333333333335,0.46666666666666673,11.2
14,2021-05-13,Micro bacia da Praia de São Bento,23.2,17.6,10.0,6.0,4.066666666666666,3.766666666666667,2.85,2.3,1.9166666666666667,0.9666666666666667,23.200000000000003
14,2021-05-30,Micro bacia da Praia de São Bento,68.0,55.2,34.2,18.2,12.4,6.333333333333333,4.75,3.8,3.1666666666666665,1.5833333333333333,38.0
14,2021-07-28,Micro bacia da Praia de São Bento,8.0,5.199999999999999,3.6,2.2,2.1333333333333333,1.5,1.2750000000000001,1.24,1.3,0.7166666666666667,17.200000000000003
14,2021-08-12,Micro bacia da Praia de São Bento,5.6,4.8,3.8,2.5,1.7999999999999998,1.4000000000000001,1.1500000000000001,0.9400000000000001,0.8500000000000001,0.4583333333333333,11.0
14,2021-08-29,Micro bacia da Praia de São Bento,20.0,18.4,16.4,10.700000000000001,8.6,4.7,3.525,2.82,2.35,1.175,28.200000000000003
14,2021-08-31,Micro bacia da Praia de São Bento,11.2,6.799999999999999,4.0,3.0,2.733333333333333,2.3000000000000003,1.975,1.7,1.45,0.7416666666666667,17.8
14,2021-10-11,Micro bacia da Praia de São Bento,5.6,5.199999999999999,4.3999999999999995,3.6,2.9333333333333336,2.266666666666667,1.9000000000000001,1.6199999999999999,1.4666666666666668,0.7916666666666666,19.0
14,2021-10-20,Micro bacia da Praia de São Bento,8.8,7.2,6.0,5.1000000000000005,4.533333333333333,3.6,3.05,2.54,2.1166666666666667,1.0583333333333333,25.400000000000002
14,2021-11-01,Micro bacia da Praia de São Bento,7.2,7.2,5.800000000000001,4.800000000000001,4.266666666666667,3.3333333333333335,3.1,2.56,2.2333333333333334,1.1583333333333334,27.799999999999997
14,2021-11-11,Micro bacia da Praia de São Bento,5.6,4.4,3.4000000000000004,2.3,2.0,1.5,1.3,1.3599999999999999,1.1333333333333333,0.5666666666666667,13.600000000000001
14,2021-11-19,Micro bacia da Praia de São Bento,6.4,5.6,4.8,3.5999999999999996,2.6666666666666665,1.4666666666666668,1.15,0.9400000000000001,0.7999999999999999,0.45,10.8
14,2021-12-05,Micro bacia da Praia de São Bento,48.0,27.6,13.8,7.1000000000000005,4.733333333333333,2.3666666666666667,1.7750000000000001,1.4200000000000002,1.1833333333333333,0.5916666666666667,14.200000000000001
14,2021-12-07,Micro bacia da Praia de São Bento,24.0,15.2,11.4,7.0,5.733333333333333,3.6666666666666665,2.775,2.2800000000000002,1.9166666666666667,0.9666666666666667,23.200000000000003
14,2021-12-12,Micro bacia da Praia de São Bento,35.2,28.0,16.6,8.9,6.133333333333333,3.1,2.325,1.8600000000000005,1.5666666666666667,0.7916666666666669,19.0
14,2021-12-14,Micro bacia da Praia de São Bento,27.2,19.2,13.2,7.1,4.8,2.4,1.7999999999999998,1.44,1.2,0.6,14.4
14,2021-12-17,Micro bacia da Praia de São Bento,31.2,21.6,13.2,8.0,6.466666666666666,3.966666666666667,3.125,2.5,2.183333333333333,1.1166666666666667,26.799999999999997
14,2021-12-23,Micro bacia da Praia de São Bento,23.2,16.4,10.200000000000001,6.3,7.066666666666666,3.9333333333333336,3.0,2.7199999999999998,2.2666666666666666,1.1333333333333333,27.200000000000003
14,2021-12-30,Micro bacia da Praia de São Bento,36.0,27.6,24.200000000000003,17.3,12.200000000000001,6.2,4.725,3.78,3.15,1.575,37.8
14,2021-12-31,Micro bacia da Praia de São Bento,5.6,5.199999999999999,4.199999999999999,3.9,3.266666666666666,1.7666666666666666,1.325,1.0799999999999998,0.9333333333333332,0.47500000000000003,11.399999999999999
14,2022-01-07,Micro bacia da Praia de São Bento,19.2,15.6,10.0,5.9,4.666666666666667,3.5666666666666664,2.9,2.4,2.0166666666666666,1.075,25.800000000000004
14,2022-01-08,Micro bacia da Praia de São Bento,7.2,5.199999999999999,4.0,2.3000000000000003,1.5333333333333332,1.2333333333333334,1.0250000000000001,0.8800000000000001,0.7333333333333334,0.5083333333333334,12.200000000000001
14,2022-01-11,Micro bacia da Praia de São Bento,20.0,18.0,9.6,4.9,3.3333333333333335,1.7000000000000002,1.2750000000000001,1.02,0.85,0.55,13.2
14,2022-01-28,Micro bacia da Praia de São Bento,28.8,18.4,10.600000000000001,5.5,3.6666666666666665,1.8333333333333333,1.375,1.1,0.9166666666666666,0.4583333333333333,11.0
14,2022-02-02,Micro bacia da Praia de São Bento,33.6,30.4,21.8,11.200000000000001,7.466666666666668,3.766666666666667,2.825,2.2600000000000002,1.8833333333333335,0.9500000000000001,22.8
14,2022-02-07,Micro bacia da Praia de São Bento,8.8,6.800000000000001,4.2,3.8,3.4000000000000004,2.8333333333333335,2.1500000000000004,1.7200000000000002,1.4500000000000002,0.7250000000000001,17.4
14,2022-02-17,Micro bacia da Praia de São Bento,15.2,13.2,10.0,6.7,4.533333333333333,2.2666666666666666,1.7,1.3599999999999999,1.1333333333333333,0.5666666666666667,13.599999999999998
14,2022-02-18,Micro bacia da Praia de São Bento,55.2,35.2,23.0,16.4,11.333333333333336,6.1000000000000005,4.6000000000000005,3.6800000000000006,3.0666666666666664,1.6333333333333335,39.2
14,2022-03-20,Micro bacia da Praia de São Bento,24.8,20.8,16.0,9.1,7.266666666666667,5.166666666666667,4.025,3.22,2.6833333333333336,1.3416666666666668,32.199999999999996
14,2022-03-31,Micro bacia da Praia de São Bento,37.6,20.400000000000002,10.8,5.5,3.6666666666666665,1.8333333333333333,1.375,1.1,0.9166666666666666,0.7416666666666667,17.8
14,2022-04-01,Micro bacia da Praia de São Bento,35.2,32.00000000000001,27.0,22.900000000000002,19.066666666666666,13.5,10.125,8.1,6.75,3.4250000000000003,82.2
14,2022-04-02,Micro bacia da Praia de São Bento,27.2,20.0,12.399999999999999,7.9,5.533333333333334,2.8666666666666667,2.2,1.8199999999999998,1.5166666666666666,1.225,29.400000000000002
14,2022-04-06,Micro bacia da Praia de São Bento,10.4,8.4,7.6,4.1,3.9333333333333336,2.0333333333333337,1.5250000000000001,1.2200000000000002,1.0166666666666668,0.5166666666666667,12.4
14,2022-04-14,Micro bacia da Praia de São Bento,68.0,43.2,24.799999999999997,15.2,11.066666666666668,7.266666666666667,5.45,4.36,3.6333333333333333,2.225,53.4
14,2022-04-30,Micro bacia da Praia de São Bento,15.2,9.2,8.6,4.5,3.0666666666666664,2.1999999999999997,1.7249999999999999,1.44,1.2833333333333334,0.6833333333333332,16.400000000000002
14,2022-05-16,Micro bacia da Praia de São Bento,26.4,13.6,12.6,6.3999999999999995,4.666666666666667,2.5,2.075,1.6600000000000001,1.3833333333333335,0.6916666666666668,16.599999999999998
14,2022-06-18,Micro bacia da Praia de São Bento,16.8,12.8,7.000000000000001,4.3,3.0,2.1333333333333333,1.725,1.3800000000000001,1.1500000000000001,0.5750000000000001,13.8
14,2022-06-19,Micro bacia da Praia de São Bento,6.4,4.4,3.0000000000000004,2.3000000000000003,1.866666666666667,0.9666666666666667,1.175,1.02,0.8666666666666667,0.43333333333333335,10.399999999999999
14,2022-07-14,Micro bacia da Praia de São Bento,20.8,14.4,10.600000000000001,10.100000000000001,8.066666666666668,6.0,4.575,3.8,3.1666666666666665,1.5833333333333333,38.0
14,2022-08-10,Micro bacia da Praia de São Bento,23.2,12.799999999999999,6.6,3.8,3.0,2.8000000000000003,2.1750000000000003,1.7600000000000002,1.4666666666666668,0.7333333333333334,17.599999999999998
14,2022-08-11,Micro bacia da Praia de São Bento,10.4,6.0,4.199999999999999,2.6,2.0,1.8333333333333333,1.425,1.1600000000000001,1.2,0.6916666666666668,16.599999999999998
14,2022-09-04,Micro bacia da Praia de São Bento,4.8,4.0,3.6,3.3000000000000003,2.6666666666666665,1.8,1.4500000000000002,1.1800000000000002,0.9833333333333334,0.5166666666666667,12.399999999999999
14,2022-09-16,Micro bacia da Praia de São Bento,5.6,4.0,3.4,2.8,2.533333333333333,1.7000000000000002,1.6500000000000001,1.4600000000000002,1.2666666666666668,0.7999999999999999,19.2
14,2022-09-28,Micro bacia da Praia de São Bento,4.8,4.8,4.6,4.3,3.866666666666667,2.766666666666667,2.225,2.08,1.7333333333333334,0.9833333333333334,23.6
14,2022-09-29,Micro bacia da Praia de São Bento,4.0,3.6,2.8000000000000003,2.2,1.866666666666667,1.1333333333333335,0.85,0.76,0.7999999999999999,0.47500000000000003,11.4
14,2022-10-31,Micro bacia da Praia de São Bento,20.0,16.4,9.4,5.3,3.6,1.8,1.35,1.08,0.9,0.45,10.8
14,2022-11-01,Micro bacia da Praia de São Bento,11.2,10.4,8.6,7.299999999999999,5.800000000000001,3.9999999999999996,3.3499999999999996,2.98,2.533333333333333,1.3333333333333333,32.0
14,2022-11-02,Micro bacia da Praia de São Bento,6.4,5.6000000000000005,4.2,3.0,2.1999999999999997,1.3,1.0,0.9800000000000001,0.9666666666666667,0.5666666666666668,13.600000000000001
14,2022-11-11,Micro bacia da Praia de São Bento,12.8,12.8,10.200000000000001,6.1000000000000005,4.266666666666667,2.1333333333333333,1.6,1.28,1.0666666666666667,0.5333333333333333,12.8
14,2022-11-16,Micro bacia da Praia de São Bento,31.2,29.6,22.0,16.2,11.333333333333334,5.7,4.275,3.4200000000000004,2.85,1.425,34.2
14,2022-11-24,Micro bacia da Praia de São Bento,12.0,10.0,8.6,6.5,5.933333333333334,3.5,2.625,2.1,1.75,0.875,21.0
14,2022-12-21,Micro bacia da Praia de São Bento,21.6,18.800000000000004,15.600000000000001,11.5,10.133333333333335,6.933333333333334,6.575,5.7,4.9,2.908333333333333,69.8
14,2022-12-27,Micro bacia da Praia de São Bento,48.0,24.8,13.0,6.5,4.333333333333333,3.1666666666666665,2.375,1.9,1.5833333333333333,0.7916666666666666,19.0
14,2022-12-30,Micro bacia da Praia de São Bento,32.0,20.0,14.0,10.8,9.4,6.766666666666667,5.6,4.5200000000000005,3.783333333333333,1.9666666666666668,47.2
14,2023-01-05,Micro bacia da Praia de São Bento,14.4,11.6,9.0,7.6,6.0,3.466666666666667,2.6,2.08,1.7666666666666666,0.9249999999999999,22.2
14,2023-01-06,Micro bacia da Praia de São Bento,6.4,5.6,5.3999999999999995,4.6,3.8666666666666667,3.633333333333333,3.325,2.92,2.65,,50.400000000000006
14,2023-01-07,Micro bacia da Praia de São Bento,3.2,2.8000000000000007,2.4,2.3,1.866666666666667,1.7666666666666666,1.5750000000000002,1.36,1.2,,16.0
14,2023-01-09,Micro bacia da Praia de São Bento,8.8,7.6000000000000005,4.800000000000001,3.6000000000000005,2.8000000000000003,1.4666666666666668,1.1,0.96,0.7999999999999999,0.75,18.0
14,2023-01-23,Micro bacia da Praia de São Bento,80.0,53.2,26.6,13.3,8.866666666666667,4.433333333333334,3.35,2.68,2.2333333333333334,,26.8
14,2023-01-28,Micro bacia da Praia de São Bento,54.4,52.8,33.4,17.4,11.799999999999999,5.933333333333334,4.45,3.56,2.966666666666667,1.4833333333333334,35.6
14,2023-01-29,Micro bacia da Praia de São Bento,53.6,42.8,34.4,18.7,12.733333333333334,6.366666666666667,4.775,3.8200000000000003,3.1833333333333336,1.5916666666666668,38.199999999999996
14,2023-02-07,Micro bacia da Praia de São Bento,59.2,46.400000000000006,31.400000000000006,21.6,20.333333333333336,13.933333333333335,10.625,8.5,7.083333333333333,3.5416666666666665,85.0
14,2023-02-10,Micro bacia da Praia de São Bento,40.8,40.4,28.0,15.2,11.200000000000001,5.766666666666667,4.325,3.46,2.8833333333333333,1.4416666666666667,34.6
14,2023-02-11,Micro bacia da Praia de São Bento,9.6,8.0,7.0,6.2,5.466666666666666,3.233333333333334,2.45,1.9600000000000002,1.6333333333333335,0.8166666666666668,19.599999999999998
14,2023-03-07,Micro bacia da Praia de São Bento,20.0,15.200000000000001,10.4,5.2,3.466666666666667,1.7333333333333334,1.3,1.04,0.8666666666666667,0.43333333333333335,10.4
14,2023-04-01,Micro bacia da Praia de São Bento,32.0,21.6,11.2,5.8,3.8666666666666667,1.9333333333333333,1.45,1.16,0.9666666666666667,0.48333333333333334,11.600000000000001
14,2023-04-08,Micro bacia da Praia de São Bento,26.4,18.799999999999997,17.2,10.100000000000001,8.933333333333334,6.333333333333333,4.9,4.0,3.3333333333333335,1.8916666666666666,45.39999999999999
14,2023-04-28,Micro bacia da Praia de São Bento,16.0,11.6,8.0,4.1,2.8666666666666667,1.5666666666666667,1.425,1.16,0.9666666666666667,0.48333333333333334,11.6
14,2023-05-10,Micro bacia da Praia de São Bento,8.8,7.2,4.6,2.8,2.2666666666666666,1.6333333333333335,1.6,1.44,1.2166666666666666,,14.8
14,2023-05-29,Micro bacia da Praia de São Bento,28.8,20.4,13.8,8.1,5.6000000000000005,3.033333333333333,2.3499999999999996,2.1399999999999997,1.95,1.0083333333333333,24.2
14,2023-08-26,Micro bacia da Praia de São Bento,7.2,4.4,4.2,2.8000000000000003,2.1333333333333333,1.4666666666666668,1.3,1.2,1.1333333333333335,1.0083333333333333,24.200000000000003
14,2023-08-27,Micro bacia da Praia de São Bento,8.0,6.0,5.0,4.5,4.2,3.0,2.325,1.86,1.75,1.2666666666666666,30.4
14,2023-09-14,Micro bacia da Praia de São Bento,30.4,17.599999999999998,10.6,8.5,5.8,3.1999999999999997,2.4,1.92,1.5999999999999999,0.7999999999999999,19.2
14,2023-10-01,Micro bacia da Praia de São Bento,8.8,8.000000000000002,7.0,5.6,4.133333333333334,2.9,2.275,2.0,2.0500000000000003,,25.799999999999997
14,2023-10-02,Micro bacia da Praia de São Bento,13.6,12.8,11.6,6.1000000000000005,4.133333333333334,2.066666666666667,1.55,1.24,1.0333333333333334,,12.399999999999999
14,2023-10-07,Micro bacia da Praia de São Bento,49.6,34.0,17.400000000000002,11.5,7.733333333333333,3.8666666666666667,2.9,2.32,1.9333333333333333,,23.2
14,2023-10-17,Micro bacia da Praia de São Bento,8.8,8.4,6.800000000000001,5.3,3.8666666666666667,1.9666666666666668,1.475,1.1800000000000002,0.9833333333333334,,11.8
14,2023-10-26,Micro bacia da Praia de São Bento,51.2,29.6,16.400000000000002,8.3,5.533333333333334,2.766666666666667,2.075,1.6600000000000001,1.3833333333333335,,16.6
14,2023-10-29,Micro bacia da Praia de São Bento,14.4,7.6000000000000005,3.8000000000000003,3.3,2.2666666666666666,1.5333333333333332,1.425,1.1400000000000001,0.9500000000000001,0.47500000000000003,11.400000000000002
14,2023-11-03,Micro bacia da Praia de São Bento,36.8,32.4,18.199999999999996,9.7,6.8,3.466666666666667,2.6,2.08,1.7333333333333334,0.8666666666666667,20.8
14,2023-11-19,Micro bacia da Praia de São Bento,28.8,28.0,16.2,8.7,6.066666666666666,3.033333333333333,2.275,1.8800000000000001,1.6500000000000001,0.8250000000000001,19.799999999999997
14,2023-11-22,Micro bacia da Praia de São Bento,28.8,24.8,15.0,7.9,5.266666666666667,2.6333333333333333,1.975,1.58,1.3166666666666667,,15.8
14,2023-12-08,Micro bacia da Praia de São Bento,52.8,35.2,23.4,12.6,8.4,4.2,3.15,2.52,2.1,1.05,25.200000000000003
14,2024-01-03,Micro bacia da Praia de São Bento,7.2,7.2,6.800000000000001,6.0,5.3999999999999995,3.266666666666667,2.45,1.9600000000000002,1.6333333333333335,,21.000000000000004
14,2024-01-13,Micro bacia da Praia de São Bento,79.2,65.2,45.00000000000001,25.1,17.133333333333336,8.833333333333334,6.65,5.340000000000001,4.466666666666667,2.2333333333333334,53.599999999999994
14,2024-01-14,Micro bacia da Praia de São Bento,58.4,42.4,33.2,18.5,12.4,6.266666666666667,4.725,3.78,3.15,1.575,37.8
14,2024-01-21,Micro bacia da Praia de São Bento,83.2,68.0,49.599999999999994,27.5,19.133333333333333,9.633333333333333,7.225,5.779999999999999,4.816666666666666,2.55,61.199999999999996
14,2024-01-22,Micro bacia da Praia de São Bento,17.6,16.4,13.8,8.4,5.733333333333334,3.1999999999999997,2.4,1.9600000000000002,1.6333333333333335,0.8333333333333334,20.0
14,2024-01-23,Micro bacia da Praia de São Bento,16.0,13.599999999999998,10.799999999999999,8.4,7.466666666666666,4.7,4.2,3.6,3.3666666666666667,1.9333333333333333,46.400000000000006
14,2024-01-26,Micro bacia da Praia de São Bento,7.2,5.199999999999999,3.4,2.6,2.4,1.4333333333333333,1.1,0.8800000000000001,0.7333333333333334,0.48333333333333334,11.6
14,2024-01-28,Micro bacia da Praia de São Bento,6.4,5.199999999999999,4.6,4.3,3.6666666666666665,2.2333333333333334,1.675,1.34,1.1166666666666667,0.5583333333333333,13.399999999999999
14,2024-01-31,Micro bacia da Praia de São Bento,29.6,22.4,13.4,7.4,5.133333333333334,2.6,1.95,1.56,1.3,0.65,15.600000000000001
14,2024-02-04,Micro bacia da Praia de São Bento,50.4,42.0,27.0,13.9,9.333333333333334,4.7,3.525,2.82,2.35,,28.2
14,2024-02-15,Micro bacia da Praia de São Bento,44.0,42.0,37.4,25.1,17.133333333333333,8.9,6.675,5.48,5.45,4.616666666666666,113.39999999999999
14,2024-02-21,Micro bacia da Praia de São Bento,16.0,16.0,13.200000000000001,10.4,10.533333333333333,7.666666666666667,7.7749999999999995,6.640000000000001,5.6000000000000005,2.8416666666666663,70.60000000000001
14,2024-03-05,Micro bacia da Praia de São Bento,88.0,78.4,49.8,39.9,32.93333333333333,17.333333333333332,13.674999999999999,12.379999999999999,11.133333333333333,5.641666666666667,135.39999999999998
14,2024-03-06,Micro bacia da Praia de São Bento,5.6,5.6,5.199999999999999,4.4,3.8000000000000003,2.533333333333333,2.025,1.6199999999999999,1.3833333333333335,0.7000000000000001,16.799999999999997
14,2024-03-09,Micro bacia da Praia de São Bento,19.2,18.799999999999997,15.599999999999998,10.399999999999999,7.933333333333334,4.3,3.225,2.58,2.15,1.075,25.799999999999997
14,2024-03-19,Micro bacia da Praia de São Bento,12.0,11.6,9.0,4.8,3.8000000000000003,2.1,1.575,1.26,1.05,0.525,12.600000000000001
14,2024-03-22,Micro bacia da Praia de São Bento,13.6,13.2,11.999999999999998,10.9,10.4,8.866666666666667,7.7749999999999995,6.880000000000001,6.2,3.9083333333333337,130.79999999999998
