duracao_h,intensidade_max_mm_h,id_estacao,id_evento_chuva,start_time,end_time,classificacao
2.0,6.5,7,7_1449950400,2015-12-12 20:00:00,2015-12-12 23:30:00,ESA
3.0,5.733333333333333,7,7_1449950400,2015-12-12 20:00:00,2015-12-12 23:30:00,ESA
0.25,16.8,7,7_1450233900,2015-12-16 02:45:00,2015-12-16 03:30:00,ESA
0.5,16.0,7,7_1450233900,2015-12-16 02:45:00,2015-12-16 03:30:00,ESA
0.25,8.8,7,7_1451866500,2016-01-04 00:15:00,2016-01-04 00:30:00,ESA
0.25,4.0,7,7_1452717000,2016-01-13 20:30:00,2016-01-13 20:45:00,ESA
0.25,27.2,7,7_1452722400,2016-01-13 22:00:00,2016-01-14 00:15:00,ESA
0.5,20.4,7,7_1452722400,2016-01-13 22:00:00,2016-01-14 00:15:00,ESA
1.0,18.4,7,7_1452722400,2016-01-13 22:00:00,2016-01-14 00:15:00,ESA
2.0,12.9,7,7_1452722400,2016-01-13 22:00:00,2016-01-14 00:15:00,ESA
0.25,4.8,7,7_1452794400,2016-01-14 18:00:00,2016-01-14 18:15:00,ESA
0.25,25.6,7,7_1452879900,2016-01-15 17:45:00,2016-01-15 18:15:00,ESA
0.5,17.200000000000003,7,7_1452879900,2016-01-15 17:45:00,2016-01-15 18:15:00,ESA
0.25,27.2,7,7_1452897000,2016-01-15 22:30:00,2016-01-16 00:00:00,ESA
0.5,23.2,7,7_1452897000,2016-01-15 22:30:00,2016-01-16 00:00:00,ESA
1.0,16.2,7,7_1452897000,2016-01-15 22:30:00,2016-01-16 00:00:00,ESA
0.25,16.0,7,7_1452907800,2016-01-16 01:30:00,2016-01-16 04:45:00,ESA
0.5,14.8,7,7_1452907800,2016-01-16 01:30:00,2016-01-16 04:45:00,ESA
1.0,12.2,7,7_1452907800,2016-01-16 01:30:00,2016-01-16 04:45:00,ESA
2.0,10.5,7,7_1452907800,2016-01-16 01:30:00,2016-01-16 04:45:00,ESA
3.0,10.733333333333334,7,7_1452907800,2016-01-16 01:30:00,2016-01-16 04:45:00,ESA
0.25,7.2,7,7_1452938400,2016-01-16 10:00:00,2016-01-16 10:30:00,ESA
0.5,5.6,7,7_1452938400,2016-01-16 10:00:00,2016-01-16 10:30:00,ESA
0.25,10.4,7,7_1453185900,2016-01-19 06:45:00,2016-01-19 07:15:00,ESA
0.5,8.4,7,7_1453185900,2016-01-19 06:45:00,2016-01-19 07:15:00,ESA
0.25,19.2,7,7_1453209300,2016-01-19 13:15:00,2016-01-19 15:30:00,ESA
0.5,13.2,7,7_1453209300,2016-01-19 13:15:00,2016-01-19 15:30:00,ESA
1.0,8.0,7,7_1453209300,2016-01-19 13:15:00,2016-01-19 15:30:00,ESA
2.0,4.7,7,7_1453209300,2016-01-19 13:15:00,2016-01-19 15:30:00,ESA
0.25,4.8,7,7_1454005800,2016-01-28 18:30:00,2016-01-28 18:45:00,ESA
0.25,4.0,7,7_1455176700,2016-02-11 07:45:00,2016-02-11 08:00:00,ESA
0.25,8.0,7,7_1455228900,2016-02-11 22:15:00,2016-02-11 22:30:00,ESA
0.25,51.2,7,7_1455560100,2016-02-15 18:15:00,2016-02-15 19:00:00,ESA
0.5,51.2,7,7_1455560100,2016-02-15 18:15:00,2016-02-15 19:00:00,ESA
0.25,52.0,7,7_1455650100,2016-02-16 19:15:00,2016-02-16 19:30:00,ESA
0.25,46.4,7,7_1455733800,2016-02-17 18:30:00,2016-02-17 19:00:00,ESA
0.5,36.4,7,7_1455733800,2016-02-17 18:30:00,2016-02-17 19:00:00,ESA
0.25,11.2,7,7_1455907500,2016-02-19 18:45:00,2016-02-19 19:30:00,ESA
0.5,10.0,7,7_1455907500,2016-02-19 18:45:00,2016-02-19 19:30:00,ESA
0.25,28.0,7,7_1456081200,2016-02-21 19:00:00,2016-02-21 19:45:00,ESA
0.5,20.4,7,7_1456081200,2016-02-21 19:00:00,2016-02-21 19:45:00,ESA
0.25,12.0,7,7_1456172100,2016-02-22 20:15:00,2016-02-22 21:00:00,ESA
0.5,11.6,7,7_1456172100,2016-02-22 20:15:00,2016-02-22 21:00:00,ESA
0.25,33.6,7,7_1456256700,2016-02-23 19:45:00,2016-02-23 20:30:00,ESA
0.5,20.0,7,7_1456256700,2016-02-23 19:45:00,2016-02-23 20:30:00,ESA
0.25,32.8,7,7_1456759800,2016-02-29 15:30:00,2016-02-29 19:00:00,ESA
0.5,29.2,7,7_1456759800,2016-02-29 15:30:00,2016-02-29 19:00:00,ESA
1.0,24.8,7,7_1456759800,2016-02-29 15:30:00,2016-02-29 19:00:00,ESA
2.0,17.1,7,7_1456759800,2016-02-29 15:30:00,2016-02-29 19:00:00,ESA
3.0,12.733333333333334,7,7_1456759800,2016-02-29 15:30:00,2016-02-29 19:00:00,ESA
0.25,8.8,7,7_1457647200,2016-03-10 22:00:00,2016-03-10 22:15:00,ESA
0.25,4.0,7,7_1457782200,2016-03-12 11:30:00,2016-03-12 11:45:00,ESA
0.25,120.0,7,7_1457809200,2016-03-12 19:00:00,2016-03-12 22:15:00,ESA
0.5,107.2,7,7_1457809200,2016-03-12 19:00:00,2016-03-12 22:15:00,ESA
1.0,84.4,7,7_1457809200,2016-03-12 19:00:00,2016-03-12 22:15:00,ESA
2.0,52.5,7,7_1457809200,2016-03-12 19:00:00,2016-03-12 22:15:00,ESA
3.0,40.666666666666664,7,7_1457809200,2016-03-12 19:00:00,2016-03-12 22:15:00,ESA
0.25,7.2,7,7_1457866800,2016-03-13 11:00:00,2016-03-13 11:15:00,ESA
0.25,11.2,7,7_1458141300,2016-03-16 15:15:00,2016-03-16 17:15:00,ESA
0.5,8.0,7,7_1458141300,2016-03-16 15:15:00,2016-03-16 17:15:00,ESA
1.0,5.4,7,7_1458141300,2016-03-16 15:15:00,2016-03-16 17:15:00,ESA
2.0,4.0,7,7_1458141300,2016-03-16 15:15:00,2016-03-16 17:15:00,ESA
0.25,6.4,7,7_1458225000,2016-03-17 14:30:00,2016-03-17 14:45:00,ESA
0.25,8.8,7,7_1458766800,2016-03-23 21:00:00,2016-03-23 21:15:00,ESA
0.25,49.6,7,7_1458774900,2016-03-23 23:15:00,2016-03-24 00:00:00,ESA
0.5,46.400000000000006,7,7_1458774900,2016-03-23 23:15:00,2016-03-24 00:00:00,ESA
0.25,4.0,7,7_1459431900,2016-03-31 13:45:00,2016-03-31 14:00:00,ESA
0.25,7.2,7,7_1461963600,2016-04-29 21:00:00,2016-04-29 21:45:00,ESA
0.5,6.0,7,7_1461963600,2016-04-29 21:00:00,2016-04-29 21:45:00,ESA
0.25,15.2,7,7_1463055300,2016-05-12 12:15:00,2016-05-12 12:30:00,ESA
0.25,6.4,7,7_1463077800,2016-05-12 18:30:00,2016-05-12 18:45:00,ESA
0.25,7.2,7,7_1463124600,2016-05-13 07:30:00,2016-05-13 07:45:00,ESA
0.25,5.6,7,7_1463143500,2016-05-13 12:45:00,2016-05-13 13:00:00,ESA
0.25,4.8,7,7_1463157000,2016-05-13 16:30:00,2016-05-13 16:45:00,ESA
0.25,9.6,7,7_1463196600,2016-05-14 03:30:00,2016-05-14 04:00:00,ESA
0.5,7.6,7,7_1463196600,2016-05-14 03:30:00,2016-05-14 04:00:00,ESA
0.25,24.0,7,7_1463593500,2016-05-18 17:45:00,2016-05-18 18:15:00,ESA
0.5,16.8,7,7_1463593500,2016-05-18 17:45:00,2016-05-18 18:15:00,ESA
0.25,4.0,7,7_1463605200,2016-05-18 21:00:00,2016-05-18 21:15:00,ESA
0.25,8.8,7,7_1464858900,2016-06-02 09:15:00,2016-06-02 09:45:00,ESA
0.5,6.4,7,7_1464858900,2016-06-02 09:15:00,2016-06-02 09:45:00,ESA
0.25,7.2,7,7_1465003800,2016-06-04 01:30:00,2016-06-04 02:00:00,ESA
0.5,5.6,7,7_1465003800,2016-06-04 01:30:00,2016-06-04 02:00:00,ESA
0.25,40.0,7,7_1465093800,2016-06-05 02:30:00,2016-06-05 03:45:00,ESA
0.5,23.6,7,7_1465093800,2016-06-05 02:30:00,2016-06-05 03:45:00,ESA
1.0,14.0,7,7_1465093800,2016-06-05 02:30:00,2016-06-05 03:45:00,ESA
0.25,6.4,7,7_1465101900,2016-06-05 04:45:00,2016-06-05 05:00:00,ESA
0.25,4.8,7,7_1465107300,2016-06-05 06:15:00,2016-06-05 06:45:00,ESA
0.5,4.8,7,7_1465107300,2016-06-05 06:15:00,2016-06-05 06:45:00,ESA
0.25,14.4,7,7_1465270200,2016-06-07 03:30:00,2016-06-07 06:30:00,ESA
0.5,10.8,7,7_1465270200,2016-06-07 03:30:00,2016-06-07 06:30:00,ESA
1.0,7.4,7,7_1465270200,2016-06-07 03:30:00,2016-06-07 06:30:00,ESA
2.0,7.3,7,7_1465270200,2016-06-07 03:30:00,2016-06-07 06:30:00,ESA
3.0,5.666666666666667,7,7_1465270200,2016-06-07 03:30:00,2016-06-07 06:30:00,ESA
0.25,4.8,7,7_1470158100,2016-08-02 17:15:00,2016-08-02 17:30:00,ESA
0.25,16.0,7,7_1471294800,2016-08-15 21:00:00,2016-08-15 21:15:00,ESA
0.25,4.8,7,7_1471761900,2016-08-21 06:45:00,2016-08-21 07:15:00,ESA
0.5,4.4,7,7_1471761900,2016-08-21 06:45:00,2016-08-21 07:15:00,ESA
0.25,4.0,7,7_1471767300,2016-08-21 08:15:00,2016-08-21 08:30:00,ESA
0.25,7.2,7,7_1471804200,2016-08-21 18:30:00,2016-08-21 19:15:00,ESA
0.5,6.800000000000001,7,7_1471804200,2016-08-21 18:30:00,2016-08-21 19:15:00,ESA
0.25,4.8,7,7_1471812300,2016-08-21 20:45:00,2016-08-21 21:45:00,ESA
0.5,4.0,7,7_1471812300,2016-08-21 20:45:00,2016-08-21 21:45:00,ESA
1.0,3.0,7,7_1471812300,2016-08-21 20:45:00,2016-08-21 21:45:00,ESA
0.25,6.4,7,7_1471837500,2016-08-22 03:45:00,2016-08-22 04:00:00,ESA
0.25,12.0,7,7_1471851000,2016-08-22 07:30:00,2016-08-22 08:00:00,ESA
0.5,10.0,7,7_1471851000,2016-08-22 07:30:00,2016-08-22 08:00:00,ESA
0.25,4.0,7,7_1471869900,2016-08-22 12:45:00,2016-08-22 13:00:00,ESA
0.25,9.6,7,7_1472658300,2016-08-31 15:45:00,2016-08-31 17:00:00,ESA
0.5,5.2,7,7_1472658300,2016-08-31 15:45:00,2016-08-31 17:00:00,ESA
1.0,2.6,7,7_1472658300,2016-08-31 15:45:00,2016-08-31 17:00:00,ESA
0.25,16.8,7,7_1472684400,2016-08-31 23:00:00,2016-08-31 23:45:00,ESA
0.5,13.2,7,7_1472684400,2016-08-31 23:00:00,2016-08-31 23:45:00,ESA
0.25,6.4,7,7_1474238700,2016-09-18 22:45:00,2016-09-18 23:15:00,ESA
0.5,6.0,7,7_1474238700,2016-09-18 22:45:00,2016-09-18 23:15:00,ESA
0.25,6.4,7,7_1474322400,2016-09-19 22:00:00,2016-09-19 22:15:00,ESA
0.25,24.0,7,7_1474334100,2016-09-20 01:15:00,2016-09-20 03:00:00,ESA
0.5,17.6,7,7_1474334100,2016-09-20 01:15:00,2016-09-20 03:00:00,ESA
1.0,9.0,7,7_1474334100,2016-09-20 01:15:00,2016-09-20 03:00:00,ESA
0.25,4.0,7,7_1474489800,2016-09-21 20:30:00,2016-09-21 20:45:00,ESA
0.25,4.8,7,7_1474495200,2016-09-21 22:00:00,2016-09-21 22:15:00,ESA
0.25,5.6,7,7_1475551800,2016-10-04 03:30:00,2016-10-04 04:15:00,ESA
0.5,4.4,7,7_1475551800,2016-10-04 03:30:00,2016-10-04 04:15:00,ESA
0.25,6.4,7,7_1475617500,2016-10-04 21:45:00,2016-10-04 22:15:00,ESA
0.5,5.2,7,7_1475617500,2016-10-04 21:45:00,2016-10-04 22:15:00,ESA
0.25,4.0,7,7_1475627400,2016-10-05 00:30:00,2016-10-05 01:30:00,ESA
0.5,3.6,7,7_1475627400,2016-10-05 00:30:00,2016-10-05 01:30:00,ESA
1.0,3.0,7,7_1475627400,2016-10-05 00:30:00,2016-10-05 01:30:00,ESA
0.25,4.0,7,7_1475806500,2016-10-07 02:15:00,2016-10-07 02:30:00,ESA
0.25,4.0,7,7_1477597500,2016-10-27 19:45:00,2016-10-27 20:00:00,ESA
0.25,4.0,7,7_1478204100,2016-11-03 20:15:00,2016-11-03 20:30:00,ESA
0.25,6.4,7,7_1478215800,2016-11-03 23:30:00,2016-11-04 00:15:00,ESA
0.5,5.6,7,7_1478215800,2016-11-03 23:30:00,2016-11-04 00:15:00,ESA
0.25,17.6,7,7_1478226600,2016-11-04 02:30:00,2016-11-04 03:45:00,ESA
0.5,14.4,7,7_1478226600,2016-11-04 02:30:00,2016-11-04 03:45:00,ESA
1.0,11.4,7,7_1478226600,2016-11-04 02:30:00,2016-11-04 03:45:00,ESA
0.25,16.0,7,7_1478364300,2016-11-05 16:45:00,2016-11-05 18:15:00,ESA
0.5,12.4,7,7_1478364300,2016-11-05 16:45:00,2016-11-05 18:15:00,ESA
1.0,9.4,7,7_1478364300,2016-11-05 16:45:00,2016-11-05 18:15:00,ESA
0.25,4.8,7,7_1478737800,2016-11-10 00:30:00,2016-11-10 00:45:00,ESA
0.25,5.6,7,7_1479126600,2016-11-14 12:30:00,2016-11-14 13:00:00,ESA
0.5,4.8,7,7_1479126600,2016-11-14 12:30:00,2016-11-14 13:00:00,ESA
0.25,12.0,7,7_1479133800,2016-11-14 14:30:00,2016-11-14 16:15:00,ESA
0.5,9.2,7,7_1479133800,2016-11-14 14:30:00,2016-11-14 16:15:00,ESA
1.0,6.6,7,7_1479133800,2016-11-14 14:30:00,2016-11-14 16:15:00,ESA
0.25,4.0,7,7_1479176100,2016-11-15 02:15:00,2016-11-15 02:30:00,ESA
0.25,9.6,7,7_1479182400,2016-11-15 04:00:00,2016-11-15 04:30:00,ESA
0.5,8.4,7,7_1479182400,2016-11-15 04:00:00,2016-11-15 04:30:00,ESA
0.25,7.2,7,7_1479466800,2016-11-18 11:00:00,2016-11-18 11:30:00,ESA
0.5,5.6,7,7_1479466800,2016-11-18 11:00:00,2016-11-18 11:30:00,ESA
0.25,4.8,7,7_1479500100,2016-11-18 20:15:00,2016-11-18 20:30:00,ESA
0.25,5.6,7,7_1479507300,2016-11-18 22:15:00,2016-11-18 22:30:00,ESA
0.25,5.6,7,7_1479512700,2016-11-18 23:45:00,2016-11-19 00:45:00,ESA
0.5,2.8,7,7_1479512700,2016-11-18 23:45:00,2016-11-19 00:45:00,ESA
1.0,2.5999999999999996,7,7_1479512700,2016-11-18 23:45:00,2016-11-19 00:45:00,ESA
0.25,4.8,7,7_1479525300,2016-11-19 03:15:00,2016-11-19 03:30:00,ESA
0.25,60.0,7,7_1480806000,2016-12-03 23:00:00,2016-12-03 23:30:00,ESA
0.5,43.2,7,7_1480806000,2016-12-03 23:00:00,2016-12-03 23:30:00,ESA
0.25,27.2,7,7_1480865400,2016-12-04 15:30:00,2016-12-04 16:00:00,ESA
0.5,26.799999999999997,7,7_1480865400,2016-12-04 15:30:00,2016-12-04 16:00:00,ESA
0.25,4.0,7,7_1481238900,2016-12-08 23:15:00,2016-12-08 23:30:00,ESA
0.25,4.0,7,7_1481487300,2016-12-11 20:15:00,2016-12-11 20:30:00,ESA
0.25,66.4,7,7_1481568300,2016-12-12 18:45:00,2016-12-12 21:15:00,ESA
0.5,41.2,7,7_1481568300,2016-12-12 18:45:00,2016-12-12 21:15:00,ESA
1.0,23.200000000000003,7,7_1481568300,2016-12-12 18:45:00,2016-12-12 21:15:00,ESA
2.0,17.400000000000002,7,7_1481568300,2016-12-12 18:45:00,2016-12-12 21:15:00,ESA
0.25,4.8,7,7_1481697900,2016-12-14 06:45:00,2016-12-14 08:00:00,ESA
0.5,4.4,7,7_1481697900,2016-12-14 06:45:00,2016-12-14 08:00:00,ESA
1.0,4.2,7,7_1481697900,2016-12-14 06:45:00,2016-12-14 08:00:00,ESA
0.25,23.2,7,7_1481724900,2016-12-14 14:15:00,2016-12-14 15:45:00,ESA
0.5,16.4,7,7_1481724900,2016-12-14 14:15:00,2016-12-14 15:45:00,ESA
1.0,9.6,7,7_1481724900,2016-12-14 14:15:00,2016-12-14 15:45:00,ESA
0.25,12.0,7,7_1481734800,2016-12-14 17:00:00,2016-12-14 18:30:00,ESA
0.5,6.8,7,7_1481734800,2016-12-14 17:00:00,2016-12-14 18:30:00,ESA
1.0,6.199999999999999,7,7_1481734800,2016-12-14 17:00:00,2016-12-14 18:30:00,ESA
0.25,8.0,7,7_1481751900,2016-12-14 21:45:00,2016-12-14 22:15:00,ESA
0.5,7.6,7,7_1481751900,2016-12-14 21:45:00,2016-12-14 22:15:00,ESA
0.25,4.0,7,7_1481788800,2016-12-15 08:00:00,2016-12-15 08:15:00,ESA
0.25,8.0,7,7_1481868900,2016-12-16 06:15:00,2016-12-16 06:45:00,ESA
0.5,6.4,7,7_1481868900,2016-12-16 06:15:00,2016-12-16 06:45:00,ESA
0.25,18.4,7,7_1481990400,2016-12-17 16:00:00,2016-12-17 16:30:00,ESA
0.5,11.6,7,7_1481990400,2016-12-17 16:00:00,2016-12-17 16:30:00,ESA
0.25,40.8,7,7_1483120800,2016-12-30 18:00:00,2016-12-30 18:30:00,ESA
0.5,30.4,7,7_1483120800,2016-12-30 18:00:00,2016-12-30 18:30:00,ESA
0.25,7.2,7,7_1484156700,2017-01-11 17:45:00,2017-01-11 18:00:00,ESA
0.25,85.6,7,7_1484226900,2017-01-12 13:15:00,2017-01-12 14:00:00,ESA
0.5,62.0,7,7_1484226900,2017-01-12 13:15:00,2017-01-12 14:00:00,ESA
0.25,7.2,7,7_1484253000,2017-01-12 20:30:00,2017-01-12 21:15:00,ESA
0.5,6.4,7,7_1484253000,2017-01-12 20:30:00,2017-01-12 21:15:00,ESA
0.25,50.4,7,7_1484301600,2017-01-13 10:00:00,2017-01-13 12:00:00,ESA
0.5,46.4,7,7_1484301600,2017-01-13 10:00:00,2017-01-13 12:00:00,ESA
1.0,34.4,7,7_1484301600,2017-01-13 10:00:00,2017-01-13 12:00:00,ESA
2.0,21.2,7,7_1484301600,2017-01-13 10:00:00,2017-01-13 12:00:00,ESA
0.25,5.6,7,7_1484505000,2017-01-15 18:30:00,2017-01-15 18:45:00,ESA
0.25,36.0,7,7_1484595900,2017-01-16 19:45:00,2017-01-16 20:30:00,ESA
0.5,34.8,7,7_1484595900,2017-01-16 19:45:00,2017-01-16 20:30:00,ESA
0.25,4.8,7,7_1484838900,2017-01-19 15:15:00,2017-01-19 15:45:00,ESA
0.5,4.4,7,7_1484838900,2017-01-19 15:15:00,2017-01-19 15:45:00,ESA
0.25,20.0,7,7_1485119700,2017-01-22 21:15:00,2017-01-22 21:45:00,ESA
0.5,12.0,7,7_1485119700,2017-01-22 21:15:00,2017-01-22 21:45:00,ESA
0.25,32.8,7,7_1485450000,2017-01-26 17:00:00,2017-01-26 17:15:00,ESA
0.25,6.4,7,7_1486074600,2017-02-02 22:30:00,2017-02-02 23:30:00,ESA
0.5,5.6,7,7_1486074600,2017-02-02 22:30:00,2017-02-02 23:30:00,ESA
1.0,5.0,7,7_1486074600,2017-02-02 22:30:00,2017-02-02 23:30:00,ESA
0.25,5.6,7,7_1486527300,2017-02-08 04:15:00,2017-02-08 04:30:00,ESA
0.25,4.0,7,7_1486596600,2017-02-08 23:30:00,2017-02-08 23:45:00,ESA
0.25,10.4,7,7_1488117600,2017-02-26 14:00:00,2017-02-26 14:30:00,ESA
0.5,8.8,7,7_1488117600,2017-02-26 14:00:00,2017-02-26 14:30:00,ESA
0.25,7.2,7,7_1488925800,2017-03-07 22:30:00,2017-03-07 22:45:00,ESA
0.25,16.0,7,7_1488934800,2017-03-08 01:00:00,2017-03-08 02:15:00,ESA
0.5,12.0,7,7_1488934800,2017-03-08 01:00:00,2017-03-08 02:15:00,ESA
1.0,8.6,7,7_1488934800,2017-03-08 01:00:00,2017-03-08 02:15:00,ESA
0.25,4.0,7,7_1489455900,2017-03-14 01:45:00,2017-03-14 02:45:00,ESA
0.5,2.8,7,7_1489455900,2017-03-14 01:45:00,2017-03-14 02:45:00,ESA
1.0,2.4,7,7_1489455900,2017-03-14 01:45:00,2017-03-14 02:45:00,ESA
0.25,16.8,7,7_1489469400,2017-03-14 05:30:00,2017-03-14 06:00:00,ESA
0.5,15.600000000000001,7,7_1489469400,2017-03-14 05:30:00,2017-03-14 06:00:00,ESA
0.25,5.6,7,7_1489523400,2017-03-14 20:30:00,2017-03-14 21:15:00,ESA
0.5,5.199999999999999,7,7_1489523400,2017-03-14 20:30:00,2017-03-14 21:15:00,ESA
0.25,8.0,7,7_1489805100,2017-03-18 02:45:00,2017-03-18 04:30:00,ESA
0.5,6.4,7,7_1489805100,2017-03-18 02:45:00,2017-03-18 04:30:00,ESA
1.0,5.2,7,7_1489805100,2017-03-18 02:45:00,2017-03-18 04:30:00,ESA
0.25,8.8,7,7_1489842000,2017-03-18 13:00:00,2017-03-18 13:30:00,ESA
0.5,7.2,7,7_1489842000,2017-03-18 13:00:00,2017-03-18 13:30:00,ESA
0.25,14.4,7,7_1489967100,2017-03-19 23:45:00,2017-03-20 02:00:00,ESA
0.5,13.2,7,7_1489967100,2017-03-19 23:45:00,2017-03-20 02:00:00,ESA
1.0,10.2,7,7_1489967100,2017-03-19 23:45:00,2017-03-20 02:00:00,ESA
2.0,7.5,7,7_1489967100,2017-03-19 23:45:00,2017-03-20 02:00:00,ESA
0.25,4.0,7,7_1489981500,2017-03-20 03:45:00,2017-03-20 04:00:00,ESA
0.25,10.4,7,7_1490145300,2017-03-22 01:15:00,2017-03-22 01:30:00,ESA
0.25,7.2,7,7_1490714100,2017-03-28 15:15:00,2017-03-28 15:45:00,ESA
0.5,6.4,7,7_1490714100,2017-03-28 15:15:00,2017-03-28 15:45:00,ESA
0.25,16.8,7,7_1490726700,2017-03-28 18:45:00,2017-03-28 19:30:00,ESA
0.5,12.4,7,7_1490726700,2017-03-28 18:45:00,2017-03-28 19:30:00,ESA
0.25,4.8,7,7_1490763600,2017-03-29 05:00:00,2017-03-29 05:15:00,ESA
0.25,9.6,7,7_1490814000,2017-03-29 19:00:00,2017-03-29 19:15:00,ESA
0.25,6.4,7,7_1490826600,2017-03-29 22:30:00,2017-03-29 22:45:00,ESA
0.25,5.6,7,7_1490908500,2017-03-30 21:15:00,2017-03-30 21:30:00,ESA
0.25,21.6,7,7_1491017400,2017-04-01 03:30:00,2017-04-01 05:15:00,ESA
0.5,15.200000000000001,7,7_1491017400,2017-04-01 03:30:00,2017-04-01 05:15:00,ESA
1.0,10.2,7,7_1491017400,2017-04-01 03:30:00,2017-04-01 05:15:00,ESA
0.25,4.0,7,7_1491028200,2017-04-01 06:30:00,2017-04-01 06:45:00,ESA
0.25,4.8,7,7_1491063300,2017-04-01 16:15:00,2017-04-01 16:30:00,ESA
0.25,20.8,7,7_1491074100,2017-04-01 19:15:00,2017-04-01 20:00:00,ESA
0.5,12.0,7,7_1491074100,2017-04-01 19:15:00,2017-04-01 20:00:00,ESA
0.25,4.8,7,7_1491082200,2017-04-01 21:30:00,2017-04-01 22:45:00,ESA
0.5,2.8,7,7_1491082200,2017-04-01 21:30:00,2017-04-01 22:45:00,ESA
1.0,2.2,7,7_1491082200,2017-04-01 21:30:00,2017-04-01 22:45:00,ESA
0.25,8.0,7,7_1491090300,2017-04-01 23:45:00,2017-04-02 00:15:00,ESA
0.5,7.2,7,7_1491090300,2017-04-01 23:45:00,2017-04-02 00:15:00,ESA
0.25,63.2,7,7_1491603300,2017-04-07 22:15:00,2017-04-07 23:45:00,ESA
0.5,58.8,7,7_1491603300,2017-04-07 22:15:00,2017-04-07 23:45:00,ESA
1.0,46.199999999999996,7,7_1491603300,2017-04-07 22:15:00,2017-04-07 23:45:00,ESA
0.25,5.6,7,7_1491615900,2017-04-08 01:45:00,2017-04-08 03:30:00,ESA
0.5,5.199999999999999,7,7_1491615900,2017-04-08 01:45:00,2017-04-08 03:30:00,ESA
1.0,4.6,7,7_1491615900,2017-04-08 01:45:00,2017-04-08 03:30:00,ESA
0.25,12.8,7,7_1492017300,2017-04-12 17:15:00,2017-04-12 18:15:00,ESA
0.5,11.600000000000001,7,7_1492017300,2017-04-12 17:15:00,2017-04-12 18:15:00,ESA
1.0,7.800000000000001,7,7_1492017300,2017-04-12 17:15:00,2017-04-12 18:15:00,ESA
0.25,4.8,7,7_1492027200,2017-04-12 20:00:00,2017-04-12 20:15:00,ESA
0.25,4.8,7,7_1492558200,2017-04-18 23:30:00,2017-04-18 23:45:00,ESA
0.25,7.2,7,7_1492576200,2017-04-19 04:30:00,2017-04-19 05:00:00,ESA
0.5,6.0,7,7_1492576200,2017-04-19 04:30:00,2017-04-19 05:00:00,ESA
0.25,8.8,7,7_1492916400,2017-04-23 03:00:00,2017-04-23 04:00:00,ESA
0.5,6.0,7,7_1492916400,2017-04-23 03:00:00,2017-04-23 04:00:00,ESA
1.0,4.0,7,7_1492916400,2017-04-23 03:00:00,2017-04-23 04:00:00,ESA
0.25,4.0,7,7_1492929000,2017-04-23 06:30:00,2017-04-23 06:45:00,ESA
0.25,12.8,7,7_1492943400,2017-04-23 10:30:00,2017-04-23 10:45:00,ESA
0.25,4.0,7,7_1493331300,2017-04-27 22:15:00,2017-04-27 22:30:00,ESA
0.25,4.8,7,7_1493337600,2017-04-28 00:00:00,2017-04-28 00:15:00,ESA
0.25,9.6,7,7_1495181700,2017-05-19 08:15:00,2017-05-19 08:45:00,ESA
0.5,8.8,7,7_1495181700,2017-05-19 08:15:00,2017-05-19 08:45:00,ESA
0.25,4.8,7,7_1495188000,2017-05-19 10:00:00,2017-05-19 10:15:00,ESA
0.25,9.6,7,7_1495194300,2017-05-19 11:45:00,2017-05-19 12:15:00,ESA
0.5,7.6,7,7_1495194300,2017-05-19 11:45:00,2017-05-19 12:15:00,ESA
0.25,4.8,7,7_1495204200,2017-05-19 14:30:00,2017-05-19 15:15:00,ESA
0.5,4.4,7,7_1495204200,2017-05-19 14:30:00,2017-05-19 15:15:00,ESA
0.25,28.0,7,7_1497032100,2017-06-09 18:15:00,2017-06-09 18:30:00,ESA
0.25,17.6,7,7_1497391200,2017-06-13 22:00:00,2017-06-13 23:30:00,ESA
0.5,14.4,7,7_1497391200,2017-06-13 22:00:00,2017-06-13 23:30:00,ESA
1.0,10.4,7,7_1497391200,2017-06-13 22:00:00,2017-06-13 23:30:00,ESA
0.25,5.6,7,7_1497402000,2017-06-14 01:00:00,2017-06-14 01:15:00,ESA
0.25,11.2,7,7_1497499200,2017-06-15 04:00:00,2017-06-15 04:15:00,ESA
0.25,7.2,7,7_1497503700,2017-06-15 05:15:00,2017-06-15 05:30:00,ESA
0.25,55.2,7,7_1497913200,2017-06-19 23:00:00,2017-06-20 01:15:00,ESA
0.5,30.0,7,7_1497913200,2017-06-19 23:00:00,2017-06-20 01:15:00,ESA
1.0,17.400000000000002,7,7_1497913200,2017-06-19 23:00:00,2017-06-20 01:15:00,ESA
2.0,16.5,7,7_1497913200,2017-06-19 23:00:00,2017-06-20 01:15:00,ESA
0.25,8.0,7,7_1497931200,2017-06-20 04:00:00,2017-06-20 04:15:00,ESA
0.25,28.8,7,7_1497985200,2017-06-20 19:00:00,2017-06-20 23:15:00,ESA
0.5,23.2,7,7_1497985200,2017-06-20 19:00:00,2017-06-20 23:15:00,ESA
1.0,17.8,7,7_1497985200,2017-06-20 19:00:00,2017-06-20 23:15:00,ESA
2.0,15.7,7,7_1497985200,2017-06-20 19:00:00,2017-06-20 23:15:00,ESA
3.0,14.466666666666669,7,7_1497985200,2017-06-20 19:00:00,2017-06-20 23:15:00,ESA
0.25,32.8,7,7_1498016700,2017-06-21 03:45:00,2017-06-21 05:15:00,ESA
