id_evento,data_inicio,id_estacao
24938,2018-02-21 22:26:48+00:00,30
24937,2018-02-21 22:22:43+00:00,32
24940,2018-02-21 22:49:28+00:00,29
24934,2018-02-21 21:59:30+00:00,10
25006,2018-02-23 08:08:10+00:00,11
25048,2018-02-23 20:20:00+00:00,18
25009,2018-02-23 08:47:31+00:00,12
25007,2018-02-23 08:10:30+00:00,15
1638,2015-10-05 10:44:02+00:00,22
74008,2022-05-05 16:28:39+00:00,33
74272,2022-05-12 08:10:49+00:00,29
74263,2022-05-12 06:53:58+00:00,21
73974,2022-05-04 20:42:08+00:00,30
74555,2022-05-16 15:45:06+00:00,32
73972,2022-05-04 20:27:07+00:00,32
74570,2022-05-16 17:44:17+00:00,31
74576,2022-05-16 19:44:22+00:00,31
74553,2022-05-16 15:30:06+00:00,23
73977,2022-05-04 21:23:54+00:00,23
74269,2022-05-12 07:45:52+00:00,16
74266,2022-05-12 07:26:18+00:00,16
74265,2022-05-12 07:21:26+00:00,9
74267,2022-05-12 07:29:27+00:00,16
74554,2022-05-16 15:36:25+00:00,27
74001,2022-05-05 13:18:03+00:00,24
73980,2022-05-04 22:37:16+00:00,31
73962,2022-05-04 16:33:05+00:00,29
73976,2022-05-04 20:59:51+00:00,19
73985,2022-05-05 07:21:15+00:00,30
74556,2022-05-16 15:47:41+00:00,30
73979,2022-05-04 21:51:56+00:00,24
74557,2022-05-16 15:58:10+00:00,24
74770,2022-05-20 06:53:31+00:00,15
74552,2022-05-16 15:19:01+00:00,3
74551,2022-05-16 14:42:46+00:00,3
73975,2022-05-04 20:52:46+00:00,25
74577,2022-05-16 19:53:49+00:00,13
74579,2022-05-16 20:09:30+00:00,24
73973,2022-05-04 20:34:09+00:00,24
73978,2022-05-04 21:42:52+00:00,24
74561,2022-05-16 16:20:10+00:00,24
74568,2022-05-16 17:18:05+00:00,24
105172,2023-10-29 23:47:58+00:00,29
105163,2023-10-29 22:15:20+00:00,12
105155,2023-10-29 18:23:00+00:00,7
104947,2023-10-26 07:25:15+00:00,5
104951,2023-10-26 07:35:41+00:00,19
104978,2023-10-26 09:49:06+00:00,28
104943,2023-10-26 07:09:18+00:00,4
104964,2023-10-26 08:05:14+00:00,24
104944,2023-10-26 07:17:23+00:00,8
103948,2023-10-09 14:48:23+00:00,1
103860,2023-10-08 13:07:37+00:00,10
103839,2023-10-08 00:39:21+00:00,29
103838,2023-10-08 00:27:06+00:00,31
103846,2023-10-08 04:36:27+00:00,12
103832,2023-10-07 22:48:58+00:00,32
103829,2023-10-07 22:21:50+00:00,31
103825,2023-10-07 21:59:27+00:00,29
103830,2023-10-07 22:25:42+00:00,32
103831,2023-10-07 22:44:16+00:00,33
103826,2023-10-07 22:07:17+00:00,30
103833,2023-10-07 23:05:07+00:00,24
103720,2023-10-05 20:11:58+00:00,21
103702,2023-10-05 19:25:41+00:00,21
103701,2023-10-05 19:21:56+00:00,16
103705,2023-10-05 19:28:15+00:00,12
103511,2023-10-02 20:55:23+00:00,32
104115,2023-10-13 00:52:24+00:00,24
103827,2023-10-07 22:12:58+00:00,31
103828,2023-10-07 22:19:17+00:00,31
103706,2023-10-05 19:35:33+00:00,31
103835,2023-10-07 23:18:24+00:00,29
103834,2023-10-07 23:14:46+00:00,29
11782,2016-11-05 17:29:18+00:00,30
11787,2016-11-05 18:12:55+00:00,22
11784,2016-11-05 17:38:51+00:00,29
11783,2016-11-05 17:31:54+00:00,33
11777,2016-11-05 16:56:01+00:00,32
11781,2016-11-05 17:20:36+00:00,15
11780,2016-11-05 17:04:49+00:00,29
11830,2016-11-07 17:54:29+00:00,33
11993,2016-11-13 05:13:46+00:00,24
34456,2018-08-26 13:02:01+00:00,10
32026,2018-08-01 23:34:05+00:00,11
32021,2018-08-01 22:08:46+00:00,22
32027,2018-08-01 23:58:15+00:00,29
32020,2018-08-01 22:05:07+00:00,11
32040,2018-08-02 04:31:54+00:00,24
32159,2018-08-02 20:32:34+00:00,3
32575,2018-08-06 16:55:58+00:00,24
32566,2018-08-06 16:31:16+00:00,24
32572,2018-08-06 16:50:36+00:00,21
32573,2018-08-06 16:52:52+00:00,21
32574,2018-08-06 16:57:12+00:00,16
32570,2018-08-06 16:44:22+00:00,16
32591,2018-08-06 17:53:28+00:00,10
32576,2018-08-06 16:59:19+00:00,21
32562,2018-08-06 15:28:40+00:00,21
32569,2018-08-06 16:40:31+00:00,16
32571,2018-08-06 16:46:43+00:00,24
32567,2018-08-06 16:37:08+00:00,24
33846,2018-08-17 23:11:57+00:00,10
33845,2018-08-17 23:07:02+00:00,10
45926,2019-09-05 11:36:53+00:00,11
45831,2019-09-02 10:10:33+00:00,7
45869,2019-09-03 18:50:11+00:00,29
46543,2019-09-26 14:59:33+00:00,31
45866,2019-09-03 18:41:10+00:00,29
45867,2019-09-03 18:45:25+00:00,32
45868,2019-09-03 18:47:49+00:00,32
46546,2019-09-26 17:41:31+00:00,17
45872,2019-09-03 20:22:59+00:00,17
45925,2019-09-05 11:34:20+00:00,22
45813,2019-09-01 21:05:48+00:00,18
45871,2019-09-03 18:56:45+00:00,11
45870,2019-09-03 18:56:45+00:00,11
45816,2019-09-01 22:54:34+00:00,16
60612,2021-02-05 18:04:57+00:00,7
60721,2021-02-08 10:21:04+00:00,29
60707,2021-02-08 09:00:08+00:00,28
60716,2021-02-08 10:05:01+00:00,29
60718,2021-02-08 10:11:21+00:00,29
60715,2021-02-08 09:59:47+00:00,29
60631,2021-02-05 20:09:14+00:00,21
61104,2021-02-22 13:00:50+00:00,21
60604,2021-02-05 17:27:22+00:00,18
60634,2021-02-05 21:26:17+00:00,18
60619,2021-02-05 18:27:36+00:00,18
60587,2021-02-05 15:37:52+00:00,32
61097,2021-02-22 12:13:05+00:00,32
60660,2021-02-06 14:28:00+00:00,32
61099,2021-02-22 12:21:05+00:00,32
60590,2021-02-05 16:08:11+00:00,32
61109,2021-02-22 13:31:05+00:00,31
60922,2021-02-14 14:24:34+00:00,31
61110,2021-02-22 13:33:06+00:00,31
60596,2021-02-05 16:57:16+00:00,31
60598,2021-02-05 17:05:00+00:00,31
61111,2021-02-22 13:56:06+00:00,23
60662,2021-02-06 14:33:16+00:00,23
60719,2021-02-08 10:15:26+00:00,29
60588,2021-02-05 15:49:01+00:00,16
60586,2021-02-05 15:27:15+00:00,16
60839,2021-02-11 17:37:43+00:00,16
60674,2021-02-06 15:46:11+00:00,9
60679,2021-02-06 16:22:46+00:00,27
61106,2021-02-22 13:06:33+00:00,27
60630,2021-02-05 20:09:29+00:00,24
60658,2021-02-06 13:21:49+00:00,18
61103,2021-02-22 12:56:31+00:00,18
60594,2021-02-05 16:40:26+00:00,31
61096,2021-02-22 11:58:09+00:00,19
60710,2021-02-08 09:24:11+00:00,28
60708,2021-02-08 09:04:34+00:00,29
60678,2021-02-06 16:20:44+00:00,29
60661,2021-02-06 14:29:55+00:00,19
60668,2021-02-06 14:57:54+00:00,17
60688,2021-02-06 23:56:23+00:00,13
60666,2021-02-06 14:50:49+00:00,13
61256,2021-02-26 22:42:52+00:00,9
60675,2021-02-06 15:50:03+00:00,9
61100,2021-02-22 12:24:19+00:00,32
60711,2021-02-08 09:27:43+00:00,32
60717,2021-02-08 10:11:42+00:00,32
60712,2021-02-08 09:31:44+00:00,32
60731,2021-02-08 12:05:21+00:00,7
60736,2021-02-08 13:43:04+00:00,7
60729,2021-02-08 11:14:33+00:00,12
60616,2021-02-05 18:17:45+00:00,1
60636,2021-02-05 22:10:16+00:00,4
60840,2021-02-11 17:40:03+00:00,12
60728,2021-02-08 11:07:20+00:00,12
60726,2021-02-08 11:04:38+00:00,12
61107,2021-02-22 13:10:31+00:00,24
60611,2021-02-05 17:59:52+00:00,24
60622,2021-02-05 18:49:12+00:00,24
60615,2021-02-05 18:13:56+00:00,13
60676,2021-02-06 15:54:29+00:00,13
60723,2021-02-08 10:30:31+00:00,28
60720,2021-02-08 10:18:11+00:00,28
60664,2021-02-06 14:42:36+00:00,28
60670,2021-02-06 15:09:30+00:00,11
60618,2021-02-05 18:24:12+00:00,11
61083,2021-02-21 22:01:27+00:00,11
60680,2021-02-06 16:28:25+00:00,24
61065,2021-02-20 21:40:11+00:00,24
60591,2021-02-05 16:17:33+00:00,24
61112,2021-02-22 13:55:58+00:00,24
60614,2021-02-05 18:12:54+00:00,24
60844,2021-02-11 18:28:13+00:00,3
60843,2021-02-11 18:20:13+00:00,3
60849,2021-02-11 21:50:30+00:00,3
61101,2021-02-22 12:46:33+00:00,24
61102,2021-02-22 12:50:33+00:00,31
60623,2021-02-05 18:54:51+00:00,24
61098,2021-02-22 12:17:57+00:00,32
60659,2021-02-06 14:23:25+00:00,13
60627,2021-02-05 19:45:22+00:00,13
60663,2021-02-06 14:35:45+00:00,23
60609,2021-02-05 17:54:42+00:00,25
60608,2021-02-05 17:49:32+00:00,23
60625,2021-02-05 19:02:23+00:00,4
60624,2021-02-05 18:58:12+00:00,4
60613,2021-02-05 18:12:45+00:00,4
60912,2021-02-14 01:18:26+00:00,23
60742,2021-02-08 15:18:56+00:00,7
60669,2021-02-06 14:59:50+00:00,21
60629,2021-02-05 20:06:04+00:00,15
61124,2021-02-22 18:19:04+00:00,18
60665,2021-02-06 14:47:42+00:00,13
60667,2021-02-06 14:52:24+00:00,12
60673,2021-02-06 15:40:05+00:00,11
61082,2021-02-21 21:52:56+00:00,11
60639,2021-02-06 01:18:45+00:00,11
60606,2021-02-05 17:35:02+00:00,10
60605,2021-02-05 17:33:32+00:00,29
60696,2021-02-07 18:06:00+00:00,24
60620,2021-02-05 18:33:46+00:00,24
61113,2021-02-22 14:06:52+00:00,24
60724,2021-02-08 10:42:17+00:00,19
61257,2021-02-26 22:48:02+00:00,9
60646,2021-02-06 09:40:35+00:00,6
60621,2021-02-05 18:38:51+00:00,24
60,2015-04-10 15:59:39+00:00,29
49816,2020-01-13 05:30:41+00:00,24
49809,2020-01-13 05:06:25+00:00,24
49554,2020-01-03 11:25:05+00:00,24
49977,2020-01-17 06:16:59+00:00,24
49973,2020-01-17 05:50:44+00:00,24
49976,2020-01-17 06:11:57+00:00,24
50001,2020-01-17 10:42:15+00:00,29
49825,2020-01-13 06:49:55+00:00,29
49821,2020-01-13 06:24:59+00:00,29
49838,2020-01-13 07:59:12+00:00,28
49855,2020-01-13 09:47:20+00:00,29
49993,2020-01-17 08:21:14+00:00,18
49823,2020-01-13 06:39:26+00:00,32
49819,2020-01-13 06:12:43+00:00,32
50447,2020-01-30 20:51:54+00:00,31
50450,2020-01-30 21:06:56+00:00,31
50456,2020-01-30 21:18:46+00:00,31
50510,2020-01-31 08:23:04+00:00,31
50417,2020-01-30 16:51:34+00:00,24
49983,2020-01-17 06:44:05+00:00,31
50449,2020-01-30 20:57:28+00:00,31
49833,2020-01-13 07:29:18+00:00,31
49994,2020-01-17 09:10:02+00:00,29
50180,2020-01-23 15:02:47+00:00,16
50182,2020-01-23 15:17:22+00:00,16
49808,2020-01-13 03:57:41+00:00,18
50487,2020-01-31 00:38:09+00:00,27
49839,2020-01-13 08:02:02+00:00,27
50445,2020-01-30 20:38:30+00:00,25
50416,2020-01-30 16:48:15+00:00,27
50493,2020-01-31 02:31:59+00:00,27
49974,2020-01-17 05:57:09+00:00,27
50442,2020-01-30 20:28:01+00:00,27
49555,2020-01-03 11:30:44+00:00,21
50455,2020-01-30 21:12:32+00:00,32
50438,2020-01-30 20:16:21+00:00,32
49834,2020-01-13 07:31:01+00:00,28
49999,2020-01-17 09:52:47+00:00,28
49822,2020-01-13 06:31:29+00:00,29
49824,2020-01-13 06:42:20+00:00,22
49827,2020-01-13 06:59:49+00:00,22
49828,2020-01-13 07:04:06+00:00,22
49868,2020-01-13 12:32:54+00:00,32
49992,2020-01-17 08:12:08+00:00,32
49982,2020-01-17 06:37:27+00:00,32
50461,2020-01-30 21:50:19+00:00,24
50000,2020-01-17 10:18:36+00:00,28
49826,2020-01-13 06:56:10+00:00,28
50460,2020-01-30 21:46:57+00:00,24
49579,2020-01-03 18:28:35+00:00,24
49580,2020-01-03 18:34:22+00:00,24
49814,2020-01-13 05:25:22+00:00,21
49556,2020-01-03 11:35:20+00:00,24
49815,2020-01-13 05:27:38+00:00,24
49810,2020-01-13 05:12:22+00:00,24
49997,2020-01-17 09:37:08+00:00,3
50440,2020-01-30 20:22:11+00:00,24
50441,2020-01-30 20:24:23+00:00,24
49984,2020-01-17 06:53:46+00:00,24
49986,2020-01-17 07:05:48+00:00,32
49813,2020-01-13 05:20:13+00:00,5
50452,2020-01-30 21:09:50+00:00,23
49548,2020-01-03 10:29:37+00:00,4
49549,2020-01-03 10:40:55+00:00,4
49550,2020-01-03 10:50:06+00:00,4
49618,2020-01-06 02:51:57+00:00,15
49853,2020-01-13 09:30:03+00:00,24
49552,2020-01-03 11:00:50+00:00,15
49561,2020-01-03 13:01:24+00:00,18
49991,2020-01-17 08:09:07+00:00,18
49812,2020-01-13 05:17:56+00:00,16
49811,2020-01-13 05:14:56+00:00,16
49621,2020-01-06 04:31:50+00:00,10
49980,2020-01-17 06:23:53+00:00,10
49619,2020-01-06 02:59:06+00:00,11
49620,2020-01-06 03:54:29+00:00,11
50181,2020-01-23 15:14:16+00:00,16
49817,2020-01-13 05:51:21+00:00,29
50443,2020-01-30 20:31:13+00:00,29
49553,2020-01-03 11:19:25+00:00,24
50464,2020-01-30 22:04:00+00:00,24
50467,2020-01-30 22:17:24+00:00,24
49560,2020-01-03 12:43:33+00:00,24
49557,2020-01-03 11:46:25+00:00,24
49551,2020-01-03 10:54:22+00:00,20
49829,2020-01-13 07:07:38+00:00,24
49559,2020-01-03 12:37:12+00:00,10
50468,2020-01-30 22:25:24+00:00,33
50439,2020-01-30 20:21:48+00:00,32
50463,2020-01-30 22:01:25+00:00,32
49830,2020-01-13 07:15:29+00:00,28
50444,2020-01-30 20:36:50+00:00,32
49837,2020-01-13 07:49:16+00:00,18
49562,2020-01-03 13:04:34+00:00,18
96149,2023-05-10 10:28:28+00:00,19
97070,2023-05-29 07:03:07+00:00,27
96161,2023-05-10 12:09:03+00:00,4
97057,2023-05-29 04:52:13+00:00,32
61510,2021-03-06 23:03:51+00:00,24
61506,2021-03-06 22:34:05+00:00,7
61504,2021-03-06 22:24:22+00:00,7
62099,2021-03-30 19:17:49+00:00,29
61502,2021-03-06 22:06:39+00:00,28
61758,2021-03-16 15:25:30+00:00,21
61757,2021-03-16 15:22:54+00:00,21
61771,2021-03-16 16:39:59+00:00,18
62066,2021-03-30 02:59:24+00:00,32
62111,2021-03-30 22:30:39+00:00,31
62096,2021-03-30 19:12:46+00:00,29
62098,2021-03-30 19:17:04+00:00,29
61490,2021-03-06 21:22:17+00:00,16
61454,2021-03-05 17:21:24+00:00,16
61768,2021-03-16 16:32:11+00:00,18
61501,2021-03-06 22:03:39+00:00,32
61486,2021-03-06 19:13:06+00:00,28
61488,2021-03-06 20:10:29+00:00,28
62063,2021-03-30 02:09:08+00:00,28
62124,2021-03-31 23:41:53+00:00,28
62125,2021-03-31 23:49:49+00:00,29
61765,2021-03-16 16:14:35+00:00,18
62101,2021-03-30 19:45:01+00:00,22
61494,2021-03-06 21:29:40+00:00,19
61492,2021-03-06 21:26:30+00:00,13
61503,2021-03-06 22:11:32+00:00,9
61491,2021-03-06 21:22:33+00:00,12
61767,2021-03-16 16:28:24+00:00,9
61515,2021-03-06 23:54:34+00:00,9
61489,2021-03-06 21:09:53+00:00,12
61505,2021-03-06 22:29:12+00:00,24
61507,2021-03-06 22:39:07+00:00,24
61762,2021-03-16 16:05:01+00:00,21
61496,2021-03-06 21:36:06+00:00,17
62126,2021-03-31 23:59:43+00:00,28
62100,2021-03-30 19:36:42+00:00,28
62071,2021-03-30 04:12:23+00:00,28
62068,2021-03-30 03:23:40+00:00,11
62065,2021-03-30 02:51:04+00:00,11
61761,2021-03-16 15:55:52+00:00,19
61493,2021-03-06 21:26:48+00:00,24
61524,2021-03-07 06:46:07+00:00,24
61500,2021-03-06 22:00:28+00:00,3
61759,2021-03-16 15:37:12+00:00,3
62104,2021-03-30 19:58:45+00:00,3
62070,2021-03-30 03:47:45+00:00,3
61509,2021-03-06 22:51:11+00:00,23
61527,2021-03-07 11:08:21+00:00,3
61499,2021-03-06 21:56:07+00:00,4
61495,2021-03-06 21:31:11+00:00,9
61514,2021-03-06 23:50:22+00:00,7
61769,2021-03-16 16:34:55+00:00,18
62069,2021-03-30 03:30:29+00:00,22
61780,2021-03-16 18:16:43+00:00,16
62109,2021-03-30 22:26:21+00:00,11
62106,2021-03-30 20:18:50+00:00,10
62062,2021-03-30 01:04:02+00:00,11
62077,2021-03-30 06:38:53+00:00,11
62061,2021-03-30 00:59:22+00:00,11
61760,2021-03-16 15:48:56+00:00,21
61498,2021-03-06 21:44:47+00:00,7
62074,2021-03-30 04:52:36+00:00,29
61764,2021-03-16 16:10:18+00:00,18
61518,2021-03-07 00:38:21+00:00,18
61517,2021-03-07 00:19:22+00:00,16
72959,2022-04-02 09:58:41+00:00,32
72913,2022-04-01 23:33:42+00:00,15
72818,2022-04-01 10:03:04+00:00,24
73819,2022-04-30 08:59:53+00:00,7
72919,2022-04-02 01:06:36+00:00,7
73773,2022-04-30 01:31:47+00:00,7
72831,2022-04-01 16:07:30+00:00,29
72901,2022-04-01 22:11:19+00:00,29
72934,2022-04-02 06:03:47+00:00,29
72813,2022-04-01 07:37:07+00:00,29
72789,2022-04-01 00:48:22+00:00,29
72829,2022-04-01 16:01:40+00:00,29
72803,2022-04-01 05:18:01+00:00,29
72806,2022-04-01 06:20:06+00:00,29
72896,2022-04-01 21:58:10+00:00,29
73345,2022-04-14 20:11:00+00:00,28
73006,2022-04-03 11:00:52+00:00,28
72897,2022-04-01 22:00:41+00:00,29
73364,2022-04-14 22:22:47+00:00,21
73344,2022-04-14 20:06:54+00:00,32
72836,2022-04-01 16:40:50+00:00,32
73200,2022-04-09 02:30:29+00:00,32
73343,2022-04-14 20:01:10+00:00,30
73352,2022-04-14 20:44:23+00:00,31
72790,2022-04-01 01:40:58+00:00,31
73204,2022-04-09 03:13:28+00:00,31
73340,2022-04-14 19:39:42+00:00,31
72804,2022-04-01 05:31:16+00:00,29
73778,2022-04-30 05:05:58+00:00,16
73855,2022-04-30 15:33:10+00:00,16
73835,2022-04-30 10:32:30+00:00,16
73762,2022-04-29 23:33:15+00:00,19
72848,2022-04-01 17:42:27+00:00,27
73209,2022-04-09 06:09:25+00:00,27
72858,2022-04-01 18:02:37+00:00,25
72875,2022-04-01 19:50:33+00:00,27
72807,2022-04-01 06:22:27+00:00,25
72859,2022-04-01 18:04:27+00:00,27
72814,2022-04-01 08:15:21+00:00,27
73350,2022-04-14 20:33:24+00:00,27
72852,2022-04-01 17:54:21+00:00,25
73813,2022-04-30 08:45:04+00:00,25
73360,2022-04-14 21:50:39+00:00,27
72850,2022-04-01 17:50:55+00:00,27
72847,2022-04-01 17:42:19+00:00,27
73201,2022-04-09 02:33:15+00:00,32
73311,2022-04-14 04:28:39+00:00,28
72996,2022-04-03 06:30:39+00:00,28
73199,2022-04-09 02:26:51+00:00,28
73098,2022-04-06 01:42:16+00:00,28
72832,2022-04-01 16:28:10+00:00,28
72973,2022-04-02 14:45:11+00:00,17
72969,2022-04-02 13:35:03+00:00,17
73767,2022-04-29 23:57:58+00:00,19
73764,2022-04-29 23:48:03+00:00,25
73197,2022-04-09 02:20:24+00:00,25
72843,2022-04-01 17:03:24+00:00,32
72837,2022-04-01 16:38:49+00:00,32
73348,2022-04-14 20:30:18+00:00,32
72902,2022-04-01 22:24:26+00:00,32
72840,2022-04-01 16:55:32+00:00,32
72834,2022-04-01 16:34:24+00:00,32
72800,2022-04-01 03:57:49+00:00,32
73349,2022-04-14 20:31:09+00:00,32
72835,2022-04-01 16:37:26+00:00,32
72841,2022-04-01 16:58:25+00:00,32
73341,2022-04-14 19:50:15+00:00,10
72870,2022-04-01 19:27:44+00:00,10
72833,2022-04-01 16:32:09+00:00,32
72907,2022-04-01 22:56:33+00:00,7
72940,2022-04-02 07:58:31+00:00,1
73780,2022-04-30 05:40:21+00:00,12
72785,2022-04-01 00:00:38+00:00,17
72975,2022-04-02 15:08:47+00:00,12
73777,2022-04-30 05:00:32+00:00,4
72905,2022-04-01 22:36:44+00:00,4
73771,2022-04-30 00:55:07+00:00,4
73782,2022-04-30 06:29:53+00:00,4
73787,2022-04-30 07:02:38+00:00,4
73816,2022-04-30 08:52:16+00:00,4
73307,2022-04-14 02:23:41+00:00,4
73783,2022-04-30 06:45:33+00:00,4
73786,2022-04-30 06:59:09+00:00,4
72895,2022-04-01 21:45:56+00:00,4
73339,2022-04-14 19:13:35+00:00,12
73806,2022-04-30 08:16:53+00:00,12
72817,2022-04-01 09:22:56+00:00,12
73205,2022-04-09 03:30:00+00:00,24
73353,2022-04-14 20:48:58+00:00,24
72877,2022-04-01 20:02:41+00:00,24
72862,2022-04-01 18:16:13+00:00,27
72856,2022-04-01 18:00:32+00:00,24
72970,2022-04-02 13:52:13+00:00,17
73812,2022-04-30 08:40:58+00:00,18
73825,2022-04-30 09:17:43+00:00,21
73823,2022-04-30 09:09:45+00:00,21
73824,2022-04-30 09:14:10+00:00,21
72787,2022-04-01 00:05:28+00:00,19
73820,2022-04-30 09:00:49+00:00,17
72838,2022-04-01 16:44:46+00:00,28
73203,2022-04-09 02:42:10+00:00,28
73357,2022-04-14 21:00:48+00:00,28
72937,2022-04-02 07:10:34+00:00,11
72860,2022-04-01 18:05:25+00:00,11
72797,2022-04-01 03:30:37+00:00,15
72910,2022-04-01 23:29:32+00:00,11
73246,2022-04-11 12:08:59+00:00,11
73372,2022-04-15 00:12:47+00:00,15
72977,2022-04-02 16:16:23+00:00,11
73207,2022-04-09 04:03:54+00:00,24
73789,2022-04-30 07:09:59+00:00,3
72951,2022-04-02 08:56:15+00:00,3
72971,2022-04-02 14:25:50+00:00,3
72867,2022-04-01 18:44:08+00:00,24
72788,2022-04-01 00:27:23+00:00,24
73202,2022-04-09 02:36:00+00:00,24
73805,2022-04-30 08:09:54+00:00,12
73794,2022-04-30 07:22:53+00:00,12
73807,2022-04-30 08:20:05+00:00,13
73802,2022-04-30 08:03:37+00:00,13
73808,2022-04-30 08:22:28+00:00,12
73792,2022-04-30 07:16:54+00:00,13
73791,2022-04-30 07:15:22+00:00,12
73803,2022-04-30 08:08:21+00:00,13
73198,2022-04-09 02:22:31+00:00,25
73194,2022-04-09 02:08:20+00:00,23
73769,2022-04-30 00:11:24+00:00,25
73196,2022-04-09 02:17:54+00:00,23
73770,2022-04-30 00:13:27+00:00,23
73765,2022-04-29 23:50:59+00:00,25
73195,2022-04-09 02:15:09+00:00,23
73766,2022-04-29 23:54:02+00:00,25
72890,2022-04-01 21:12:25+00:00,4
73801,2022-04-30 07:55:15+00:00,4
73788,2022-04-30 07:06:32+00:00,4
73785,2022-04-30 06:55:44+00:00,4
73342,2022-04-14 19:55:46+00:00,15
72906,2022-04-01 22:43:07+00:00,15
72912,2022-04-01 23:31:29+00:00,15
73382,2022-04-15 07:15:03+00:00,10
73101,2022-04-06 03:32:58+00:00,22
72826,2022-04-01 15:32:40+00:00,22
72801,2022-04-01 04:39:15+00:00,22
72846,2022-04-01 17:31:58+00:00,22
72828,2022-04-01 15:57:30+00:00,22
72827,2022-04-01 15:37:39+00:00,22
73831,2022-04-30 10:10:54+00:00,9
73781,2022-04-30 05:49:28+00:00,21
72918,2022-04-02 01:04:09+00:00,13
73381,2022-04-15 06:44:56+00:00,13
72960,2022-04-02 10:04:33+00:00,8
73815,2022-04-30 08:50:52+00:00,16
72891,2022-04-01 21:16:11+00:00,12
73838,2022-04-30 10:54:45+00:00,12
73346,2022-04-14 20:21:55+00:00,12
73347,2022-04-14 20:24:57+00:00,12
73361,2022-04-14 21:53:11+00:00,12
72888,2022-04-01 21:08:22+00:00,12
72894,2022-04-01 21:40:54+00:00,12
73784,2022-04-30 06:51:20+00:00,13
72929,2022-04-02 03:38:43+00:00,11
72845,2022-04-01 17:28:37+00:00,11
73102,2022-04-06 03:49:38+00:00,11
73383,2022-04-15 08:05:42+00:00,10
72885,2022-04-01 21:02:36+00:00,10
73192,2022-04-09 01:54:00+00:00,11
73309,2022-04-14 03:42:22+00:00,10
72796,2022-04-01 03:04:19+00:00,11
72839,2022-04-01 16:46:25+00:00,11
72844,2022-04-01 17:09:40+00:00,11
72927,2022-04-02 03:30:39+00:00,11
72802,2022-04-01 04:51:47+00:00,11
73308,2022-04-14 03:25:23+00:00,11
72892,2022-04-01 21:19:10+00:00,15
73097,2022-04-06 01:11:59+00:00,11
72978,2022-04-02 16:26:59+00:00,15
72928,2022-04-02 03:33:10+00:00,11
72942,2022-04-02 08:15:42+00:00,11
72965,2022-04-02 11:06:59+00:00,6
73828,2022-04-30 09:55:22+00:00,21
72886,2022-04-01 21:04:50+00:00,19
72830,2022-04-01 16:04:35+00:00,29
72872,2022-04-01 19:34:55+00:00,29
72869,2022-04-01 19:23:23+00:00,29
73822,2022-04-30 09:06:36+00:00,5
72794,2022-04-01 02:08:56+00:00,24
73827,2022-04-30 09:42:34+00:00,24
73206,2022-04-09 04:01:16+00:00,24
73354,2022-04-14 20:55:12+00:00,24
72855,2022-04-01 17:58:45+00:00,24
73821,2022-04-30 09:03:32+00:00,17
72974,2022-04-02 15:08:17+00:00,17
73818,2022-04-30 08:55:46+00:00,17
73768,2022-04-30 00:08:37+00:00,24
72898,2022-04-01 22:02:16+00:00,6
73317,2022-04-14 07:53:50+00:00,8
72909,2022-04-01 23:11:45+00:00,14
72786,2022-04-01 00:03:47+00:00,14
73351,2022-04-14 20:38:18+00:00,15
73355,2022-04-14 20:55:49+00:00,18
72904,2022-04-01 22:35:05+00:00,14
72922,2022-04-02 01:50:41+00:00,16
73834,2022-04-30 10:23:41+00:00,16
73800,2022-04-30 07:50:56+00:00,16
72851,2022-04-01 17:52:25+00:00,29
73796,2022-04-30 07:28:28+00:00,4
72917,2022-04-02 00:59:07+00:00,9
73843,2022-04-30 11:57:12+00:00,16
72865,2022-04-01 18:34:14+00:00,27
73829,2022-04-30 10:00:24+00:00,18
73008,2022-04-03 12:41:41+00:00,32
73845,2022-04-30 12:07:03+00:00,19
72916,2022-04-02 00:51:12+00:00,13
73799,2022-04-30 07:47:25+00:00,9
72878,2022-04-01 20:06:16+00:00,9
72853,2022-04-01 17:55:48+00:00,25
72911,2022-04-01 23:29:51+00:00,15
72915,2022-04-02 00:41:51+00:00,15
73847,2022-04-30 12:20:02+00:00,9
72882,2022-04-01 20:39:06+00:00,1
73763,2022-04-29 23:44:05+00:00,12
72861,2022-04-01 18:11:18+00:00,27
72887,2022-04-01 21:06:57+00:00,15
73809,2022-04-30 08:25:27+00:00,16
73848,2022-04-30 12:33:38+00:00,16
73842,2022-04-30 11:53:15+00:00,12
72879,2022-04-01 20:25:00+00:00,5
72881,2022-04-01 20:36:53+00:00,4
73839,2022-04-30 11:01:31+00:00,5
72883,2022-04-01 20:42:32+00:00,5
72874,2022-04-01 19:47:21+00:00,6
72868,2022-04-01 18:52:44+00:00,6
72955,2022-04-02 09:38:15+00:00,8
72889,2022-04-01 21:10:50+00:00,12
73859,2022-04-30 16:09:02+00:00,16
73837,2022-04-30 10:37:54+00:00,16
72864,2022-04-01 18:20:42+00:00,24
72964,2022-04-02 10:28:36+00:00,8
73814,2022-04-30 08:48:56+00:00,18
1961,2015-11-03 05:01:17+00:00,11
1990,2015-11-04 22:12:32+00:00,28
2036,2015-11-07 23:27:07+00:00,11
2045,2015-11-08 02:30:31+00:00,31
2040,2015-11-08 01:35:53+00:00,24
2041,2015-11-08 01:36:50+00:00,28
2037,2015-11-08 00:31:24+00:00,32
2039,2015-11-08 00:40:15+00:00,21
