I_15min,I_30min,I_1h,I_2h,I_3h,I_6h,I_8h,I_10h,I_12h,I_24h,date,id_estacao,daily_total_mm,api_1d,api_2d,api_3d,api_4d,api_5d,api_6d,api_7d,api_8d,api_9d,api_10d,classificacao
12.0,11.6,9.0,7.5,6.533333333333334,4.733333333333333,3.7,2.96,2.466666666666667,1.2416666666666667,2020-02-03,27,29.8,41.989999999999995,42.134499999999996,42.257324999999994,42.77933124999999,42.77933124999999,42.77933124999999,42.77933124999999,42.77933124999999,42.82565463925663,43.96752618443283,ESA
22.4,16.799999999999997,10.200000000000001,6.300000000000001,5.0,3.6666666666666665,4.05,3.54,2.9499999999999997,1.4749999999999999,2020-02-10,27,35.400000000000006,0.0,0.0,0.0,0.5220062499999999,2.5630506875,3.996218846875,13.549416077656247,27.010448014585933,27.056771403842575,27.09614628471072,ESA
19.2,18.0,16.6,13.3,9.6,4.8,4.05,3.44,2.9,1.7,2020-02-11,27,40.800000000000004,30.089999999999996,30.089999999999996,30.089999999999996,30.089999999999996,30.533705312499997,32.268593084375,33.48678601984375,41.60700366600781,53.048880812398046,53.08825569326619,ESA
17.6,14.000000000000002,9.600000000000001,6.6000000000000005,4.933333333333334,3.6666666666666665,2.85,2.3,2.066666666666667,1.0333333333333334,2020-02-21,27,24.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2534564151796874,2.5505113143656244,10.582987011467104,ESA
6.4,5.199999999999999,4.199999999999999,3.0,2.4,1.5666666666666667,1.275,1.08,0.9,0.6749999999999999,2020-02-22,27,16.2,21.08,21.08,21.08,21.08,21.08,21.08,21.08,21.08,22.145437952902732,23.247934617210777,ESA
5.6,4.3999999999999995,3.2,2.5999999999999996,1.8666666666666665,0.9333333333333332,0.7000000000000001,0.8800000000000001,0.8666666666666667,0.43333333333333335,2020-02-27,27,10.399999999999999,1.53,1.9635,1.9635,2.1723025,9.360328562499998,18.713636549999997,18.713636549999997,18.713636549999997,18.713636549999997,18.713636549999997,ESA
12.8,8.0,5.6,4.2,3.6,2.0333333333333337,1.55,1.26,1.05,0.525,2020-02-28,27,12.600000000000001,8.84,10.1405,10.508975,10.508975,10.686457124999999,16.796279278125,24.7465910675,24.7465910675,24.7465910675,24.7465910675,ESA
13.6,11.2,10.6,9.5,8.799999999999999,4.3999999999999995,3.3,2.6399999999999997,2.1999999999999997,1.0999999999999999,2020-02-29,27,26.4,10.709999999999999,18.223999999999997,19.329424999999997,19.642628749999997,19.642628749999997,19.793488556249997,24.986837386406247,31.744602407374998,31.744602407374998,31.744602407374998,ESA
32.8,32.0,26.6,22.8,19.2,12.833333333333334,9.675,8.34,7.0,4.125,2020-03-01,27,99.0,22.439999999999998,31.543499999999995,37.93039999999999,38.87001124999999,39.13623443749999,39.13623443749999,39.264465272812494,43.67881177844531,49.42291204626874,49.42291204626874,ESA
6.4,5.2,4.4,3.3000000000000003,2.6,1.7666666666666666,1.4,1.32,1.1333333333333335,0.6166666666666667,2020-03-02,27,14.8,84.14999999999999,103.22399999999999,110.961975,116.39084,117.18950956249999,117.41579927187499,117.41579927187499,117.5247954818906,121.27699001167849,126.15947523932842,ESA
26.4,19.2,12.6,7.8999999999999995,5.333333333333333,2.6666666666666665,2.0,1.6,1.3333333333333333,0.6666666666666666,2020-03-17,27,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7629734701093749,0.7629734701093749,0.8023483509775194,ESA
19.2,13.2,11.4,9.5,7.3999999999999995,4.0,3.0,2.4,2.0,1.0,2020-03-20,27,24.0,0.0,0.0,9.825999999999999,9.825999999999999,9.825999999999999,9.825999999999999,9.825999999999999,9.825999999999999,9.825999999999999,9.825999999999999,ESA
28.0,26.0,22.599999999999998,12.9,8.666666666666666,5.166666666666667,4.025,3.44,2.8833333333333333,1.55,2020-03-21,27,37.2,20.4,20.4,20.4,28.7521,28.7521,28.7521,28.7521,28.7521,28.7521,28.7521,ESA
20.0,12.8,6.6,5.4,3.933333333333333,2.566666666666667,2.525,2.42,2.0166666666666666,1.0999999999999999,2020-04-08,27,26.400000000000002,2.04,2.04,2.04,2.04,2.1287410625,2.1287410625,2.1287410625,2.1287410625,3.0552088476328123,4.197080392809004,ESA
36.8,26.4,15.399999999999999,10.799999999999999,9.533333333333333,5.566666666666666,4.2,3.3600000000000003,2.8000000000000003,1.4000000000000001,2020-05-02,27,33.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
24.8,24.0,17.400000000000002,12.600000000000001,8.933333333333334,4.7,3.525,2.82,2.35,1.1916666666666667,2020-05-07,27,28.599999999999998,0.85,0.85,0.85,1.5808087499999997,16.48930725,16.48930725,16.48930725,16.48930725,16.48930725,16.48930725,ESA
10.4,8.4,4.800000000000001,2.8000000000000003,2.6666666666666665,2.0333333333333337,2.1,1.98,1.75,1.05,2020-07-30,27,25.200000000000003,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,ESA
16.0,12.0,8.399999999999999,6.0,5.933333333333333,4.166666666666667,3.2249999999999996,2.6,2.25,1.2666666666666666,2020-08-21,27,30.4,3.74,3.74,3.74,3.9488025,4.126284625,4.126284625,4.126284625,4.126284625,4.126284625,4.126284625,ESA
20.8,12.8,8.0,4.800000000000001,3.5333333333333337,1.9000000000000001,1.725,1.54,1.7333333333333334,1.0833333333333333,2020-08-22,27,26.000000000000007,25.84,29.019,29.019,29.019,29.196482125,29.34734193125,29.34734193125,29.34734193125,29.34734193125,29.34734193125,ESA
5.6,4.800000000000001,3.1999999999999997,2.5,2.2,1.8,1.4500000000000002,1.2000000000000002,1.0166666666666668,0.5083333333333334,2020-09-20,27,12.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
37.6,31.200000000000003,26.0,20.4,17.933333333333334,10.566666666666666,7.975,6.38,5.316666666666666,2.6750000000000003,2020-09-21,27,64.2,10.370000000000001,10.370000000000001,10.370000000000001,10.370000000000001,10.370000000000001,10.370000000000001,10.370000000000001,10.370000000000001,10.370000000000001,10.370000000000001,ESA
26.4,26.0,23.2,18.2,16.0,11.366666666666667,9.4,7.94,6.8,3.8833333333333333,2020-09-22,27,93.19999999999999,54.57,63.3845,63.3845,63.3845,63.3845,63.3845,63.3845,63.3845,63.3845,63.3845,ESA
7.2,6.800000000000001,4.199999999999999,2.9,2.1333333333333333,1.4333333333333333,1.1500000000000001,1.02,0.8666666666666667,0.43333333333333335,2020-10-16,27,10.4,0.0,0.0,0.0,0.0,0.0,0.22628970937499998,3.2397143392187493,3.5122048642578116,4.16073231385078,4.16073231385078,ESA
18.4,13.6,11.2,8.7,7.533333333333334,5.8,4.8,4.0200000000000005,3.5,1.75,2020-10-30,27,42.0,0.0,0.0,0.0,0.5220062499999999,0.6107473124999999,0.6861772156249999,0.6861772156249999,0.6861772156249999,0.6861772156249999,0.6861772156249999,ESA
12.0,10.4,9.399999999999999,6.9,7.066666666666666,3.933333333333333,2.95,2.38,1.9833333333333334,1.3833333333333335,2020-11-18,27,33.2,1.87,1.87,1.87,1.87,1.87,2.850588740625,3.2352812465625003,3.5077717716015626,3.5077717716015626,3.5077717716015626,ESA
29.6,23.6,16.400000000000002,8.9,6.066666666666667,3.1666666666666665,2.5250000000000004,2.0200000000000005,1.6833333333333336,0.9500000000000001,2020-11-19,27,22.799999999999997,28.220000000000002,29.809500000000003,29.809500000000003,29.809500000000003,29.809500000000003,29.809500000000003,30.643000429531252,30.969989059578126,31.20160600586133,31.20160600586133,ESA
13.6,13.2,9.4,5.1,3.466666666666667,1.866666666666667,1.4000000000000001,1.12,1.0166666666666668,0.8250000000000001,2020-11-20,27,19.8,19.38,43.367,44.718075,44.718075,44.718075,44.718075,44.718075,45.42655036510156,45.70449070064141,45.90136510498213,ESA
27.2,14.8,8.8,6.4,4.3999999999999995,3.533333333333333,2.65,2.12,1.7666666666666668,1.5333333333333332,2020-12-07,27,36.8,4.59,6.6129999999999995,7.104299999999999,7.41750375,7.506244812499999,8.939412971874999,9.00352838953125,9.00352838953125,9.00352838953125,9.00352838953125,ESA
36.0,34.0,27.4,15.7,10.866666666666667,5.5,4.125,3.3,2.75,1.375,2020-12-08,27,33.0,31.279999999999998,35.1815,36.90105,37.318655,37.5848781875,37.660308090625,38.87850102609375,38.93299913110156,38.93299913110156,38.93299913110156,ESA
31.2,27.2,22.4,11.299999999999999,7.533333333333332,3.8000000000000003,2.85,2.52,2.15,1.075,2020-12-13,27,25.8,0.17,1.4704999999999997,2.9443999999999995,3.2576037499999995,17.8998790625,31.778981237499995,33.51009751421874,34.273070984328115,34.458364541354676,34.57648918395911,ESA
24.0,19.200000000000003,11.4,6.6,4.533333333333333,3.9333333333333336,3.1750000000000003,2.7800000000000002,2.3833333333333333,1.3416666666666668,2020-12-22,27,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06411541765624999,0.44560215271093745,6.421319366817577,6.460694247685721,ESA
6.4,4.800000000000001,3.2,2.3000000000000003,1.6000000000000003,1.3,1.075,1.0000000000000002,1.0333333333333334,0.7000000000000001,2020-12-24,27,16.8,5.609999999999999,28.874499999999998,28.874499999999998,28.874499999999998,28.874499999999998,28.874499999999998,28.874499999999998,28.874499999999998,28.92082338925664,29.196447555333652,ESA
10.4,10.4,8.0,5.8,4.066666666666666,2.2666666666666666,1.7,1.3599999999999999,1.1333333333333333,0.6333333333333333,2020-12-25,27,15.200000000000001,14.28,19.048499999999997,38.823325,38.823325,38.823325,38.823325,38.823325,38.823325,38.823325,38.86269988086814,ESA
37.6,23.6,15.600000000000001,9.0,6.0,3.733333333333333,2.825,2.5,2.0833333333333335,1.0416666666666667,2021-01-02,27,25.0,0.17,0.17,0.17,0.9008087499999998,0.9895498124999998,2.4981478749999995,2.5622632926562496,6.704119273249999,10.595283970807811,11.89465503945658,ESA
62.4,54.0,36.8,21.2,14.6,7.8,5.8999999999999995,4.720000000000001,3.933333333333333,2.433333333333333,2021-02-05,27,58.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
10.4,6.800000000000001,4.199999999999999,2.6,1.7333333333333334,1.1666666666666667,1.0,0.8,0.9,0.5083333333333334,2021-02-06,27,12.200000000000001,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64,49.64,ESA
23.2,20.799999999999997,16.0,8.799999999999999,5.866666666666666,3.033333333333333,2.275,1.8199999999999998,1.5166666666666666,0.7583333333333333,2021-02-11,27,18.2,0.0,0.0,0.9825999999999998,0.9825999999999998,6.3958048125,28.421336524999994,28.421336524999994,28.421336524999994,28.421336524999994,28.421336524999994,ESA
11.2,7.6,5.6,4.6,3.5999999999999996,2.033333333333333,1.525,1.22,1.0166666666666666,0.625,2021-02-13,27,15.0,1.53,14.679499999999997,14.679499999999997,14.679499999999997,15.389428499999998,15.389428499999998,19.300468977031247,35.213915639312496,35.213915639312496,35.213915639312496,ESA
41.6,40.0,21.8,11.6,8.200000000000001,4.366666666666666,3.275,2.62,2.183333333333333,1.0916666666666666,2021-03-06,27,26.200000000000003,0.0,0.0,0.0,0.0,0.0,0.22628970937499998,0.6750976329687499,2.909519938289062,3.0948134953156243,3.0948134953156243,ESA
36.0,24.0,12.2,6.2,4.133333333333334,2.066666666666667,1.55,1.24,1.0333333333333334,0.5166666666666667,2021-03-28,27,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
34.4,23.6,16.2,10.7,8.4,4.233333333333333,3.175,2.54,2.1166666666666667,1.758333333333333,2021-03-30,27,42.2,2.72,11.679,11.679,11.679,11.679,11.679,11.679,11.679,11.679,11.679,ESA
12.8,10.0,6.4,3.8,3.8000000000000003,2.6,2.125,1.7,1.4333333333333333,0.7666666666666666,2021-04-13,27,18.400000000000002,0.0,0.0,0.0,0.0,0.0,3.1680559312499996,5.219749296249999,5.219749296249999,5.358719464019921,5.358719464019921,ESA
13.6,8.8,7.2,3.8,2.533333333333333,2.033333333333333,1.6,1.3,1.0833333333333333,0.5416666666666666,2021-04-22,27,13.0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.9314867350546874,7.193238546665624,7.193238546665624,ESA
28.8,20.0,16.2,9.9,6.666666666666667,3.3666666666666667,2.525,2.02,1.7,0.9,2021-04-27,27,21.6,0.0,0.0,0.0,0.0,5.768169062499999,6.8996176093749995,6.8996176093749995,6.8996176093749995,6.8996176093749995,6.8996176093749995,ESA
14.4,7.199999999999999,4.8,3.4,2.733333333333333,1.8666666666666665,2.0,1.6,1.3333333333333333,0.85,2021-04-29,27,20.4,0.68,16.286,16.286,16.286,16.286,16.286,20.453502147656252,21.27097372277344,21.27097372277344,21.27097372277344,ESA
43.2,25.200000000000003,17.6,12.0,9.6,4.8999999999999995,3.675,3.0,2.6,1.3666666666666665,2021-05-07,27,32.800000000000004,0.0,0.0,0.0,0.0,0.0,0.15085980624999998,2.8437073478124995,8.402514058609373,8.587807615635937,12.840294749395545,ESA
8.0,6.8,5.4,4.3,3.733333333333333,2.9,2.45,1.98,1.6500000000000001,0.8500000000000001,2021-05-13,27,20.400000000000002,6.63,6.63,6.63,6.8388025,8.436141625,20.8066457375,20.8066457375,20.8066457375,20.8066457375,20.8066457375,ESA
58.4,52.8,27.6,15.299999999999999,11.133333333333333,5.6000000000000005,4.2,3.3600000000000003,2.8000000000000003,1.4000000000000001,2021-05-30,27,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
8.8,7.6000000000000005,7.2,4.4,3.1333333333333333,1.7000000000000002,1.4000000000000001,1.12,0.9333333333333335,0.46666666666666673,2021-06-13,27,11.2,6.29,8.1685,8.1685,8.27290125,8.27290125,9.93235911875,9.93235911875,9.93235911875,9.93235911875,9.93235911875,ESA
9.6,8.4,4.6000000000000005,2.4,1.8666666666666665,1.0333333333333334,0.775,0.74,0.8166666666666668,0.5333333333333333,2021-06-17,27,12.8,1.36,1.36,1.36,7.2064699999999995,10.489889312499999,11.470478053125,11.470478053125,11.524976158132812,11.524976158132812,12.391223537231992,ESA
8.8,8.4,7.2,4.800000000000001,3.3333333333333335,2.066666666666667,1.65,1.3800000000000001,1.2166666666666666,0.6333333333333334,2021-08-12,27,15.2,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.2363233892566405,1.2363233892566405,ESA
18.4,18.4,11.0,6.3,4.666666666666667,2.4666666666666663,1.8499999999999999,1.48,1.2666666666666666,0.875,2021-08-30,27,21.0,6.29,7.446,8.9199,8.9199,8.9199,8.9199,8.9199,8.9199,8.9199,8.9199,ESA
15.2,9.2,5.0,3.5999999999999996,2.533333333333333,1.9333333333333333,2.05,1.64,1.3666666666666665,0.6833333333333332,2021-10-03,27,16.4,0.17,0.3145,0.3145,0.3145,0.3145,0.3145,0.3145,0.3689981050078125,0.3689981050078125,0.3689981050078125,ESA
4.8,4.4,3.0,2.4,1.866666666666667,1.366666666666667,1.175,1.04,1.1,0.7000000000000001,2021-10-11,27,16.8,5.27,5.558999999999999,5.558999999999999,5.872203749999999,5.872203749999999,8.285960649999998,8.927114826562498,13.395959437203121,13.442282826459762,13.481657707327907,ESA
7.2,6.800000000000001,6.0,5.300000000000001,4.933333333333334,4.166666666666667,3.6,2.92,2.433333333333333,1.2166666666666666,2021-10-20,27,29.2,6.8,12.1465,18.164925,21.40136375,21.40136375,21.40136375,21.40136375,21.619356170031253,25.510520867589065,26.731142174501546,ESA
42.4,36.0,22.8,12.500000000000002,8.733333333333334,4.733333333333333,3.5500000000000003,2.8400000000000003,2.3666666666666667,1.1833333333333333,2021-10-31,27,28.4,0.0,0.867,5.53435,6.36956,6.36956,6.746709515625,8.60605662765625,8.60605662765625,8.60605662765625,8.60605662765625,ESA
6.4,6.0,5.4,5.1000000000000005,5.0,4.233333333333333,3.7,3.14,2.8000000000000003,1.45,2021-11-01,27,34.800000000000004,24.14,24.14,24.87695,28.8441975,29.554126,29.554126,29.87470308828125,31.455148133507812,31.455148133507812,31.455148133507812,ESA
4.8,3.5999999999999996,3.0,2.3,1.9333333333333336,1.4333333333333336,1.3,1.1,0.9166666666666666,0.4583333333333333,2021-11-11,27,11.0,0.0,0.1445,0.39015,0.39015,0.39015,0.39015,0.39015,0.499146210015625,2.027818055484765,8.879047326541912,ESA
12.0,10.4,8.4,7.1,5.466666666666668,3.0999999999999996,2.4,1.94,1.6166666666666665,0.8333333333333334,2021-11-19,27,20.0,1.02,1.02,1.02,1.02,1.02,1.246289709375,2.5285980624999995,5.525993837929686,5.525993837929686,5.5653687187978305,ESA
22.4,22.0,16.6,15.0,10.866666666666667,6.233333333333334,4.9750000000000005,4.26,3.6333333333333333,1.825,2021-12-07,27,43.8,0.0,0.4335,0.4335,0.4335,0.4335,0.4335,2.6134242003124997,2.6134242003124997,3.3545984284187496,3.3545984284187496,ESA
16.0,13.6,11.0,7.8999999999999995,6.199999999999999,4.166666666666667,3.2,2.62,2.2,1.1666666666666667,2021-12-08,27,28.0,37.23,37.23,37.59847499999999,37.59847499999999,37.59847499999999,37.59847499999999,37.59847499999999,39.451410570265615,39.451410570265615,40.08140866415593,ESA
25.6,19.200000000000003,14.8,11.3,7.6000000000000005,3.8000000000000003,2.85,2.3,2.0166666666666666,1.2416666666666667,2021-12-12,27,29.8,0.0,0.0,0.0,14.616174999999997,34.050467687499996,34.050467687499996,34.24281394046874,34.24281394046874,34.24281394046874,34.24281394046874,ESA
52.8,45.199999999999996,32.4,17.8,12.933333333333335,12.666666666666666,9.525,7.62,6.3500000000000005,3.1750000000000003,2021-12-17,27,76.2,2.04,4.641,4.763825,4.763825,17.986243312499997,17.986243312499997,17.986243312499997,17.986243312499997,24.47151780842968,33.094616718553326,EA
49.6,46.400000000000006,28.0,14.7,12.866666666666667,6.666666666666667,5.0,4.26,3.5500000000000003,1.7833333333333334,2021-12-23,27,42.8,3.06,3.06,3.06,3.06,6.520901437499999,35.259694528124996,36.02907954,37.01004543014062,37.056368819397264,37.056368819397264,EA
19.2,15.600000000000001,12.399999999999999,7.5,5.2,2.6666666666666665,2.2,1.78,1.4833333333333334,0.7416666666666667,2021-12-30,27,17.8,0.0,0.0,2.3336749999999995,2.3336749999999995,2.3336749999999995,2.3336749999999995,16.054374378437497,17.03534026857812,17.03534026857812,17.03534026857812,ESA
39.2,25.200000000000003,15.4,8.3,7.0,4.033333333333333,3.325,2.7199999999999998,2.2666666666666666,1.1583333333333334,2022-01-06,27,27.799999999999997,4.93,4.93,5.0528249999999995,5.2616274999999995,6.9477076874999995,10.643772940624999,16.350045112031246,16.350045112031246,16.350045112031246,17.098167848525993,ESA
11.2,7.6,4.6,2.4,1.8,1.5,1.2,1.28,1.1333333333333333,0.7416666666666667,2022-01-07,27,17.8,23.63,27.8205,27.8205,27.924901249999998,28.102383375,29.535551534375,32.67720699953125,37.52753834522656,37.52753834522656,37.52753834522656,ESA
10.4,6.4,4.8,2.9000000000000004,2.1999999999999997,1.4333333333333333,1.6,1.4000000000000001,1.2833333333333334,0.7416666666666667,2022-01-08,27,17.8,15.13,35.2155,38.777425,38.777425,38.8661660625,39.01702586875,40.235218804218746,42.90562594960156,47.02840759344257,47.02840759344257,ESA
60.0,48.8,38.0,19.2,12.799999999999999,6.666666666666667,5.0,4.0,3.3333333333333335,1.6666666666666667,2022-01-28,27,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
24.0,16.0,9.4,5.0,3.6666666666666665,2.033333333333333,1.525,1.22,1.0166666666666666,0.5083333333333333,2022-02-09,27,12.2,2.21,6.6895,6.6895,6.6895,6.6895,7.820948546875,8.4621027234375,10.86001934378125,11.137959679321094,12.791704675783164,ESA
12.8,12.4,8.6,5.0,3.4,1.8,1.35,1.08,0.9,0.45,2022-02-17,27,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06411541765624999,3.388499823132812,3.99070388346914,5.21132519038162,ESA
52.8,35.599999999999994,24.599999999999998,15.7,12.333333333333334,9.066666666666666,8.299999999999999,6.720000000000001,5.6000000000000005,2.8000000000000003,2022-03-20,27,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EA
18.4,16.4,15.399999999999999,9.1,6.133333333333333,3.0666666666666664,2.3,1.8399999999999999,1.5333333333333332,0.7666666666666666,2022-03-29,27,18.4,0.0,0.578,1.6834249999999997,1.6834249999999997,1.6834249999999997,1.6834249999999997,1.6834249999999997,1.6834249999999997,17.24808379023125,17.24808379023125,ESA
54.4,49.199999999999996,35.0,17.8,12.133333333333333,10.4,7.8,6.24,5.2,3.6999999999999997,2022-03-31,27,88.8,0.0,13.293999999999997,13.293999999999997,13.711604999999997,14.510274562499998,14.510274562499998,14.510274562499998,14.510274562499998,14.510274562499998,14.510274562499998,ESA
69.6,60.400000000000006,50.8,38.099999999999994,30.599999999999998,17.333333333333332,13.15,10.52,8.766666666666667,5.3,2022-04-01,27,127.19999999999999,75.47999999999999,75.47999999999999,86.77989999999998,86.77989999999998,87.13486424999998,87.81373337812498,87.81373337812498,87.81373337812498,87.81373337812498,87.81373337812498,EA
12.0,8.0,5.6,4.800000000000001,4.666666666666667,4.266666666666667,3.8249999999999997,3.2,2.6999999999999997,1.5583333333333333,2022-04-02,27,37.400000000000006,108.12,172.278,172.278,181.882915,181.882915,182.1846346125,182.76167337140623,182.76167337140623,182.76167337140623,182.76167337140623,ESA
17.6,16.4,9.2,4.7,3.4000000000000004,3.0,2.4,2.0,1.6666666666666667,1.4333333333333333,2022-04-14,27,34.400000000000006,0.17,0.17,0.17,0.17,0.17,0.24542990312500002,0.6942378267187499,2.2746828719453123,2.3673296504585934,2.3673296504585934,ESA
17.6,15.200000000000001,9.600000000000001,5.1000000000000005,4.266666666666667,2.766666666666667,2.3000000000000003,1.8800000000000001,1.6666666666666667,0.8666666666666667,2022-04-30,27,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
33.6,28.0,16.6,9.5,6.533333333333334,4.366666666666666,3.275,2.62,2.183333333333333,1.0916666666666666,2022-05-16,27,26.2,0.51,0.9435,0.9435,2.61392,2.61392,2.61392,2.61392,2.61392,2.706566778513281,2.706566778513281,ESA
7.2,5.2,4.2,2.5,1.8,1.366666666666667,1.125,0.9,0.75,0.48333333333333334,2022-06-26,27,11.6,1.87,1.87,1.87,1.87,1.87,1.87,3.7934625296874995,3.847960634695312,3.847960634695312,3.847960634695312,ESA
20.8,13.6,8.6,5.6,4.2,2.8333333333333335,2.125,1.7,1.4333333333333333,0.7166666666666667,2022-08-11,27,17.2,5.1,6.6895,6.93515,6.93515,7.5563374375,7.5563374375,7.5563374375,7.5563374375,7.5563374375,7.5563374375,ESA
8.8,7.6000000000000005,5.6,3.3000000000000003,2.5333333333333337,1.5,1.125,0.9,0.7999999999999999,0.42500000000000004,2022-09-15,27,10.2,0.0,3.0345,5.1225249999999996,6.1665375,6.255278562499999,6.255278562499999,6.255278562499999,6.255278562499999,6.255278562499999,6.255278562499999,ESA
11.2,8.000000000000002,5.8,4.4,3.6666666666666665,2.9000000000000004,2.5,2.7,2.6999999999999997,1.6500000000000001,2022-09-16,27,39.6,8.67,8.67,11.249324999999999,13.02414625,13.911556874999999,13.986986778124999,13.986986778124999,13.986986778124999,13.986986778124999,13.986986778124999,ESA
16.0,14.8,9.200000000000001,5.6000000000000005,3.8000000000000003,1.9000000000000001,1.425,1.1400000000000001,0.9500000000000001,0.48333333333333334,2022-09-27,27,11.600000000000001,0.0,0.0,0.0,0.0,1.2423748749999999,1.2423748749999999,1.2423748749999999,1.2423748749999999,1.2886982642566405,3.218067426795722,ESA
12.8,9.600000000000001,7.6000000000000005,6.700000000000001,5.866666666666667,3.8333333333333335,3.125,2.7800000000000002,2.5166666666666666,1.7333333333333334,2022-09-28,27,41.60000000000001,9.86,9.86,9.86,9.86,9.86,10.916018643749998,10.916018643749998,10.916018643749998,10.916018643749998,10.955393524618144,ESA
15.2,10.0,8.2,6.8999999999999995,6.466666666666668,4.333333333333333,3.325,2.68,2.2333333333333334,1.1416666666666666,2022-09-29,27,27.4,35.36,43.741,43.741,43.741,43.741,43.741,44.6386158471875,44.6386158471875,44.6386158471875,44.6386158471875,ESA
32.8,22.799999999999997,14.399999999999999,7.6000000000000005,5.3999999999999995,2.9333333333333336,2.25,1.8,1.5,0.75,2022-10-09,27,17.999999999999996,0.0,3.179,3.179,3.179,4.598857,6.032025159374999,6.032025159374999,6.304515684414062,6.397162462927343,11.791521141863143,ESA
16.8,10.0,7.0,4.3,3.6,2.8000000000000003,2.35,1.92,1.5999999999999999,0.8583333333333334,2022-11-01,27,20.6,4.93,4.93,4.93,5.9740125,5.9740125,5.9740125,6.2304741706249995,6.2304741706249995,6.2304741706249995,6.2304741706249995,ESA
20.8,14.8,8.8,4.800000000000001,4.266666666666667,3.733333333333334,3.15,3.02,2.6999999999999997,1.4666666666666668,2022-11-02,27,35.2,17.51,21.7005,21.7005,21.7005,22.587910625000003,22.587910625000003,22.587910625000003,22.805903045031254,22.805903045031254,22.805903045031254,ESA
37.6,32.4,16.2,8.1,5.3999999999999995,2.6999999999999997,2.025,1.6199999999999999,1.3499999999999999,0.6833333333333332,2022-11-09,27,16.4,0.0,3.3234999999999992,3.814799999999999,6.529232499999999,10.611321375,13.703947403125,24.988260910624998,30.601565726429683,31.944944014872263,31.944944014872263,ESA
40.0,37.6,28.0,15.900000000000002,11.266666666666667,6.300000000000001,4.7250000000000005,3.7800000000000002,3.1500000000000004,1.5750000000000002,2022-11-24,27,37.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05449810500781249,0.14714488352109373,0.14714488352109373,ESA
12.8,8.4,6.0,5.7,4.2,2.1333333333333333,1.6,1.28,1.0666666666666667,0.5333333333333333,2022-11-26,27,12.8,0.0,27.3105,27.3105,27.3105,27.3105,27.3105,27.3105,27.3105,27.3105,27.349874880868146,ESA
14.4,8.8,5.4,3.3,2.3333333333333335,2.066666666666667,1.6,1.28,1.0666666666666667,0.5333333333333333,2022-11-29,27,12.8,0.0,1.0114999999999998,8.8723,8.8723,25.6443608125,25.6443608125,25.6443608125,25.6443608125,25.6443608125,25.6443608125,ESA
6.4,6.0,5.0,4.4,3.6,2.033333333333333,1.725,1.4,1.1833333333333333,0.5916666666666667,2022-12-06,27,14.2,2.04,2.04,2.04,2.04,3.282374875,4.1875337125,8.2909204425,8.2909204425,8.615184167296484,11.135176542857733,ESA
17.6,12.4,8.0,4.2,2.8000000000000003,2.4333333333333336,1.9000000000000001,1.6200000000000003,1.366666666666667,0.6833333333333335,2022-12-13,27,16.4,2.3800000000000003,2.3800000000000003,2.3800000000000003,2.3800000000000003,2.3800000000000003,2.3800000000000003,6.932194653593749,7.586171913687499,7.586171913687499,7.586171913687499,ESA
5.6,5.6,4.8,4.0,3.133333333333333,2.433333333333333,2.125,1.8400000000000003,1.5666666666666667,1.3,2022-12-20,27,31.2,0.17,0.45899999999999996,0.70465,0.80905125,0.80905125,0.80905125,6.0665154978124995,6.829488967921875,6.829488967921875,6.829488967921875,ESA
11.2,10.4,8.4,6.800000000000001,5.6000000000000005,4.7,4.5,3.7600000000000002,3.233333333333334,1.7750000000000001,2022-12-21,27,42.60000000000001,26.52,26.6645,26.91015,27.118952500000002,27.2076935625,27.2076935625,27.2076935625,31.676538173140628,32.3250656227336,32.3250656227336,ESA
27.2,26.0,19.2,15.5,10.666666666666666,6.2,4.975,4.32,3.6999999999999997,2.0833333333333335,2022-12-30,27,50.0,0.17,0.17,0.6613,0.6613,0.6613,0.6613,1.0459925059375,2.5174413411484373,12.384323252812887,18.526804668243432,ESA
