id_estacao,time_step,time_step_col,upper_raw,lower_raw,upper_tol,lower_tol,POD_upper_raw,FAR_upper_raw,PPV_upper_raw,POD_lower_raw,FAR_lower_raw,PPV_lower_raw,POD_upper_tol,FAR_upper_tol,PPV_upper_tol,POD_lower_tol,FAR_lower_tol,PPV_lower_tol,best_antecedent_days,a,b,c,POD_api,FAR_api,PPV_api
22,1/6,I_15min,130.400000,14.400000,96.000000,18.800000,0.000000,0.003086,0.000000,1.000000,0.635802,0.028302,0.000000,0.018519,0.000000,0.833333,0.512346,0.029240,1,39.771429,-0.166316,57.678367,0.333333,0.018519,0.250000
22,1/2,I_30min,119.200000,10.800000,72.740000,14.300000,0.000000,0.003086,0.000000,1.000000,0.638889,0.028169,0.166667,0.012346,0.200000,0.833333,0.515432,0.029070,1,28.331429,-0.218421,45.400000,0.500000,0.012346,0.428571
22,1,I_1h,90.200000,6.000000,50.062000,8.850000,0.000000,0.003086,0.000000,1.000000,0.740741,0.024390,0.333333,0.012346,0.333333,0.833333,0.540123,0.027778,1,21.805714,-0.010000,28.081633,0.500000,0.012346,0.428571
22,2,I_2h,52.600000,3.900000,34.432000,5.350000,0.000000,0.003086,0.000000,1.000000,0.787037,0.022989,0.500000,0.012346,0.428571,0.833333,0.564815,0.026596,10,34.548163,-0.166316,9.551020,0.833333,0.142857,0.100000
22,3,I_3h,36.466667,3.333333,26.735333,4.800000,0.166667,0.003086,0.500000,1.000000,0.728395,0.024793,0.500000,0.012346,0.428571,0.833333,0.478395,0.031250,6,13.796735,-0.635263,8.755102,0.833333,0.110410,0.125000
22,6,I_6h,20.266667,2.333333,17.810333,2.941667,0.166667,0.003086,0.500000,1.000000,0.611111,0.029412,0.500000,0.012346,0.428571,0.833333,0.462963,0.032258,6,11.537279,-0.895789,4.669388,0.833333,0.132492,0.106383
22,8,I_8h,16.525000,2.375000,14.122250,2.681250,0.333333,0.003086,0.666667,1.000000,0.462963,0.038462,0.333333,0.012346,0.333333,0.833333,0.382716,0.038760,1,6.330000,-0.062105,6.845238,0.500000,0.012346,0.428571
22,10,I_10h,14.380000,2.040000,11.643400,2.315000,0.000000,0.003086,0.000000,1.000000,0.450617,0.039474,0.333333,0.012346,0.333333,0.833333,0.367284,0.040323,1,5.777837,-0.062105,5.707755,0.500000,0.012346,0.428571
22,12,I_12h,12.516667,1.733333,9.702833,1.954167,0.000000,0.003086,0.000000,1.000000,0.453704,0.039216,0.333333,0.012346,0.333333,0.833333,0.376543,0.039370,1,4.814864,-0.010000,4.653061,0.500000,0.012346,0.428571
22,24,I_24h,8.583333,0.866667,4.703250,0.977083,0.000000,0.003247,0.000000,1.000000,0.503247,0.037267,0.500000,0.012987,0.428571,0.833333,0.444805,0.035211,6,3.867007,-0.791579,1.250000,0.833333,0.172185,0.087719
23,1/6,I_15min,140.800000,16.000000,119.360000,17.360000,0.000000,0.003436,0.000000,1.000000,0.601375,0.011299,0.000000,0.010309,0.000000,0.500000,0.570447,0.005988,0,,,,,,
23,1/2,I_30min,122.400000,15.600000,98.040000,16.680000,0.000000,0.003436,0.000000,1.000000,0.512027,0.013245,0.000000,0.010309,0.000000,0.500000,0.477663,0.007143,0,,,,,,
23,1,I_1h,83.600000,15.000000,60.700000,15.790000,0.000000,0.003436,0.000000,1.000000,0.302405,0.022222,0.000000,0.010309,0.000000,0.500000,0.268041,0.012658,0,,,,,,
23,2,I_2h,50.300000,10.200000,42.500000,10.515000,0.000000,0.003436,0.000000,1.000000,0.243986,0.027397,0.000000,0.010309,0.000000,0.500000,0.230241,0.014706,0,,,,,,
23,3,I_3h,45.533333,7.333333,29.433333,7.523333,0.000000,0.003436,0.000000,1.000000,0.268041,0.025000,0.000000,0.010309,0.000000,0.500000,0.254296,0.013333,0,,,,,,
23,6,I_6h,24.866667,4.500000,14.750000,4.553333,0.000000,0.003436,0.000000,1.000000,0.237113,0.028169,0.000000,0.010309,0.000000,0.500000,0.237113,0.014286,0,,,,,,
23,8,I_8h,19.525000,3.500000,12.752500,3.545000,0.000000,0.003436,0.000000,1.000000,0.243986,0.027397,0.000000,0.010309,0.000000,0.500000,0.240550,0.014085,0,,,,,,
23,10,I_10h,15.740000,2.820000,10.204000,2.856000,0.000000,0.003436,0.000000,1.000000,0.261168,0.025641,0.000000,0.010309,0.000000,0.500000,0.257732,0.013158,0,,,,,,
23,12,I_12h,13.116667,2.350000,8.548333,2.380000,0.000000,0.003436,0.000000,1.000000,0.268041,0.025000,0.000000,0.010309,0.000000,0.500000,0.268041,0.012658,0,,,,,,
23,24,I_24h,6.558333,1.183333,4.960000,1.197917,0.000000,0.003610,0.000000,1.000000,0.292419,0.024096,0.000000,0.010830,0.000000,0.500000,0.288809,0.012346,0,,,,,,
24,1/6,I_15min,128.800000,4.800000,113.528000,12.000000,0.030303,0.003289,0.500000,1.000000,0.976974,0.100000,0.030303,0.013158,0.200000,0.969697,0.736842,0.125000,7,51.159184,-0.010000,30.870836,0.272727,0.037415,0.450000
24,1/2,I_30min,111.200000,4.400000,83.928000,10.400000,0.000000,0.003289,0.000000,1.000000,0.960526,0.101538,0.060606,0.013158,0.333333,0.969697,0.710526,0.129032,10,162.297143,-0.114211,27.824218,0.393939,0.095238,0.317073
24,1,I_1h,72.600000,3.200000,58.194000,6.880000,0.000000,0.003289,0.000000,1.000000,0.957237,0.101852,0.060606,0.013158,0.333333,0.939394,0.730263,0.122530,3,6.813061,-0.635263,21.144828,0.484848,0.150502,0.262295
24,2,I_2h,59.100000,2.300000,35.894000,4.360000,0.000000,0.003289,0.000000,1.000000,0.953947,0.102167,0.060606,0.013158,0.333333,0.939394,0.740132,0.121094,1,23.591429,-0.114211,12.317382,0.272727,0.029605,0.500000
24,3,I_3h,44.600000,1.800000,26.768000,3.360000,0.000000,0.003289,0.000000,1.000000,0.960526,0.101538,0.030303,0.013158,0.200000,0.939394,0.766447,0.117424,1,25.245714,-0.114211,5.401633,0.303030,0.036184,0.476190
24,6,I_6h,31.300000,1.233333,17.526667,1.826667,0.000000,0.003289,0.000000,1.000000,0.960526,0.101538,0.000000,0.013158,0.000000,0.939394,0.809211,0.111913,1,11.840680,-0.114211,4.629361,0.303030,0.029605,0.526316
24,8,I_8h,25.700000,1.325000,13.150250,1.395000,0.000000,0.003289,0.000000,1.000000,0.871711,0.110738,0.030303,0.013158,0.200000,0.939394,0.828947,0.109541,1,9.144643,-0.114211,3.267262,0.303030,0.032895,0.500000
24,10,I_10h,20.960000,1.060000,10.559400,1.164000,0.000000,0.003289,0.000000,1.000000,0.891447,0.108553,0.030303,0.013158,0.200000,0.939394,0.805921,0.112319,1,7.832898,-0.166316,3.029116,0.303030,0.036184,0.476190
24,12,I_12h,17.466667,0.883333,9.947333,0.980000,0.000000,0.003289,0.000000,1.000000,0.898026,0.107843,0.030303,0.013158,0.200000,0.939394,0.819079,0.110714,1,14.140816,-0.687368,2.297143,0.424242,0.078947,0.368421
24,24,I_24h,8.733333,0.441667,5.483333,0.505000,0.000000,0.003497,0.000000,1.000000,0.951049,0.108197,0.030303,0.010490,0.250000,0.939394,0.839161,0.114391,8,4.126020,-0.270526,1.397942,0.515152,0.111913,0.354167
25,1/6,I_15min,119.200000,8.000000,107.616000,16.600000,0.000000,0.002618,0.000000,1.000000,0.835079,0.018462,0.000000,0.010471,0.000000,0.833333,0.515707,0.024752,1,44.434286,-0.322632,69.600000,0.500000,0.018325,0.300000
25,1/2,I_30min,109.200000,7.200000,85.864000,15.500000,0.000000,0.002618,0.000000,1.000000,0.782723,0.019672,0.166667,0.010471,0.200000,0.833333,0.437173,0.029070,5,163.354286,-0.374737,54.193878,0.666667,0.021164,0.333333
25,1,I_1h,104.200000,6.200000,62.540000,12.550000,0.000000,0.002618,0.000000,1.000000,0.730366,0.021053,0.000000,0.010471,0.000000,0.833333,0.342932,0.036765,5,107.446531,-0.374737,41.315102,0.666667,0.018519,0.363636
25,2,I_2h,86.600000,4.300000,35.502000,8.725000,0.000000,0.002618,0.000000,1.000000,0.732984,0.020979,0.333333,0.010471,0.333333,0.833333,0.311518,0.040323,1,8.493878,-0.010000,26.377551,0.500000,0.010471,0.428571
25,3,I_3h,66.533333,3.133333,27.755333,6.650000,0.000000,0.002618,0.000000,1.000000,0.793194,0.019417,0.166667,0.010471,0.200000,0.833333,0.316754,0.039683,10,45.994286,-0.426842,16.789796,0.833333,0.032345,0.294118
25,6,I_6h,35.066667,1.633333,15.309333,3.416667,0.000000,0.002618,0.000000,1.000000,0.874346,0.017647,0.166667,0.010471,0.200000,0.833333,0.390052,0.032468,1,3.516871,-0.270526,11.325000,0.500000,0.020942,0.272727
25,8,I_8h,27.700000,1.275000,12.017750,2.600000,0.000000,0.002618,0.000000,1.000000,0.882199,0.017493,0.166667,0.010471,0.200000,0.833333,0.445026,0.028571,5,4.617806,-0.218421,8.531250,0.500000,0.018519,0.300000
25,10,I_10h,22.240000,1.020000,10.233000,2.080000,0.000000,0.002618,0.000000,1.000000,0.908377,0.016997,0.166667,0.010471,0.200000,0.833333,0.489529,0.026042,5,4.222286,-0.166316,6.825000,0.500000,0.018519,0.300000
25,12,I_12h,18.533333,0.850000,9.094333,1.733333,0.000000,0.002618,0.000000,1.000000,0.926702,0.016667,0.166667,0.010471,0.200000,0.833333,0.500000,0.025510,5,4.398639,-0.166316,5.687500,0.500000,0.023810,0.250000
25,24,I_24h,9.266667,0.433333,6.017667,0.875000,0.000000,0.002755,0.000000,1.000000,0.969697,0.016760,0.166667,0.011019,0.200000,0.833333,0.545455,0.024631,10,5.732755,-0.426842,2.150468,0.833333,0.099150,0.125000
26,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,
26,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,
26,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,
26,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,
26,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,
26,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,
26,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,
26,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,
26,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,
26,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,
27,1/6,I_15min,100.000000,49.600000,78.752000,50.080000,0.000000,0.003876,0.000000,1.000000,0.073643,0.173913,0.000000,0.011628,0.000000,0.750000,0.069767,0.142857,9,71.735510,-0.218421,52.440816,0.500000,0.016000,0.333333
27,1/2,I_30min,92.400000,35.600000,73.328000,37.040000,0.000000,0.003876,0.000000,1.000000,0.108527,0.125000,0.000000,0.011628,0.000000,0.750000,0.096899,0.107143,9,36.971429,-0.114211,42.394558,0.750000,0.016000,0.428571
27,1,I_1h,69.200000,24.600000,55.004000,25.110000,0.000000,0.003876,0.000000,1.000000,0.116279,0.117647,0.000000,0.011628,0.000000,0.750000,0.116279,0.090909,9,91.338776,-0.114211,26.476190,0.750000,0.020000,0.375000
27,2,I_2h,43.700000,14.700000,38.374000,14.850000,0.000000,0.003876,0.000000,1.000000,0.135659,0.102564,0.000000,0.011628,0.000000,0.750000,0.135659,0.078947,1,15.373673,-1.000000,22.892517,0.250000,0.011628,0.250000
27,3,I_3h,38.000000,12.333333,29.182000,12.413333,0.000000,0.003876,0.000000,1.000000,0.085271,0.153846,0.250000,0.011628,0.250000,0.750000,0.085271,0.120000,6,25.785170,-0.062105,4.475510,0.750000,0.027888,0.300000
27,6,I_6h,25.200000,6.666667,16.989667,7.026667,0.000000,0.003876,0.000000,1.000000,0.096899,0.137931,0.250000,0.011628,0.250000,0.750000,0.085271,0.120000,1,2.420680,-0.010000,10.201361,0.500000,0.019380,0.285714
27,8,I_8h,19.125000,5.000000,12.910500,5.495000,0.000000,0.003876,0.000000,1.000000,0.108527,0.125000,0.250000,0.011628,0.250000,0.750000,0.089147,0.115385,1,0.830000,-0.010000,7.275510,0.750000,0.034884,0.250000
27,10,I_10h,15.620000,4.260000,10.337000,4.629000,0.000000,0.003876,0.000000,1.000000,0.108527,0.125000,0.250000,0.011628,0.250000,0.750000,0.089147,0.115385,2,2.030449,-0.010000,4.682449,0.750000,0.035156,0.250000
27,12,I_12h,13.500000,3.550000,8.614167,3.857500,0.000000,0.003876,0.000000,1.000000,0.108527,0.125000,0.250000,0.011628,0.250000,0.750000,0.096899,0.107143,2,1.692041,-0.010000,3.902041,0.750000,0.035156,0.250000
27,24,I_24h,8.516667,1.783333,4.951667,1.935833,0.000000,0.004184,0.000000,1.000000,0.125523,0.117647,0.250000,0.012552,0.250000,0.750000,0.117155,0.096774,2,0.280000,-0.010000,2.499745,0.750000,0.058824,0.176471
28,1/6,I_15min,146.400000,15.200000,112.720000,16.160000,0.000000,0.001953,0.000000,1.000000,0.539062,0.031579,0.111111,0.011719,0.142857,0.888889,0.482422,0.031373,8,148.365714,-0.062105,35.297959,0.444444,0.064909,0.111111
28,1/2,I_30min,124.400000,12.000000,93.156000,12.160000,0.000000,0.001953,0.000000,1.000000,0.550781,0.030928,0.111111,0.011719,0.142857,0.888889,0.533203,0.028470,10,99.953469,-0.478947,26.878134,0.777778,0.161554,0.081395
28,1,I_1h,91.400000,8.200000,64.158000,8.280000,0.000000,0.001953,0.000000,1.000000,0.580078,0.029412,0.111111,0.011719,0.142857,0.888889,0.564453,0.026936,10,95.568980,-0.270526,19.125364,0.777778,0.124744,0.102941
28,2,I_2h,76.800000,5.700000,41.301000,5.780000,0.000000,0.001953,0.000000,1.000000,0.580078,0.029412,0.111111,0.011719,0.142857,0.888889,0.574219,0.026490,10,41.311429,-0.270526,13.764431,0.777778,0.108384,0.116667
28,3,I_3h,56.933333,3.933333,32.105333,4.253333,0.000000,0.001953,0.000000,1.000000,0.648438,0.026393,0.111111,0.011719,0.142857,0.888889,0.623047,0.024465,10,41.898367,-0.322632,11.462002,0.777778,0.106339,0.118644
28,6,I_6h,31.400000,2.000000,18.715000,2.266667,0.111111,0.001953,0.500000,1.000000,0.767578,0.022388,0.111111,0.011719,0.142857,0.888889,0.697266,0.021918,9,13.504762,-1.000000,7.111662,0.777778,0.128571,0.100000
28,8,I_8h,24.000000,1.500000,16.313250,1.710000,0.111111,0.001953,0.500000,1.000000,0.800781,0.021480,0.111111,0.011719,0.142857,0.888889,0.746094,0.020513,10,13.935306,-0.322632,5.611224,0.777778,0.145194,0.089744
28,10,I_10h,19.280000,1.200000,13.817400,1.376000,0.111111,0.001953,0.500000,1.000000,0.816406,0.021077,0.111111,0.011719,0.142857,0.888889,0.761719,0.020101,7,1.417633,-0.010000,3.635277,0.777778,0.163968,0.079545
28,12,I_12h,16.650000,1.000000,11.578667,1.146667,0.111111,0.001953,0.500000,1.000000,0.833984,0.020642,0.111111,0.011719,0.142857,0.888889,0.771484,0.019851,10,2.226054,-0.166316,3.781924,0.777778,0.177914,0.074468
28,24,I_24h,12.650000,0.508333,7.871083,0.581667,0.000000,0.002041,0.000000,1.000000,0.861224,0.020882,0.111111,0.010204,0.166667,0.888889,0.820408,0.019512,10,4.089796,-0.270526,1.861127,0.777778,0.209746,0.066038
29,1/6,I_15min,126.400000,5.600000,104.512000,6.240000,0.000000,0.003236,0.000000,1.000000,0.964401,0.053968,0.000000,0.012945,0.000000,0.941176,0.922330,0.053156,2,67.487347,-0.010000,11.206122,0.176471,0.019544,0.333333
29,1/2,I_30min,94.000000,4.400000,68.144000,4.720000,0.000000,0.003236,0.000000,1.000000,0.967638,0.053797,0.058824,0.012945,0.200000,0.941176,0.948220,0.051780,1,39.565714,-0.062105,13.516190,0.411765,0.084142,0.212121
29,1,I_1h,61.400000,3.400000,55.688000,3.720000,0.000000,0.003236,0.000000,1.000000,0.951456,0.054662,0.000000,0.012945,0.000000,0.941176,0.938511,0.052288,1,40.401224,-0.062105,12.896939,0.294118,0.045307,0.263158
29,2,I_2h,41.700000,2.300000,36.384000,3.100000,0.058824,0.003236,0.500000,1.000000,0.967638,0.053797,0.058824,0.012945,0.200000,0.941176,0.902913,0.054237,1,20.729388,-0.062105,9.442449,0.294118,0.045307,0.263158
29,3,I_3h,36.733333,1.666667,26.808000,2.413333,0.000000,0.003236,0.000000,1.000000,0.974110,0.053459,0.058824,0.012945,0.200000,0.941176,0.896440,0.054608,7,45.326122,-0.062105,7.039909,0.294118,0.036667,0.312500
29,6,I_6h,25.366667,1.000000,16.904000,1.346667,0.000000,0.003236,0.000000,1.000000,0.993528,0.052469,0.058824,0.012945,0.200000,0.941176,0.932039,0.052632,1,15.143401,-0.062105,4.868889,0.235294,0.016181,0.444444
29,8,I_8h,20.925000,0.950000,13.101000,1.070000,0.000000,0.003236,0.000000,1.000000,0.977346,0.053292,0.058824,0.012945,0.200000,0.941176,0.951456,0.051613,1,10.412857,-0.062105,3.896667,0.235294,0.019417,0.400000
29,10,I_10h,18.840000,0.880000,10.483200,0.912000,0.000000,0.003247,0.000000,1.000000,0.954545,0.054662,0.058824,0.012987,0.200000,0.941176,0.948052,0.051948,1,15.397551,-0.062105,3.100082,0.235294,0.019481,0.400000
29,12,I_12h,17.650000,0.750000,8.736000,0.763333,0.000000,0.003247,0.000000,1.000000,0.970779,0.053797,0.058824,0.012987,0.200000,0.941176,0.970779,0.050794,1,12.834694,-0.062105,2.818889,0.235294,0.019481,0.400000
29,24,I_24h,10.808333,0.425000,4.405417,0.451667,0.000000,0.003448,0.000000,1.000000,0.986207,0.056106,0.058824,0.010345,0.250000,0.941176,0.944828,0.055172,1,2.243878,-0.010000,1.140000,0.235294,0.020690,0.400000
30,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,
30,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,
30,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,
30,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,
30,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,
30,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,
30,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,
30,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,
30,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,
30,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,
31,1/6,I_15min,124.800000,13.600000,78.120000,14.880000,0.000000,0.003049,0.000000,1.000000,0.582317,0.081731,0.058824,0.012195,0.200000,0.941176,0.548780,0.081633,7,37.828571,-0.583158,39.967347,0.625000,0.084906,0.270270
31,1/2,I_30min,92.400000,10.000000,62.800000,10.320000,0.000000,0.003049,0.000000,1.000000,0.625000,0.076577,0.058824,0.015244,0.166667,0.941176,0.603659,0.074766,10,25.920000,-0.114211,23.258309,0.687500,0.126582,0.215686
31,1,I_1h,58.000000,6.200000,42.044000,7.480000,0.000000,0.003049,0.000000,1.000000,0.682927,0.070539,0.117647,0.012195,0.333333,0.941176,0.603659,0.074766,1,7.822041,-0.583158,15.002915,0.823529,0.159021,0.212121
31,2,I_2h,34.900000,3.300000,28.219000,5.780000,0.000000,0.003049,0.000000,1.000000,0.814024,0.059859,0.000000,0.012195,0.000000,0.941176,0.493902,0.089888,10,7.077551,-0.062105,9.828435,0.812500,0.132911,0.236364
31,3,I_3h,25.333333,2.400000,22.418667,5.173333,0.000000,0.003049,0.000000,1.000000,0.856707,0.057047,0.000000,0.012195,0.000000,0.941176,0.381098,0.113475,6,6.914558,-1.000000,11.051429,0.562500,0.068750,0.290323
31,6,I_6h,18.300000,2.066667,13.041667,3.880000,0.000000,0.003049,0.000000,1.000000,0.692073,0.069672,0.000000,0.012195,0.000000,0.941176,0.271341,0.152381,6,4.751701,-0.739474,5.715283,0.750000,0.084375,0.307692
31,8,I_8h,13.725000,1.550000,10.613250,2.970000,0.000000,0.003049,0.000000,1.000000,0.746951,0.064885,0.000000,0.012195,0.000000,0.941176,0.295732,0.141593,9,2.148878,-0.114211,4.465170,0.687500,0.088608,0.282051
31,10,I_10h,10.980000,1.240000,8.660800,2.376000,0.000000,0.003049,0.000000,1.000000,0.768293,0.063197,0.058824,0.012195,0.200000,0.941176,0.307927,0.136752,9,3.886245,-0.270526,3.525248,0.687500,0.098101,0.261905
31,12,I_12h,9.150000,1.033333,7.217333,1.980000,0.000000,0.003049,0.000000,1.000000,0.789634,0.061594,0.058824,0.012195,0.200000,0.941176,0.317073,0.133333,9,1.770918,-0.166316,2.971866,0.687500,0.104430,0.250000
31,24,I_24h,4.875000,0.691667,4.290000,1.131667,0.058824,0.003195,0.500000,1.000000,0.626198,0.079812,0.058824,0.012780,0.200000,0.941176,0.309904,0.141593,8,1.091088,-1.000000,1.787245,0.687500,0.112211,0.244444
32,1/6,I_15min,128.000000,8.800000,97.856000,9.680000,0.000000,0.003731,0.000000,1.000000,0.824627,0.090535,0.000000,0.011194,0.000000,0.909091,0.757463,0.089686,2,24.342857,-0.114211,34.033083,0.380952,0.127341,0.190476
32,1/2,I_30min,101.200000,4.800000,80.112000,8.840000,0.000000,0.003731,0.000000,1.000000,0.932836,0.080882,0.000000,0.011194,0.000000,0.909091,0.712687,0.094787,2,14.272653,-0.270526,33.326316,0.380952,0.108614,0.216216
32,1,I_1h,72.000000,3.000000,53.910000,5.910000,0.000000,0.003731,0.000000,1.000000,0.988806,0.076655,0.090909,0.011194,0.400000,0.909091,0.731343,0.092593,2,24.269388,-0.010000,0.802881,0.523810,0.157303,0.207547
32,2,I_2h,39.600000,2.600000,30.999000,3.650000,0.045455,0.003731,0.500000,1.000000,0.932836,0.080882,0.090909,0.011194,0.400000,0.909091,0.828358,0.082645,2,4.448980,-0.010000,6.865066,0.619048,0.217228,0.183099
32,3,I_3h,38.933333,2.466667,22.266000,3.140000,0.000000,0.003731,0.000000,1.000000,0.888060,0.084615,0.090909,0.011194,0.400000,0.909091,0.776119,0.087719,2,1.386939,-0.062105,6.624650,0.666667,0.243446,0.177215
32,6,I_6h,21.766667,1.700000,11.970333,1.925000,0.000000,0.003731,0.000000,1.000000,0.847015,0.088353,0.090909,0.011194,0.400000,0.909091,0.764925,0.088889,2,0.240000,-0.218421,4.824810,0.619048,0.179775,0.213115
32,8,I_8h,16.750000,1.425000,8.977750,1.443750,0.000000,0.003731,0.000000,1.000000,0.798507,0.093220,0.090909,0.011194,0.400000,0.909091,0.791045,0.086207,6,0.180000,-0.010000,3.646639,0.619048,0.187739,0.209677
32,10,I_10h,13.440000,1.140000,8.239400,1.250000,0.000000,0.003731,0.000000,1.000000,0.820896,0.090909,0.045455,0.011194,0.250000,0.909091,0.764925,0.088889,6,0.144000,-0.010000,2.862494,0.619048,0.199234,0.200000
32,12,I_12h,11.233333,0.950000,6.943333,1.120833,0.000000,0.003731,0.000000,1.000000,0.839552,0.089069,0.045455,0.011194,0.250000,0.909091,0.738806,0.091743,6,0.120000,-0.010000,2.407672,0.619048,0.195402,0.203125
32,24,I_24h,5.641667,0.475000,3.735333,0.600417,0.000000,0.003953,0.000000,1.000000,0.928854,0.085603,0.045455,0.011858,0.250000,0.909091,0.770751,0.093023,1,0.100000,-1.000000,1.445113,0.590909,0.177866,0.224138
33,1/6,I_15min,,,,,,,,,,,,,,,,,0,,,,,,
33,1/2,I_30min,,,,,,,,,,,,,,,,,0,,,,,,
33,1,I_1h,,,,,,,,,,,,,,,,,0,,,,,,
33,2,I_2h,,,,,,,,,,,,,,,,,0,,,,,,
33,3,I_3h,,,,,,,,,,,,,,,,,0,,,,,,
33,6,I_6h,,,,,,,,,,,,,,,,,0,,,,,,
33,8,I_8h,,,,,,,,,,,,,,,,,0,,,,,,
33,10,I_10h,,,,,,,,,,,,,,,,,0,,,,,,
33,12,I_12h,,,,,,,,,,,,,,,,,0,,,,,,
33,24,I_24h,,,,,,,,,,,,,,,,,0,,,,,,
